tus,erg,typ,adr,dau,det,kev,cal_abc,remove_VD
655625.1666666666,101,0,2,1,2,2217.2607,"-0.002817, 22.311700, -7.484750",False
655722.5555555555,69,0,2,1,2,1518.6108,"-0.002817, 22.311700, -7.484750",False
657132.2222222222,237,0,2,1,2,5122.1601,"-0.002817, 22.311700, -7.484750",False
657507.1944444445,650,0,2,1,2,13304.9377,"-0.002817, 22.311700, -7.484750",False
659125.9166666666,197,0,2,1,2,4278.5952,"-0.002817, 22.311700, -7.484750",False
660089.0555555555,150,0,2,1,2,3275.8877,"-0.002817, 22.311700, -7.484750",False
660936.5277777778,1266,0,2,1,2,23724.1638,"-0.002817, 22.311700, -7.484750",False
662946.0555555555,1735,0,2,1,2,30223.5109,"-0.002817, 22.311700, -7.484750",False
664229.0833333334,114,0,2,1,2,2499.4393,"-0.002817, 22.311700, -7.484750",False
665603.0833333334,39,0,2,1,2,858.3869,"-0.002817, 22.311700, -7.484750",False
666734.1388888889,237,0,2,1,2,5122.1601,"-0.002817, 22.311700, -7.484750",False
667136.8888888889,30,0,2,1,2,659.331,"-0.002817, 22.311700, -7.484750",False
673140.1111111111,1871,0,2,1,2,31876.4003,"-0.002817, 22.311700, -7.484750",False
673326.7222222222,88,0,2,1,2,1934.13,"-0.002817, 22.311700, -7.484750",False
674694.6111111111,1321,0,2,1,2,24550.4905,"-0.002817, 22.311700, -7.484750",False
674785.4444444445,21,0,2,1,2,459.8187,"-0.002817, 22.311700, -7.484750",False
679053.4166666666,342,0,2,1,2,7293.6291,"-0.002817, 22.311700, -7.484750",False
685810.3055555555,31,0,2,1,2,681.4708,"-0.002817, 22.311700, -7.484750",False
686593.75,252,0,2,1,2,5436.1729,"-0.002817, 22.311700, -7.484750",False
689154.1944444445,29,0,2,1,2,637.1855,"-0.002817, 22.311700, -7.484750",False
699010.2222222222,1560,0,2,1,2,27943.316,"-0.002817, 22.311700, -7.484750",False
700485.9444444445,159,0,2,1,2,3468.859,"-0.002817, 22.311700, -7.484750",False
702563.7222222222,49,0,2,1,2,1079.0249,"-0.002817, 22.311700, -7.484750",False
702826.6111111111,1736,0,2,1,2,30236.0448,"-0.002817, 22.311700, -7.484750",False
703252.3611111111,37,0,2,1,2,814.1917,"-0.002817, 22.311700, -7.484750",False
706250.0555555555,67,0,2,1,2,1474.7536,"-0.002817, 22.311700, -7.484750",False
708164.0277777778,188,0,2,1,2,4087.5508,"-0.002817, 22.311700, -7.484750",False
709209.3611111111,159,0,2,1,2,3468.859,"-0.002817, 22.311700, -7.484750",False
709288.8333333334,28,0,2,1,2,615.0343,"-0.002817, 22.311700, -7.484750",False
709394.0277777778,328,0,2,1,2,7007.6887,"-0.002817, 22.311700, -7.484750",False
712710.6111111111,779,0,2,1,2,15663.8585,"-0.002817, 22.311700, -7.484750",False
712887.6666666666,23,0,2,1,2,504.1942,"-0.002817, 22.311700, -7.484750",False
712951.4722222222,27,0,2,1,2,592.8776,"-0.002817, 22.311700, -7.484750",False
714725.8888888889,24,0,2,1,2,526.3735,"-0.002817, 22.311700, -7.484750",False
714919.5833333334,1850,0,2,1,2,31627.9777,"-0.002817, 22.311700, -7.484750",False
717848.4444444445,80,0,2,1,2,1759.4224,"-0.002817, 22.311700, -7.484750",False
719261.3333333334,39,0,2,1,2,858.3869,"-0.002817, 22.311700, -7.484750",False
721008.25,772,0,2,1,2,15538.2607,"-0.002817, 22.311700, -7.484750",False
723442.8888888889,132,0,2,1,2,2888.5762,"-0.002817, 22.311700, -7.484750",False
724688.7777777778,1903,0,2,1,2,32250.1712,"-0.002817, 22.311700, -7.484750",False
725741.5277777778,112,0,2,1,2,2456.0892,"-0.002817, 22.311700, -7.484750",False
725797.4444444445,54,0,2,1,2,1189.1327,"-0.002817, 22.311700, -7.484750",False
725941.8333333334,22,0,2,1,2,482.0092,"-0.002817, 22.311700, -7.484750",False
726465.5277777778,837,0,2,1,2,16693.9053,"-0.002817, 22.311700, -7.484750",False
731185.7777777778,21,0,2,1,2,459.8187,"-0.002817, 22.311700, -7.484750",False
742921.3333333334,95,0,2,1,2,2086.7033,"-0.002817, 22.311700, -7.484750",False
745449.8611111111,198,0,2,1,2,4299.7942,"-0.002817, 22.311700, -7.484750",False
747100.8888888889,28,0,2,1,2,615.0343,"-0.002817, 22.311700, -7.484750",False
751602.1666666666,175,0,2,1,2,3810.7921,"-0.002817, 22.311700, -7.484750",False
752510.0277777778,33,0,2,1,2,725.7336,"-0.002817, 22.311700, -7.484750",False
755264.9166666666,27,0,2,1,2,592.8776,"-0.002817, 22.311700, -7.484750",False
757328.6111111111,22,0,2,1,2,482.0092,"-0.002817, 22.311700, -7.484750",False
760665.25,30,0,2,1,2,659.331,"-0.002817, 22.311700, -7.484750",False
760700.9722222222,69,0,2,1,2,1518.6108,"-0.002817, 22.311700, -7.484750",False
761561.3333333334,83,0,2,1,2,1824.98,"-0.002817, 22.311700, -7.484750",False
763959.0833333334,1502,0,2,1,2,27149.5254,"-0.002817, 22.311700, -7.484750",False
768827.2222222222,58,0,2,1,2,1277.1175,"-0.002817, 22.311700, -7.484750",False
772436.0,31,0,2,1,2,681.4708,"-0.002817, 22.311700, -7.484750",False
772673.8888888889,40,0,2,1,2,880.476,"-0.002817, 22.311700, -7.484750",False
773481.8888888889,23,0,2,1,2,504.1942,"-0.002817, 22.311700, -7.484750",False
781371.6388888889,1722,0,2,1,2,30060.0576,"-0.002817, 22.311700, -7.484750",False
785435.1944444445,1632,0,2,1,2,28902.3442,"-0.002817, 22.311700, -7.484750",False
788410.3888888889,436,0,2,1,2,9184.916,"-0.002817, 22.311700, -7.484750",False
789325.75,1572,0,2,1,2,28105.1823,"-0.002817, 22.311700, -7.484750",False
791921.0277777778,134,0,2,1,2,2931.701,"-0.002817, 22.311700, -7.484750",False
792410.4166666666,1914,0,2,1,2,32377.3225,"-0.002817, 22.311700, -7.484750",False
798575.4444444445,617,0,2,1,2,12686.4332,"-0.002817, 22.311700, -7.484750",False
805852.8611111111,1037,0,2,1,2,20100.4337,"-0.002817, 22.311700, -7.484750",False
805976.5277777778,23,0,2,1,2,504.1942,"-0.002817, 22.311700, -7.484750",False
806390.8333333334,81,0,2,1,2,1781.2806,"-0.002817, 22.311700, -7.484750",False
807899.25,1918,0,2,1,2,32423.3903,"-0.002817, 22.311700, -7.484750",False
813838.4166666666,1546,0,2,1,2,27753.4467,"-0.002817, 22.311700, -7.484750",False
814242.0,1535,0,2,1,2,27603.4889,"-0.002817, 22.311700, -7.484750",False
814360.8888888889,37,0,2,1,2,814.1917,"-0.002817, 22.311700, -7.484750",False
814575.1666666666,63,0,2,1,2,1386.9717,"-0.002817, 22.311700, -7.484750",False
821672.75,1791,0,2,1,2,30916.7326,"-0.002817, 22.311700, -7.484750",False
822133.3888888889,75,0,2,1,2,1650.0471,"-0.002817, 22.311700, -7.484750",False
824009.9444444445,55,0,2,1,2,1211.1373,"-0.002817, 22.311700, -7.484750",False
828893.3333333334,93,0,2,1,2,2043.1391,"-0.002817, 22.311700, -7.484750",False
829304.3888888889,118,0,2,1,2,2586.0719,"-0.002817, 22.311700, -7.484750",False
830529.4166666666,117,0,2,1,2,2564.4222,"-0.002817, 22.311700, -7.484750",False
830730.3888888889,894,0,2,1,2,17687.7272,"-0.002817, 22.311700, -7.484750",False
833436.1111111111,1967,0,2,1,2,32980.4054,"-0.002817, 22.311700, -7.484750",False
833728.5,31,0,2,1,2,681.4708,"-0.002817, 22.311700, -7.484750",False
835741.3333333334,30,0,2,1,2,659.331,"-0.002817, 22.311700, -7.484750",False
839707.1111111111,22,0,2,1,2,482.0092,"-0.002817, 22.311700, -7.484750",False
842702.6944444445,162,0,2,1,2,3533.0813,"-0.002817, 22.311700, -7.484750",False
846322.9166666666,52,0,2,1,2,1145.1065,"-0.002817, 22.311700, -7.484750",False
847017.3333333334,1590,0,2,1,2,28346.4605,"-0.002817, 22.311700, -7.484750",False
847784.4166666666,1627,0,2,1,2,28836.6888,"-0.002817, 22.311700, -7.484750",False
848008.3611111111,31,0,2,1,2,681.4708,"-0.002817, 22.311700, -7.484750",False
848770.3888888889,86,0,2,1,2,1890.4869,"-0.002817, 22.311700, -7.484750",False
849391.3333333334,104,0,2,1,2,2282.4634,"-0.002817, 22.311700, -7.484750",False
851221.8888888889,22,0,2,1,2,482.0092,"-0.002817, 22.311700, -7.484750",False
852683.3333333334,340,0,2,1,2,7252.848,"-0.002817, 22.311700, -7.484750",False
853325.7222222222,1808,0,2,1,2,31123.679,"-0.002817, 22.311700, -7.484750",False
853445.7777777778,216,0,2,1,2,4680.4125,"-0.002817, 22.311700, -7.484750",False
854088.3611111111,46,0,2,1,2,1012.8927,"-0.002817, 22.311700, -7.484750",False
859548.0555555555,1662,0,2,1,2,29293.3193,"-0.002817, 22.311700, -7.484750",False
859785.2222222222,1564,0,2,1,2,27997.3616,"-0.002817, 22.311700, -7.484750",False
860922.1944444445,62,0,2,1,2,1365.0121,"-0.002817, 22.311700, -7.484750",False
862046.7222222222,32,0,2,1,2,703.605,"-0.002817, 22.311700, -7.484750",False
863982.9444444445,58,0,2,1,2,1277.1175,"-0.002817, 22.311700, -7.484750",False
864362.8333333334,83,0,2,1,2,1824.98,"-0.002817, 22.311700, -7.484750",False
865626.1111111111,1696,0,2,1,2,29730.2946,"-0.002817, 22.311700, -7.484750",False
865865.1388888889,21,0,2,1,2,459.8187,"-0.002817, 22.311700, -7.484750",False
868141.3333333334,1185,0,2,1,2,22476.1779,"-0.002817, 22.311700, -7.484750",False
868957.9722222222,31,0,2,1,2,681.4708,"-0.002817, 22.311700, -7.484750",False
871802.8888888889,918,0,2,1,2,18100.7023,"-0.002817, 22.311700, -7.484750",False
871936.0,58,0,2,1,2,1277.1175,"-0.002817, 22.311700, -7.484750",False
873137.6388888889,257,0,2,1,2,5540.5621,"-0.002817, 22.311700, -7.484750",False
877644.1666666666,1603,0,2,1,2,28519.5818,"-0.002817, 22.311700, -7.484750",False
879045.2777777778,60,0,2,1,2,1321.076,"-0.002817, 22.311700, -7.484750",False
883197.5833333334,31,0,2,1,2,681.4708,"-0.002817, 22.311700, -7.484750",False
885497.1666666666,62,0,2,1,2,1365.0121,"-0.002817, 22.311700, -7.484750",False
887721.6388888889,22,0,2,1,2,482.0092,"-0.002817, 22.311700, -7.484750",False
893900.0555555555,27,0,2,1,2,592.8776,"-0.002817, 22.311700, -7.484750",False
894678.2777777778,32,0,2,1,2,703.605,"-0.002817, 22.311700, -7.484750",False
894966.3611111111,1779,0,2,1,2,30769.6725,"-0.002817, 22.311700, -7.484750",False
895164.0,47,0,2,1,2,1034.9424,"-0.002817, 22.311700, -7.484750",False
900047.0833333334,47,0,2,1,2,1034.9424,"-0.002817, 22.311700, -7.484750",False
900667.9166666666,1985,0,2,1,2,33181.6259,"-0.002817, 22.311700, -7.484750",False
901764.7222222222,26,0,2,1,2,570.7152,"-0.002817, 22.311700, -7.484750",False
901889.7222222222,75,0,2,1,2,1650.0471,"-0.002817, 22.311700, -7.484750",False
902234.3333333334,84,0,2,1,2,1846.8213,"-0.002817, 22.311700, -7.484750",False
903203.6944444445,24,0,2,1,2,526.3735,"-0.002817, 22.311700, -7.484750",False
905286.0277777778,1695,0,2,1,2,29717.5353,"-0.002817, 22.311700, -7.484750",False
905617.4166666666,1727,0,2,1,2,30123.037,"-0.002817, 22.311700, -7.484750",False
905760.0833333334,25,0,2,1,2,548.5471,"-0.002817, 22.311700, -7.484750",False
906585.5555555555,22,0,2,1,2,482.0092,"-0.002817, 22.311700, -7.484750",False
909779.3611111111,1488,0,2,1,2,26955.0812,"-0.002817, 22.311700, -7.484750",False
909870.75,1120,0,2,1,2,21447.9744,"-0.002817, 22.311700, -7.484750",False
910114.5,310,0,2,1,2,6638.4286,"-0.002817, 22.311700, -7.484750",False
914740.8611111111,21,0,2,1,2,459.8187,"-0.002817, 22.311700, -7.484750",False
916001.5,65,0,2,1,2,1430.8739,"-0.002817, 22.311700, -7.484750",False
916854.9444444445,97,0,2,1,2,2130.245,"-0.002817, 22.311700, -7.484750",False
917793.6111111111,86,0,2,1,2,1890.4869,"-0.002817, 22.311700, -7.484750",False
918016.3055555555,25,0,2,1,2,548.5471,"-0.002817, 22.311700, -7.484750",False
919187.4722222222,1577,0,2,1,2,28172.3872,"-0.002817, 22.311700, -7.484750",False
919504.8888888889,85,0,2,1,2,1868.6569,"-0.002817, 22.311700, -7.484750",False
920073.4444444445,59,0,2,1,2,1299.0996,"-0.002817, 22.311700, -7.484750",False
920600.6388888889,27,0,2,1,2,592.8776,"-0.002817, 22.311700, -7.484750",False
922299.25,385,0,2,1,2,8164.9699,"-0.002817, 22.311700, -7.484750",False
928856.8888888889,1791,0,2,1,2,30916.7326,"-0.002817, 22.311700, -7.484750",False
935681.1388888889,685,0,2,1,2,13954.2229,"-0.002817, 22.311700, -7.484750",False
940222.1944444445,21,0,2,1,2,459.8187,"-0.002817, 22.311700, -7.484750",False
940329.1666666666,1075,0,2,1,2,20722.1971,"-0.002817, 22.311700, -7.484750",False
941550.5833333334,37,0,2,1,2,814.1917,"-0.002817, 22.311700, -7.484750",False
942873.8333333334,1806,0,2,1,2,31099.4168,"-0.002817, 22.311700, -7.484750",False
943083.7222222222,46,0,2,1,2,1012.8927,"-0.002817, 22.311700, -7.484750",False
944734.5277777778,1491,0,2,1,2,26996.8408,"-0.002817, 22.311700, -7.484750",False
946580.0833333334,24,0,2,1,2,526.3735,"-0.002817, 22.311700, -7.484750",False
949892.4722222222,1712,0,2,1,2,29933.6764,"-0.002817, 22.311700, -7.484750",False
950676.6666666666,25,0,2,1,2,548.5471,"-0.002817, 22.311700, -7.484750",False
951256.4166666666,870,0,2,1,2,17271.507,"-0.002817, 22.311700, -7.484750",False
952636.1111111111,119,0,2,1,2,2607.716,"-0.002817, 22.311700, -7.484750",False
952765.4166666666,39,0,2,1,2,858.3869,"-0.002817, 22.311700, -7.484750",False
953344.1111111111,44,0,2,1,2,968.7763,"-0.002817, 22.311700, -7.484750",False
958895.8888888889,1360,0,2,1,2,25126.104,"-0.002817, 22.311700, -7.484750",False
960366.7777777778,226,0,2,1,2,4891.0784,"-0.002817, 22.311700, -7.484750",False
960687.1388888889,28,0,2,1,2,615.0343,"-0.002817, 22.311700, -7.484750",False
960907.3888888889,1600,0,2,1,2,28479.7152,"-0.002817, 22.311700, -7.484750",False
961120.0833333334,94,0,2,1,2,2064.924,"-0.002817, 22.311700, -7.484750",False
963531.25,123,0,2,1,2,2694.236,"-0.002817, 22.311700, -7.484750",False
965802.2777777778,1783,0,2,1,2,30818.7826,"-0.002817, 22.311700, -7.484750",False
966375.8333333334,1861,0,2,1,2,31758.4137,"-0.002817, 22.311700, -7.484750",False
969217.2777777778,1886,0,2,1,2,32052.3237,"-0.002817, 22.311700, -7.484750",False
972425.9444444445,1720,0,2,1,2,30034.8264,"-0.002817, 22.311700, -7.484750",False
972530.5277777778,129,0,2,1,2,2823.8469,"-0.002817, 22.311700, -7.484750",False
974559.2777777778,281,0,2,1,2,6039.6698,"-0.002817, 22.311700, -7.484750",False
976687.5277777778,22,0,2,1,2,482.0092,"-0.002817, 22.311700, -7.484750",False
984190.2222222222,22,0,2,1,2,482.0092,"-0.002817, 22.311700, -7.484750",False
984428.5,208,0,2,1,2,4511.4742,"-0.002817, 22.311700, -7.484750",False
986081.4444444445,1682,0,2,1,2,29551.1523,"-0.002817, 22.311700, -7.484750",False
986333.0,25,0,2,1,2,548.5471,"-0.002817, 22.311700, -7.484750",False
988316.2777777778,1761,0,2,1,2,30547.5611,"-0.002817, 22.311700, -7.484750",False
988770.6111111111,1476,0,2,1,2,26787.5359,"-0.002817, 22.311700, -7.484750",False
989215.1388888889,871,0,2,1,2,17288.9143,"-0.002817, 22.311700, -7.484750",False
992630.3333333334,69,0,2,1,2,1518.6108,"-0.002817, 22.311700, -7.484750",False
993065.2222222222,878,0,2,1,2,17410.6076,"-0.002817, 22.311700, -7.484750",False
995490.1944444445,443,0,2,1,2,9323.7649,"-0.002817, 22.311700, -7.484750",False
996855.3611111111,53,0,2,1,2,1167.1224,"-0.002817, 22.311700, -7.484750",False
1001014.2222222222,173,0,2,1,2,3768.1294,"-0.002817, 22.311700, -7.484750",False
1002825.3055555555,82,0,2,1,2,1803.1331,"-0.002817, 22.311700, -7.484750",False
1008853.6111111111,77,0,2,1,2,1693.8142,"-0.002817, 22.311700, -7.484750",False
-993189.6944444445,1887,0,3,1,3,30314.9218,"0.002895, 10.584500, 33.544000",False
-992600.0555555555,49,0,3,1,3,559.1354,"0.002895, 10.584500, 33.544000",False
-987186.1666666666,166,0,3,1,3,1870.3456,"0.002895, 10.584500, 33.544000",False
-984604.3333333334,869,0,3,1,3,11417.6656,"0.002895, 10.584500, 33.544000",False
-984120.1944444445,72,0,3,1,3,810.6357,"0.002895, 10.584500, 33.544000",False
-983816.7777777778,1921,0,3,1,3,31049.6162,"0.002895, 10.584500, 33.544000",False
-980347.2222222222,147,0,3,1,3,1652.0236,"0.002895, 10.584500, 33.544000",False
-980170.0,606,0,3,1,3,7510.8992,"0.002895, 10.584500, 33.544000",False
-979150.0277777778,34,0,3,1,3,396.7636,"0.002895, 10.584500, 33.544000",False
-978802.0555555555,2041,0,3,1,3,33696.155,"0.002895, 10.584500, 33.544000",False
-978753.0,32,0,3,1,3,375.2125,"0.002895, 10.584500, 33.544000",False
-977548.8333333334,2323,0,3,1,3,40243.71,"0.002895, 10.584500, 33.544000",False
-976219.1111111111,174,0,3,1,3,1962.896,"0.002895, 10.584500, 33.544000",False
-975682.4444444445,33,0,3,1,3,385.9852,"0.002895, 10.584500, 33.544000",False
-974453.5555555555,1165,0,3,1,3,16293.6529,"0.002895, 10.584500, 33.544000",False
-972093.8055555555,51,0,3,1,3,580.8834,"0.002895, 10.584500, 33.544000",False
-970681.0833333334,71,0,3,1,3,799.6372,"0.002895, 10.584500, 33.544000",False
-970330.4444444445,22,0,3,1,3,267.8042,"0.002895, 10.584500, 33.544000",False
-964020.0,89,0,3,1,3,998.4958,"0.002895, 10.584500, 33.544000",False
-962229.1944444445,70,0,3,1,3,788.6445,"0.002895, 10.584500, 33.544000",False
-961953.0277777778,1979,0,3,1,3,32318.3662,"0.002895, 10.584500, 33.544000",False
-961942.3055555555,16,3,3,1,3,-999.0,"0.002895, 10.584500, 33.544000",True
-961941.8888888889,405,1,3,1,3,4588.9888,"0.002895, 10.584500, 33.544000",True
-958896.5,2104,0,3,1,3,35118.9643,"0.002895, 10.584500, 33.544000",False
-958366.9722222222,897,0,3,1,3,11857.1836,"0.002895, 10.584500, 33.544000",False
-958188.25,1775,0,3,1,3,27942.0909,"0.002895, 10.584500, 33.544000",False
-957804.8333333334,1768,0,3,1,3,27796.2005,"0.002895, 10.584500, 33.544000",False
-957724.3888888889,150,0,3,1,3,1686.3565,"0.002895, 10.584500, 33.544000",False
-956394.2777777778,1917,0,3,1,3,30962.8342,"0.002895, 10.584500, 33.544000",False
-955055.4722222222,147,0,3,1,3,1652.0236,"0.002895, 10.584500, 33.544000",False
-951876.1111111111,148,0,3,1,3,1663.4621,"0.002895, 10.584500, 33.544000",False
-951464.8333333334,34,0,3,1,3,396.7636,"0.002895, 10.584500, 33.544000",False
-948959.0555555555,156,0,3,1,3,1755.1787,"0.002895, 10.584500, 33.544000",False
-948570.3055555555,1689,0,3,1,3,26169.3918,"0.002895, 10.584500, 33.544000",False
-948279.1111111111,386,0,3,1,3,4550.5044,"0.002895, 10.584500, 33.544000",False
-946946.2777777778,111,0,3,1,3,1244.0928,"0.002895, 10.584500, 33.544000",False
-943914.4444444445,1920,0,3,1,3,31027.912,"0.002895, 10.584500, 33.544000",False
-943730.0833333334,56,0,3,1,3,635.3547,"0.002895, 10.584500, 33.544000",False
-940064.9166666666,172,0,3,1,3,1939.7237,"0.002895, 10.584500, 33.544000",False
-937295.2777777778,2089,0,3,1,3,34778.1158,"0.002895, 10.584500, 33.544000",False
-936905.0277777778,1912,0,3,1,3,30854.4869,"0.002895, 10.584500, 33.544000",False
-933929.5277777778,39,0,3,1,3,450.7428,"0.002895, 10.584500, 33.544000",False
-933260.3055555555,38,0,3,1,3,439.9354,"0.002895, 10.584500, 33.544000",False
-931186.2222222222,1964,0,3,1,3,31988.3739,"0.002895, 10.584500, 33.544000",False
-928633.9722222222,744,0,3,1,3,9510.8987,"0.002895, 10.584500, 33.544000",False
-927031.3611111111,30,0,3,1,3,353.6845,"0.002895, 10.584500, 33.544000",False
-925944.0833333334,48,0,3,1,3,548.2701,"0.002895, 10.584500, 33.544000",False
-923389.75,65,0,3,1,3,733.7679,"0.002895, 10.584500, 33.544000",False
-922208.3888888889,114,0,3,1,3,1277.8004,"0.002895, 10.584500, 33.544000",False
-919729.0833333334,118,0,3,1,3,1322.825,"0.002895, 10.584500, 33.544000",False
-918592.5555555555,124,0,3,1,3,1390.5355,"0.002895, 10.584500, 33.544000",False
-916898.1388888889,38,0,3,1,3,439.9354,"0.002895, 10.584500, 33.544000",False
-915731.4722222222,35,0,3,1,3,407.5479,"0.002895, 10.584500, 33.544000",False
-911812.0,1852,0,3,1,3,29565.6101,"0.002895, 10.584500, 33.544000",False
-911184.7777777778,131,0,3,1,3,1469.7946,"0.002895, 10.584500, 33.544000",False
-910459.8611111111,141,0,3,1,3,1583.514,"0.002895, 10.584500, 33.544000",False
-910388.6944444445,75,0,3,1,3,843.6659,"0.002895, 10.584500, 33.544000",False
-907935.2777777778,47,0,3,1,3,537.4106,"0.002895, 10.584500, 33.544000",False
-903861.4166666666,36,0,3,1,3,418.3379,"0.002895, 10.584500, 33.544000",False
-902451.6111111111,44,0,3,1,3,504.8667,"0.002895, 10.584500, 33.544000",False
-899079.8611111111,95,0,3,1,3,1065.1989,"0.002895, 10.584500, 33.544000",False
-893948.8055555555,1962,0,3,1,3,31944.4734,"0.002895, 10.584500, 33.544000",False
-892168.4166666666,363,0,3,1,3,4257.1888,"0.002895, 10.584500, 33.544000",False
-891639.8611111111,367,0,3,1,3,4307.9802,"0.002895, 10.584500, 33.544000",False
-890130.0277777778,34,0,3,1,3,396.7636,"0.002895, 10.584500, 33.544000",False
-889296.25,1899,0,3,1,3,30573.4614,"0.002895, 10.584500, 33.544000",False
-880014.3055555555,33,0,3,1,3,385.9852,"0.002895, 10.584500, 33.544000",False
-879577.9166666666,1002,0,3,1,3,13545.8046,"0.002895, 10.584500, 33.544000",False
-877223.6388888889,33,0,3,1,3,385.9852,"0.002895, 10.584500, 33.544000",False
-875385.2777777778,40,0,3,1,3,461.556,"0.002895, 10.584500, 33.544000",False
-870925.7777777778,2139,0,3,1,3,35919.3438,"0.002895, 10.584500, 33.544000",False
-870170.3333333334,130,0,3,1,3,1458.4545,"0.002895, 10.584500, 33.544000",False
-869618.0,21,0,3,1,3,257.0952,"0.002895, 10.584500, 33.544000",False
-866396.2777777778,137,0,3,1,3,1537.9568,"0.002895, 10.584500, 33.544000",False
-864600.8055555555,39,0,3,1,3,450.7428,"0.002895, 10.584500, 33.544000",False
-864040.4722222222,46,0,3,1,3,526.5568,"0.002895, 10.584500, 33.544000",False
-863870.9722222222,638,0,3,1,3,7964.8474,"0.002895, 10.584500, 33.544000",False
-862413.0833333334,29,0,3,1,3,342.9292,"0.002895, 10.584500, 33.544000",False
-862390.2222222222,1490,0,3,1,3,22231.6385,"0.002895, 10.584500, 33.544000",False
-858702.0277777778,1897,0,3,1,3,30530.3136,"0.002895, 10.584500, 33.544000",False
-855569.8333333334,41,0,3,1,3,472.375,"0.002895, 10.584500, 33.544000",False
-855485.3611111111,1902,0,3,1,3,30638.2266,"0.002895, 10.584500, 33.544000",False
-853840.1666666666,230,0,3,1,3,2621.1245,"0.002895, 10.584500, 33.544000",False
-850588.3611111111,46,0,3,1,3,526.5568,"0.002895, 10.584500, 33.544000",False
-850407.4444444445,275,0,3,1,3,3163.2159,"0.002895, 10.584500, 33.544000",False
-844976.5,108,0,3,1,3,1210.4373,"0.002895, 10.584500, 33.544000",False
-844856.9444444445,189,0,3,1,3,2137.4268,"0.002895, 10.584500, 33.544000",False
-842490.9722222222,1005,0,3,1,3,13594.9889,"0.002895, 10.584500, 33.544000",False
-842356.0277777778,1859,0,3,1,3,29714.905,"0.002895, 10.584500, 33.544000",False
-841483.6666666666,31,0,3,1,3,364.4456,"0.002895, 10.584500, 33.544000",False
-841222.8333333334,87,0,3,1,3,976.3078,"0.002895, 10.584500, 33.544000",False
-840229.0833333334,1939,0,3,1,3,31441.2818,"0.002895, 10.584500, 33.544000",False
-838925.9444444445,267,0,3,1,3,3065.9872,"0.002895, 10.584500, 33.544000",False
-835858.1944444445,63,0,3,1,3,711.8578,"0.002895, 10.584500, 33.544000",False
-834212.0277777778,330,0,3,1,3,3841.6945,"0.002895, 10.584500, 33.544000",False
-833729.3611111111,2132,0,3,1,3,35758.7005,"0.002895, 10.584500, 33.544000",False
-833539.3611111111,1907,0,3,1,3,30746.2844,"0.002895, 10.584500, 33.544000",False
-830831.5833333334,128,0,3,1,3,1435.7917,"0.002895, 10.584500, 33.544000",False
-829471.5,36,0,3,1,3,418.3379,"0.002895, 10.584500, 33.544000",False
-827956.9166666666,1921,0,3,1,3,31049.6162,"0.002895, 10.584500, 33.544000",False
-824631.8888888889,52,0,3,1,3,591.7661,"0.002895, 10.584500, 33.544000",False
-823915.3888888889,51,0,3,1,3,580.8834,"0.002895, 10.584500, 33.544000",False
-823722.4444444445,25,0,3,1,3,299.9659,"0.002895, 10.584500, 33.544000",False
-823688.7222222222,24,0,3,1,3,289.2395,"0.002895, 10.584500, 33.544000",False
-822516.3611111111,23,0,3,1,3,278.519,"0.002895, 10.584500, 33.544000",False
-822118.1944444445,45,0,3,1,3,515.7089,"0.002895, 10.584500, 33.544000",False
-817798.8611111111,120,0,3,1,3,1345.372,"0.002895, 10.584500, 33.544000",False
-816521.0555555555,1902,0,3,1,3,30638.2266,"0.002895, 10.584500, 33.544000",False
-816357.75,114,0,3,1,3,1277.8004,"0.002895, 10.584500, 33.544000",False
-812228.75,51,0,3,1,3,580.8834,"0.002895, 10.584500, 33.544000",False
-811091.7222222222,43,0,3,1,3,494.0304,"0.002895, 10.584500, 33.544000",False
-808540.6388888889,23,0,3,1,3,278.519,"0.002895, 10.584500, 33.544000",False
-806099.1944444445,110,0,3,1,3,1232.8685,"0.002895, 10.584500, 33.544000",False
-805762.6666666666,38,0,3,1,3,439.9354,"0.002895, 10.584500, 33.544000",False
-804737.8611111111,2328,0,3,1,3,40363.9557,"0.002895, 10.584500, 33.544000",False
-804224.0,25,0,3,1,3,299.9659,"0.002895, 10.584500, 33.544000",False
-804130.5555555555,1112,0,3,1,3,15383.3029,"0.002895, 10.584500, 33.544000",False
-800571.6111111111,67,0,3,1,3,755.7012,"0.002895, 10.584500, 33.544000",False
-800057.8888888889,120,0,3,1,3,1345.372,"0.002895, 10.584500, 33.544000",False
-799276.6111111111,198,0,3,1,3,2242.7706,"0.002895, 10.584500, 33.544000",False
-798425.1388888889,2146,0,3,1,3,36080.2708,"0.002895, 10.584500, 33.544000",False
-798349.7222222222,191,0,3,1,3,2160.796,"0.002895, 10.584500, 33.544000",False
-796208.0,21,0,3,1,3,257.0952,"0.002895, 10.584500, 33.544000",False
-795196.0555555555,21,0,3,1,3,257.0952,"0.002895, 10.584500, 33.544000",False
-792936.5833333334,804,0,3,1,3,10414.8563,"0.002895, 10.584500, 33.544000",False
-790631.5833333334,1949,0,3,1,3,31659.6844,"0.002895, 10.584500, 33.544000",False
-788738.3888888889,387,0,3,1,3,4563.3268,"0.002895, 10.584500, 33.544000",False
-787855.1944444445,22,0,3,1,3,267.8042,"0.002895, 10.584500, 33.544000",False
