tus,dau,det,typ,erg
1188096,0,1,0,24
1188262,0,1,0,22
1188277,0,2,0,577
1188347,3,2,0,59
1188523,1,2,0,38
1188525,3,1,0,43
1188654,3,1,0,92
1188663,1,1,0,32
1188718,1,1,0,76
1188744,2,1,0,20
1188745,3,1,0,35
1188757,0,2,0,1889
1188779,3,2,0,650
1188816,0,0,0,72
1188883,3,2,0,120
1188980,1,2,0,75
1188995,3,2,0,33
1189101,0,0,0,33
1189163,3,0,0,37
1189189,0,2,0,22
1189218,0,2,0,71
1189312,0,2,0,30
1189559,3,2,0,58
1189570,3,2,0,43
1189571,0,1,0,58
1189578,3,1,0,74
1189661,1,1,0,94
1189809,1,1,0,153
1189809,1,1,1,200
1189809,1,1,3,144
1189825,2,1,0,24
1189998,2,0,0,21
1190054,2,1,0,124
1190258,0,1,0,148
1190258,2,0,0,21
1190347,1,1,0,62
1190420,1,1,0,41
1190422,2,0,0,35
1190456,0,0,0,41
1190512,0,0,0,31
1190561,0,2,0,22
1190609,0,0,0,76
1190655,3,1,0,52
1190689,0,0,0,128
1190713,0,1,0,166
1190721,2,0,0,18
1190844,3,1,0,94
1190849,2,2,0,38
1190854,0,0,0,44
1190870,0,1,0,23
1190917,1,2,0,387
1190990,3,0,0,67
1191110,1,0,0,628
1191186,0,2,0,340
1191212,1,0,0,74
1191391,1,2,0,39
1191391,2,1,0,1558
1191391,3,2,0,1905
1191391,1,1,0,301
1191436,1,1,0,120
1191441,3,0,0,159
1191514,3,0,0,32
1191514,1,2,0,91
1191517,1,0,0,41
1191521,2,1,0,22
1191555,0,2,0,28
1191590,0,2,0,128
1191643,0,0,0,40
1191724,1,1,0,55
1191749,2,0,0,121
1191762,1,0,0,76
1191764,0,0,0,106
1191843,0,1,0,37
1191864,1,0,0,39
1191955,2,1,0,18
1192026,2,1,0,19
1192075,2,1,0,24
1192154,0,0,0,242
1192188,2,2,0,18
1192235,1,1,0,50
1192237,0,0,0,34
1192283,1,1,0,142
1192356,0,1,0,263
1192368,3,0,0,35
1192408,3,2,0,1775
1192457,3,1,0,33
1192478,0,2,0,1883
1192478,1,0,0,110
1192513,1,0,0,41
1192578,1,2,0,93
1192594,0,0,0,24
1192612,2,2,0,1610
1192612,0,0,0,118
1192612,2,0,0,36
1192612,2,1,0,58
1192621,3,0,0,41
1192658,3,0,0,45
1192678,3,0,0,78
1192741,1,0,0,99
1192767,0,2,0,31
1192861,0,1,0,33
1192918,1,1,0,32
1192937,1,2,0,40
1192957,0,0,0,1766
1192957,0,1,0,217
1192975,2,0,0,68
1193047,2,0,0,25
1193221,1,0,0,443
1193224,0,2,0,44
1193326,0,0,0,72
1193439,3,1,0,36
1193586,0,1,0,304
1193650,0,1,0,27
1193660,2,1,0,23
1193716,1,1,0,32
1193723,0,0,0,1943
1193723,1,1,0,31
1193723,2,0,0,1620
1193723,3,2,0,1880
1193723,3,0,0,191
1193723,0,1,0,1867
1193723,1,0,0,266
1193723,2,1,0,1106
1193723,2,2,0,1140
1193723,3,1,0,769
1193724,1,0,1,412
1193724,1,0,3,98
1193971,0,0,0,83
1194006,3,1,0,32
1194061,2,1,0,23
1194182,2,1,0,26
1194254,1,1,0,35
1194268,2,2,0,32
1194303,0,0,0,52
1194413,0,0,0,823
1194441,2,2,0,1131
1194441,2,1,0,362
1194515,1,0,0,456
1194612,1,1,0,40
1194651,3,1,0,63
1194671,1,0,0,40
1194679,0,2,0,23
1194709,0,2,0,2113
1194709,2,0,0,21
1194709,1,0,0,474
1194709,0,1,0,40
1194709,1,1,0,59
1194835,0,2,0,44
1194856,1,0,0,32
1195016,1,1,0,1638
1195044,2,2,0,23
1195079,1,0,0,39
1195167,0,2,0,108
1195177,1,1,0,49
1195184,2,0,0,21
1195231,0,0,0,23
1195264,0,2,0,357
1195279,0,0,0,1507
1195279,0,1,0,34
1195279,0,2,0,30
1195445,2,1,0,21
1195534,2,0,0,100
1195611,1,2,0,59
1195624,3,2,0,76
1195764,1,0,0,79
1195769,1,2,0,109
1195774,0,0,0,27
1195778,0,1,0,41
1195791,3,0,0,96
1195802,0,0,0,643
1195901,3,2,0,110
1195941,1,0,0,245
1196083,3,2,0,38
1196121,0,2,0,61
1196167,0,1,0,113
1196282,1,0,0,56
1196378,3,2,0,32
1196391,0,1,0,31
1196490,3,2,0,49
1196585,3,2,0,41
1196622,0,1,0,77
1196656,2,1,0,27
1196674,3,2,0,134
1196680,3,2,0,61
1196907,3,1,0,50
1196908,2,0,0,240
1197009,1,0,0,33
1197026,0,1,0,45
1197151,1,2,0,230
1197196,1,1,0,172
1197212,1,0,0,40
1197247,1,0,0,1460
1197247,3,1,0,106
1197247,0,2,0,27
1197247,3,2,0,47
1197300,1,2,0,31
1197303,1,0,0,231
1197347,1,0,0,37
1197452,0,0,0,41
1197462,3,0,0,61
1197560,3,0,0,54
1197797,0,2,0,58
1197848,0,2,0,79
1197908,2,1,0,16
1197908,2,0,0,48
1197976,3,0,0,59
1198005,0,1,0,85
1198136,0,1,0,26
1198190,0,1,0,42
1198351,1,0,0,32
1198443,1,2,0,32
1198445,0,0,0,198
1198492,2,0,0,101
1198531,1,2,0,33
1198610,1,2,0,72
1198737,3,2,0,1899
1198737,0,1,0,856
1198737,3,1,0,59
1198737,0,0,0,365
1199001,3,1,0,65
1199087,1,2,0,48
1199180,0,2,0,22
1199278,0,0,0,1803
1199283,3,2,0,32
1199290,1,1,0,42
1199293,2,0,0,1689
1199293,3,2,0,329
1199377,3,2,0,290
1199417,3,0,0,43
1199425,1,0,0,36
1199488,3,1,0,33
1199510,1,2,0,55
1199653,1,0,0,60
1199682,3,1,0,159
1199704,1,1,0,36
1199757,1,1,0,142
1199887,0,2,0,53
1199930,2,0,0,40
1200000,2,0,0,129
1200043,2,1,0,45
1200087,0,1,0,277
1200090,0,2,0,49
1200130,3,2,0,85
1200131,1,1,0,38
1200186,1,1,0,202
1200209,1,2,0,38
1200232,3,1,0,32
1200271,1,0,0,101
1200275,0,1,0,60
1200281,3,0,0,56
1200303,3,1,0,155
1200336,0,0,0,108
1200355,3,1,0,31
1200409,1,2,0,35
1200434,0,1,0,31
1200434,1,2,0,39
1200700,1,0,0,71
1200789,2,0,0,20
1200807,2,2,0,1612
1200835,3,0,0,54
1200860,0,0,0,24
1200872,3,1,0,32
1200897,0,2,0,112
1200983,2,0,0,24
1200984,2,1,0,1099
1200984,2,2,0,678
1201043,1,0,0,54
1201052,0,0,0,23
1201060,0,1,0,1872
1201060,0,2,0,1381
1201060,0,0,0,1774
1201177,0,2,0,35
1201181,1,0,0,54
1201233,2,2,0,17
1201242,1,2,0,306
1201402,1,1,0,566
1201420,0,0,0,55
1201501,0,1,0,36
1201519,2,1,0,16
1201535,2,0,0,25
1201562,1,2,0,59
1201591,2,2,0,19
1201621,0,0,0,96
1201621,1,1,0,1602
1201621,1,2,0,973
1201621,1,0,0,65
1201746,3,2,0,130
1201869,1,1,0,144
1201959,3,1,0,104
1202032,3,0,0,54
1202051,0,1,0,1731
1202056,1,2,0,134
1202082,1,0,0,252
1202089,0,0,0,95
1202192,0,0,0,61
1202192,0,1,0,272
1202258,0,2,0,284
1202258,1,0,0,551
1202284,0,2,0,29
1202284,1,1,0,976
1202284,2,1,0,30
1202284,1,2,0,58
1202284,2,0,0,256
1202284,1,0,0,140
1202300,3,1,0,41
1202300,3,2,0,36
1202325,2,1,0,19
1202387,3,2,0,50
1202439,2,1,0,19
1202490,2,0,0,57
1202490,3,1,0,87
1202646,1,1,0,58
1202667,0,0,0,25
1202894,0,2,0,32
1202984,1,1,0,32
1203012,0,0,0,41
1203045,1,0,0,31
1203089,0,0,0,35
1203111,3,0,0,1573
1203111,0,1,0,149
1203111,1,0,0,1604
1203111,0,0,0,574
1203111,1,1,0,1657
1203111,1,2,0,643
1203154,0,2,0,122
1203187,1,1,0,53
1203215,1,1,0,62
1203225,2,1,0,22
1203321,2,0,0,22
1203379,1,2,0,77
1203453,0,0,0,24
1203494,0,1,0,87
1203527,2,2,0,24
1203621,2,0,0,23
1203623,1,2,0,86
1203642,2,1,0,19
1203657,0,0,0,28
1203657,2,2,0,231
1203872,1,2,0,50
1203882,1,2,0,42
1203884,1,0,0,32
1203916,0,2,0,91
1203944,2,0,0,33
1204008,0,2,0,530
1204008,1,0,0,1862
1204008,1,1,0,46
1204031,1,2,0,252
1204187,2,0,0,69
1204206,3,0,0,49
1204220,0,0,0,317
1204226,1,2,0,48
1204231,1,1,0,44
1204285,0,1,0,45
1204298,3,0,0,44
1204313,0,1,0,24
1204395,1,2,0,41
1204589,1,1,0,63
1204600,3,2,0,55
1204662,3,2,0,88
1204714,2,2,0,19
1204719,3,0,0,49
1204773,0,0,0,127
1204839,2,0,0,107
1204846,0,2,0,37
1204893,0,2,0,37
1204933,1,0,0,32
1204938,2,2,0,24
1204954,0,1,0,50
1204998,0,1,0,48
1205014,2,0,0,21
1205022,1,2,0,71
1205029,2,2,0,49
1205046,3,1,0,31
1205162,3,2,0,119
1205221,0,0,0,22
1205225,3,1,0,32
1205242,1,2,0,136
1205290,3,1,0,65
1205339,2,2,0,17
1205346,0,2,0,38
1205404,3,0,0,224
1205545,2,1,0,27
1205554,3,1,0,85
1205554,3,0,0,38
1205558,0,2,0,62
1205563,3,0,0,139
1205572,0,0,0,28
1205652,2,1,0,26
1205738,0,2,0,83
1205745,1,0,0,1618
1205747,3,1,0,39
1205747,3,2,0,173
1205838,3,1,0,67
1205847,0,2,0,38
1205847,2,0,0,1151
1205849,0,2,0,34
1205862,0,1,0,21
1205863,3,2,0,1326
1205881,1,1,0,252
1206056,0,2,0,21
1206257,1,0,0,34
1206365,2,0,0,119
1206387,0,1,0,59
1206395,3,1,0,47
1206499,1,2,0,100
1206565,1,0,0,40
1206600,0,0,0,24
1206605,0,1,0,26
1206665,2,0,0,17
1206700,1,0,0,88
1206788,2,1,0,309
1206831,2,0,0,19
1206918,0,2,0,84
1207029,1,2,0,34
1207029,1,0,0,54
1207053,3,0,0,418
1207106,3,2,0,44
1207113,3,1,0,81
1207150,3,1,0,40
1207209,3,1,0,137
1207245,2,1,0,38
1207254,2,0,0,33
1207278,0,1,0,24
1207396,0,0,0,196
1207405,0,1,0,33
1207429,2,0,0,21
1207436,3,1,0,35
1207452,3,0,0,187
1207564,0,0,0,126
1207567,1,1,0,41
1207567,0,1,0,1316
1207567,0,2,0,142
1207667,2,1,0,51
1207694,1,0,0,207
1207700,3,0,0,36
1207891,1,2,0,100
1207912,0,0,0,106
1208070,3,0,0,444
1208094,0,2,0,178
1208168,1,1,0,34
1208168,0,0,0,181
1208169,2,2,0,622
1208169,1,0,0,44
1208207,0,1,0,76
1208207,0,2,0,75
1208233,1,2,0,233
1208315,1,0,0,49
1208330,1,0,0,40
1208364,1,1,0,250
1208564,3,1,0,43
1208610,3,1,0,63
1208692,1,2,0,1730
1208692,1,0,0,1651
1208692,1,1,0,1665
1208710,2,0,0,95
1208722,1,2,0,92
1208746,3,1,0,150
1208746,3,0,0,33
1208800,2,1,0,102
1208929,2,0,0,33
1209090,2,1,0,39
1209091,3,2,0,77
1209101,1,2,0,737
1209101,3,0,0,1665
1209101,3,1,0,1052
1209210,3,1,0,67
1209261,1,2,0,344
1209302,3,2,0,95
1209320,0,0,0,69
1209408,1,2,0,80
1209583,0,0,0,29
1209738,2,2,0,24
1209833,2,1,0,19
1209900,3,0,0,34
1209934,1,1,0,73
1210056,0,2,0,278
1210101,2,1,0,29
1210141,3,0,0,76
1210217,3,2,0,61
1210371,0,2,0,1837
1210396,0,0,0,48
1210408,0,2,0,119
1210475,0,1,0,91
1210492,2,2,0,22
1210518,0,1,0,34
1210548,3,2,0,492
1210646,2,0,0,25
1210679,3,1,0,34
1210747,2,1,0,26
1210847,0,1,0,25
1210988,2,0,0,18
1211026,1,1,0,43
1211084,1,2,0,188
1211123,1,0,0,59
1211335,0,0,0,236
1211365,3,0,0,63
1211391,1,2,0,44
1211494,0,0,0,39
1211525,0,2,0,31
1211537,1,0,0,47
1211694,1,1,0,816
1211926,2,0,0,429
1211938,0,2,0,114
1211960,0,1,0,27
1212046,0,2,0,1947
1212107,1,1,0,57
1212234,0,0,0,38
1212234,2,0,0,32
1212283,1,0,0,43
1212350,2,2,0,246
1212357,0,1,0,43
1212431,1,2,0,54
1212514,3,0,0,126
1212554,3,2,0,50
1212727,2,1,0,23
1212735,0,0,0,24
1212750,0,0,0,26
1212830,0,2,0,30
1212843,2,1,0,1492
1212843,0,2,0,61
1212843,0,0,0,44
1212843,2,0,0,37
1212898,1,0,0,45
1212945,1,2,0,31
1212962,3,1,0,35
1213012,1,0,0,32
1213055,0,1,0,31
1213193,0,1,0,62
1213223,0,2,0,21
1213276,1,2,0,54
1213354,0,1,0,129
1213354,0,0,0,46
1213476,3,1,0,111
1213597,1,2,0,422
1213611,1,1,0,72
1213611,1,0,0,32
1213618,0,1,0,45
1213662,2,1,0,24
1213722,0,0,0,38
1213744,1,0,0,45
1213799,0,1,0,25
1213896,2,2,0,36
1213930,3,1,0,426
1213930,3,2,0,40
1213930,3,0,0,157
1214034,0,0,0,56
1214094,1,0,0,48
1214220,2,1,0,18
1214257,2,2,0,73
1214277,1,0,0,35
1214322,3,1,0,36
1214323,3,0,0,58
1214340,0,2,0,29
1214403,1,0,0,180
1214413,0,2,0,26
1214434,2,2,0,78
1214472,0,2,0,50
1214526,0,2,0,47
1214526,3,1,0,48
1214554,0,2,0,366
1214585,0,1,0,28
1214601,1,1,0,105
1214605,0,0,0,29
1214607,1,1,0,128
1214815,1,2,0,32
1214908,0,0,0,38
1214945,1,2,0,59
1215088,3,1,0,41
1215121,0,0,0,907
1215133,2,0,0,22
1215171,1,1,0,650
1215193,3,2,0,1697
1215262,1,1,0,34
1215274,3,0,0,32
1215305,1,0,0,77
1215370,3,0,0,43
1215411,1,0,0,242
1215458,0,2,0,31
1215483,1,0,0,58
1215506,1,1,0,40
1215581,3,0,0,54
1215585,0,0,0,109
1215585,1,0,0,54
1215745,2,1,0,48
1215748,2,1,0,19
1215814,3,2,0,159
1215822,1,0,0,84
1215831,0,2,0,29
1215839,3,0,0,32
1215926,0,1,0,25
1215961,0,2,0,23
1216097,1,1,0,83
1216163,0,0,0,21
1216175,0,2,0,35
1216178,2,1,0,19
1216182,0,2,0,43
1216182,1,0,0,49
1216182,2,2,0,1585
1216182,3,2,0,1347
1216182,2,0,0,516
1216182,3,0,0,54
1216182,1,1,0,61
1216186,3,1,0,1463
1216187,3,0,0,504
1216200,0,0,0,76
1216210,3,2,0,536
1216248,0,0,0,142
1216288,1,1,0,33
1216330,3,2,0,66
1216346,2,0,0,16
1216356,0,1,0,33
1216366,0,1,0,25
1216469,0,2,0,26
1216609,1,0,0,39
1216656,1,0,0,192
1216684,2,2,0,57
1216691,1,0,0,31
1216816,1,1,0,46
1216836,2,1,0,20
1216839,1,0,0,462
1216874,1,0,0,36
1216959,1,1,0,325
1216983,3,1,0,31
1217066,0,0,0,137
1217085,2,0,0,45
1217118,2,0,0,25
1217127,2,0,0,274
1217158,3,1,0,40
1217159,0,1,0,37
1217159,0,0,0,85
1217170,1,1,0,90
1217234,3,2,0,72
1217241,0,0,0,28
1217304,0,2,0,53
1217317,2,0,0,16
1217337,3,0,0,40
1217407,1,0,0,77
1217408,1,1,0,217
1217417,1,2,0,35
1217423,0,1,0,117
1217436,3,1,0,46
1217503,0,0,0,61
1217523,0,0,0,42
1217808,1,2,0,218
1217849,1,2,0,66
1217912,3,2,0,44
1217939,1,1,0,33
1217998,2,1,0,24
1218010,1,2,0,74
1218028,0,2,0,21
1218034,1,1,0,33
1218137,0,1,0,47
1218153,0,2,0,25
1218185,3,1,0,178
1218186,0,1,0,21
1218243,3,2,0,88
1218298,3,0,0,34
1218300,1,0,0,139
1218353,2,0,0,19
1218394,0,0,0,1181
1218404,1,0,0,47
1218470,0,0,0,157
1218493,0,2,0,41
1218522,2,1,0,46
1218628,3,2,0,34
1218648,2,1,0,570
1218684,0,2,0,26
1218711,1,1,0,45
1218711,1,0,0,119
1218743,2,0,0,64
1218789,0,2,0,27
1218789,1,0,0,62
1218792,3,0,0,36
1218855,1,1,0,34
1219019,0,0,0,149
1219063,2,0,0,43
1219134,3,1,0,38
1219276,3,2,0,47
1219295,0,2,0,29
1219360,1,0,0,70
1219442,2,2,0,20
1219518,2,2,0,22
1219543,3,1,0,62
1219618,1,1,0,57
1219684,1,0,0,1660
1219689,1,2,0,37
1219806,3,0,0,37
1219827,1,0,0,42
1219958,3,0,0,70
1219986,0,0,0,1817
1219986,0,1,0,38
1219992,1,0,0,115
1220026,3,2,0,33
1220119,1,1,0,34
1220197,2,2,0,49
1220272,2,0,0,147
1220287,1,2,0,37
1220303,3,0,0,114
1220471,1,2,0,38
1220633,1,2,0,39
1220733,3,2,0,83
1220793,0,0,0,138
1220835,1,2,0,157
1220843,2,1,0,59
1221060,3,2,0,2026
1221060,3,1,0,97
1221122,0,2,0,49
1221193,0,1,0,53
1221232,2,2,0,23
1221239,0,1,0,26
1221250,3,1,0,229
1221261,1,1,0,76
1221318,3,2,0,52
1221324,1,1,0,219
1221425,3,0,0,144
1221449,1,0,0,62
1221500,0,0,0,922
1221545,3,0,0,78
1221558,1,0,0,63
1221627,0,1,0,67
1221711,2,1,0,327
1221861,0,0,0,113
1221937,0,0,0,26
1222060,2,2,0,23
1222116,1,0,0,60
1222116,0,2,0,196
1222181,0,2,0,402
1222299,0,2,0,149
1222310,3,1,0,243
1222337,0,1,0,423
1222337,0,2,0,35
1222394,1,0,0,64
1222439,3,0,0,61
1222485,0,0,0,102
1222540,1,0,0,51
1222750,3,2,0,32
1222895,1,0,0,41
1222970,0,0,0,39
1223037,0,2,0,21
1223080,2,2,0,167
1223080,0,0,0,520
1223080,0,2,0,45
1223083,1,2,0,36
1223093,1,0,0,57
1223163,2,0,0,173
1223164,3,2,0,35
1223246,1,0,0,61
1223291,1,0,0,44
1223399,1,0,0,44
1223412,1,0,0,54
1223488,1,2,0,47
1223492,1,0,0,101
1223562,1,0,0,59
1223612,0,0,0,58
1223651,2,1,0,72
1223791,1,2,0,398
1223794,2,1,0,37
1223794,0,2,0,91
1223797,0,2,0,52
1223817,2,1,0,17
1223819,1,2,0,32
1223857,1,0,0,52
1223861,0,1,0,38
1223916,1,0,0,47
1223925,0,2,0,30
1224022,2,0,0,219
1224022,3,2,0,1837
1224022,0,0,0,39
1224022,3,0,0,181
1224062,3,2,0,41
1224093,3,0,0,63
1224171,2,0,0,17
1224192,0,0,0,48
1224346,1,1,0,480
1224404,3,1,0,48
1224421,0,1,0,79
1224431,3,1,0,40
1224459,2,2,0,66
1224649,1,0,0,1651
1224649,1,1,0,1713
1224686,3,0,0,45
1224753,2,0,0,40
1224774,3,0,0,43
1224803,0,2,0,615
1224803,1,0,0,346
1224803,2,2,0,20
1224803,0,0,0,95
1224803,0,1,0,1019
1224839,0,0,0,30
1224839,0,1,0,45
1224840,2,2,0,28
1224962,3,2,0,34
1225005,2,2,0,25
1225020,2,1,0,98
1225121,1,1,0,73
1225175,3,0,0,57
1225228,2,2,0,25
1225341,1,0,0,77
1225530,0,0,0,45
1225534,0,1,0,72
1225536,1,1,0,51
1225542,1,1,0,40
1225913,3,1,0,118
1225989,1,1,0,182
1226027,0,0,0,412
1226149,3,1,0,121
1226159,3,0,0,37
1226236,3,0,0,59
1226276,1,1,0,38
1226423,2,1,0,383
1226423,0,0,0,53
1226423,0,2,0,42
1226531,1,0,0,144
1226634,1,0,0,312
1226649,1,0,0,35
1226773,2,1,0,38
1226774,3,1,0,32
1226845,2,1,0,26
1226934,1,1,0,59
1226957,2,0,0,29
1226999,3,1,0,48
1227016,3,0,0,118
1227028,3,0,0,156
1227065,1,0,0,62
1227087,2,0,0,35
1227128,0,0,0,140
1227134,0,2,0,30
1227156,3,2,0,1864
1227187,1,2,0,101
1227189,0,2,0,32
1227207,1,1,0,35
1227318,0,0,0,23
1227333,3,0,0,86
1227336,3,1,0,40
1227477,3,0,0,32
1227717,1,0,0,37
1227746,1,1,0,68
1227911,0,2,0,92
1227915,3,2,0,77
1227945,2,0,0,33
1228011,3,2,0,36
1228111,1,0,0,128
1228129,0,2,0,21
1228146,0,2,0,44
1228183,3,0,0,294
1228207,0,1,0,42
1228264,0,2,0,41
1228264,0,1,0,27
1228269,2,0,0,26
1228312,0,0,0,22
1228388,0,0,0,664
1228388,2,2,0,38
1228406,0,0,0,84
1228438,2,0,0,23
1228467,0,1,0,47
1228537,1,0,0,248
1228635,3,2,0,106
1228663,1,0,0,43
1228691,2,1,0,24
1228694,2,1,0,17
1228715,1,0,0,52
1228752,2,0,0,36
1228828,0,0,0,55
1228828,3,0,0,74
1228867,2,0,0,46
1228976,3,0,0,73
1228985,0,1,0,59
1229033,0,2,0,23
1229033,2,1,0,574
1229064,1,0,0,59
1229064,2,0,0,51
1229174,1,1,0,32
1229206,2,1,0,18
1229251,2,2,0,83
1229282,0,1,0,23
1229366,2,2,0,16
1229391,0,1,0,98
1229391,0,2,0,31
1229391,0,0,0,339
1229407,1,0,0,36
1229407,0,0,0,58
1229438,0,0,0,33
1229482,3,0,0,36
1229601,0,0,0,81
1229703,3,2,0,85
1229734,1,1,0,212
1229823,0,2,0,114
1229913,1,0,0,44
1229973,2,2,0,33
1229980,0,2,0,1217
1229981,1,1,0,497
1229981,1,2,0,369
1230004,1,0,0,282
1230017,1,0,0,46
1230057,0,0,0,28
1230100,1,0,0,34
1230149,3,2,0,48
1230164,3,0,0,80
1230394,0,1,0,107
1230455,2,2,0,27
1230536,1,1,0,190
1230541,0,0,0,74
1230667,1,0,0,39
1230742,3,1,0,36
1230824,0,2,0,27
1230834,2,0,0,16
1230955,2,0,0,19
1230966,1,0,0,32
1230975,0,0,0,28
1231000,0,1,0,55
1231053,0,0,0,72
1231124,1,2,0,108
1231151,2,0,0,24
1231198,1,0,0,71
1231205,2,1,0,20
1231291,2,1,0,16
1231365,3,1,0,67
1231460,0,2,0,89
1231532,1,1,0,321
1231575,2,2,0,23
1231717,3,0,0,63
1231973,1,2,0,255
1232044,0,2,0,59
1232049,3,2,0,150
1232073,0,2,0,93
1232155,1,0,0,95
1232195,2,2,0,16
1232257,1,1,0,114
1232271,3,2,0,56
1232307,1,0,0,131
1232335,0,2,0,166
1232525,1,1,0,59
1232577,1,0,0,187
1232627,2,0,0,24
1232865,1,1,0,50
1232893,0,0,0,28
1232899,1,0,0,50
1232919,1,1,0,36
1232930,2,0,0,26
1232958,0,2,0,23
1232962,2,1,0,27
1233076,0,0,0,63
1233145,0,1,0,74
1233179,3,1,0,44
1233206,2,0,0,30
1233268,3,2,0,39
1233307,2,1,0,16
1233505,1,2,0,84
1233612,1,2,0,216
1233763,1,0,0,40
1233815,1,0,0,38
1233838,0,2,0,176
1233863,1,0,0,145
1233898,1,0,0,233
1233901,0,0,0,23
1233904,1,2,0,46
1233940,2,0,0,96
1233977,0,2,0,163
1234144,2,0,0,21
1234186,0,2,0,215
1234188,1,2,0,73
1234324,0,2,0,27
1234359,2,0,0,22
1234410,2,0,0,58
1234414,1,2,0,217
1234425,1,2,0,96
1234548,1,0,0,34
1234611,3,1,0,96
1234669,0,2,0,24
1234826,1,2,0,52
1234851,2,2,0,130
1234858,2,2,0,26
1234859,1,0,0,120
1234875,1,0,0,42
1234929,2,0,0,79
1234988,3,1,0,169
1235046,0,0,0,40
1235053,2,0,0,61
1235246,2,1,0,16
1235252,3,2,0,41
1235258,0,2,0,30
1235280,1,2,0,33
1235406,1,1,0,39
1235414,0,2,0,48
1235415,0,0,0,1418
1235415,0,1,0,1240
1235432,3,0,0,41
1235448,0,0,0,49
1235483,0,0,0,28
1235498,0,1,0,49
1235508,3,0,0,107
1235585,3,1,0,106
1235671,2,2,0,68
1235775,0,2,0,62
1235810,3,1,0,75
1235831,0,2,0,269
1235877,2,2,0,20
1235941,1,2,0,1625
1235941,1,1,0,72
1235961,3,1,0,138
1235990,0,0,0,92
1236012,1,0,0,54
1236075,1,0,0,78
1236218,0,1,0,24
1236417,1,1,0,48
1236469,0,1,0,1324
1236469,1,0,0,267
1236469,0,2,0,39
1236513,3,1,0,36
1236523,1,0,0,36
1236592,0,0,0,23
1236708,2,1,0,25
1236752,3,2,0,48
1236759,3,2,0,34
1236862,3,2,0,76
1236885,1,1,0,42
1236913,2,1,0,34
1236972,0,0,0,29
1236972,1,2,0,153
1237005,2,2,0,455
1237045,1,1,0,37
1237101,1,0,0,57
1237106,0,2,0,32
1237208,0,0,0,43
1237218,0,2,0,1423
1237226,0,0,0,86
1237226,2,1,0,1616
1237226,2,2,0,92
1237240,2,0,0,21
1237440,2,0,0,105
1237440,2,1,0,1056
1237523,0,0,0,577
1237675,3,0,0,52
1237684,3,1,0,82
1237758,1,1,0,31
1237777,0,0,0,390
1237872,2,2,0,18
1237987,2,0,0,18
1237996,3,2,0,32
1238024,3,2,0,200
1238059,3,2,0,211
1238161,1,1,0,90
1238167,2,1,0,17
1238167,0,2,0,97
1238180,3,0,0,71
1238253,0,2,0,103
1238360,2,0,0,129
1238446,0,0,0,136
1238524,0,0,0,28
1238544,0,2,0,112
1238577,3,1,0,85
1238593,3,2,0,39
1238604,2,2,0,152
1238618,0,2,0,39
1238750,0,0,0,74
1238767,0,1,0,25
1238821,0,2,0,48
1238839,0,2,0,32
1238859,1,2,0,40
1238907,0,0,0,29
1238919,3,1,0,93
1239128,0,1,0,36
1239131,3,1,0,113
1239187,0,0,0,44
1239188,2,2,0,44
1239210,2,2,0,148
1239303,2,1,0,169
1239304,2,2,0,21
1239317,0,1,0,65
1239354,0,0,0,352
1239359,0,2,0,44
1239370,1,2,0,52
1239401,1,0,0,96
1239565,1,0,0,206
1239572,1,0,0,168
1239580,0,2,0,33
1239647,1,1,0,43
1239686,0,2,0,22
1239724,2,0,0,22
1239750,3,2,0,132
1239764,1,0,0,142
1239803,1,0,0,31
1239825,0,0,0,57
1239851,2,2,0,18
1239852,0,1,0,322
1239852,1,2,0,54
1239852,3,2,0,128
1239852,2,0,0,1835
1239852,0,2,0,117
1239852,2,1,0,127
1239855,2,0,3,53
1239856,2,0,1,72
1239971,2,1,0,75
1240004,0,1,0,40
1240024,1,2,0,84
1240044,3,2,0,107
1240071,1,0,0,99
1240081,3,1,0,124
1240100,0,2,0,57
1240179,1,1,0,39
1240185,1,2,0,33
1240242,1,1,0,40
1240251,2,2,0,17
1240258,1,2,0,52
1240263,2,2,0,23
1240309,1,1,0,1201
1240309,1,2,0,60
1240335,0,0,0,27
1240411,3,1,0,35
1240412,0,0,0,43
1240534,2,2,0,26
1240621,2,2,0,17
1240622,0,0,0,55
1240633,0,1,0,44
1240687,0,2,0,40
1240959,0,2,0,48
1240964,0,1,0,212
1241029,0,2,0,107
1241029,1,0,0,73
1241031,1,2,0,48
1241109,2,2,0,22
1241151,3,0,0,69
1241180,1,2,0,37
1241240,1,0,0,120
1241277,2,2,0,24
1241305,2,2,0,20
1241329,2,1,0,41
1241329,2,2,0,72
1241351,3,2,0,90
1241388,0,0,0,170
1241429,1,1,0,272
1241434,3,1,0,60
1241702,0,0,0,83
1241717,1,2,0,70
1241721,1,0,0,135
1241727,1,1,0,62
1241763,0,0,0,30
1241945,1,0,0,44
1242007,2,1,0,17
1242137,0,2,0,24
1242209,0,2,0,52
1242244,2,0,0,22
1242264,2,2,0,35
1242271,0,2,0,43
1242292,3,0,0,57
1242600,3,2,0,75
1242625,2,0,0,16
1242727,2,0,0,103
1242730,1,1,0,39
1242730,1,0,0,42
1242732,0,2,0,177
1242787,2,2,0,337
1242819,1,2,0,43
1242823,2,0,0,94
1242823,2,1,0,17
1242826,1,0,0,96
1242845,3,0,0,668
1242909,1,0,0,1339
1242909,2,2,0,1672
