tus,dau,det,typ,erg
267654,0,1,0,25
267792,3,0,0,49
267792,3,1,0,39
268293,1,2,0,43
269048,0,2,0,30
269635,1,0,0,1690
269869,3,0,0,37
270044,2,2,0,135
270355,3,0,0,1928
270355,0,2,0,70
270355,1,2,0,1712
270355,1,0,0,342
270355,3,1,0,92
270355,1,1,0,1337
270441,3,2,0,587
271637,0,1,0,217
271860,2,2,0,1500
272279,2,1,0,1479
272560,2,2,0,1550
272560,3,2,0,34
272560,2,1,0,63
272661,2,2,0,57
273749,0,0,0,1930
273749,2,1,0,1462
273749,1,1,0,213
273749,0,1,0,416
273749,2,2,0,555
273749,0,2,0,303
273749,2,0,0,16
273843,2,2,0,1769
273843,2,1,0,34
274408,3,0,0,216
274877,0,1,0,44
275410,3,1,0,76
275962,2,2,0,1556
275962,2,1,0,26
276281,0,0,0,60
277067,2,0,0,65
278158,2,0,0,50
278305,2,1,0,28
278881,0,0,0,42
278905,2,0,0,74
278905,3,2,0,172
278905,0,0,0,33
279850,3,1,0,155
280394,0,1,0,26
280426,0,1,0,244
280426,3,1,0,138
280426,0,0,0,102
280955,2,1,0,23
281680,3,1,0,41
282050,2,2,0,54
282106,0,1,0,50
282768,0,2,0,40
282768,0,1,0,42
283605,1,1,0,180
284178,0,0,0,41
284233,1,1,0,64
284233,1,2,0,125
284388,1,2,0,103
284738,2,0,0,86
284757,2,1,0,1067
284889,2,2,0,19
286696,0,0,0,33
286856,2,1,0,18
287065,3,0,0,182
287103,3,0,0,196
287103,1,0,0,44
287575,0,0,0,115
287605,0,2,0,43
287605,2,1,0,18
287665,0,0,0,69
287665,2,2,0,25
287953,1,2,0,589
287953,3,1,0,32
288729,1,2,0,110
289547,0,1,0,309
289547,0,2,0,486
289981,2,0,0,941
290129,2,2,0,99
290208,0,1,0,34
290446,0,0,0,30
290925,0,0,0,1858
290925,2,0,0,33
291165,0,0,0,50
292292,1,2,0,64
292292,3,2,0,40
292369,0,0,0,41
292439,2,2,0,54
292641,0,0,0,1408
292714,1,0,0,110
293956,0,0,0,1858
293956,2,2,0,777
293956,0,1,0,485
294380,2,1,0,89
294897,3,0,0,274
294963,1,1,0,49
295148,3,0,0,1749
295253,2,0,0,22
295399,1,0,0,414
296297,1,0,0,1656
296297,1,1,0,1629
297542,3,2,0,218
297791,0,2,0,166
298290,2,0,0,27
298391,0,2,0,2224
298391,1,0,0,1980
298391,2,0,0,58
298391,3,1,0,339
298391,1,1,0,268
298392,0,0,0,46
298392,3,2,0,45
298392,0,1,0,22
298392,1,2,0,54
298607,2,0,0,25
298627,1,2,0,2040
298627,3,1,0,1747
298627,1,1,0,1852
298627,3,2,0,1904
298627,3,0,0,1605
298628,0,1,0,25
298628,2,0,0,165
298628,2,1,0,30
298628,1,0,0,36
298628,2,2,0,721
298927,3,0,0,82
300605,3,1,0,113
303345,0,2,0,69
303647,1,0,0,54
303707,3,2,0,32
303948,3,1,0,64
305527,3,0,0,1084
306306,1,2,0,189
306878,3,0,0,114
307453,0,1,0,25
307607,2,2,0,1443
307729,0,2,0,87
307971,0,2,0,79
308058,0,1,0,99
308615,0,1,0,21
310179,2,0,0,20
310810,2,1,0,267
310810,3,1,0,362
311329,2,0,0,41
312098,0,2,0,43
312748,1,2,0,48
312838,3,1,0,217
312851,0,2,0,170
313525,3,0,0,70
313602,3,2,0,37
314009,1,1,0,1539
314009,3,2,0,1662
314010,0,2,0,39
314010,2,1,0,282
314010,0,0,0,720
314010,2,0,0,730
314010,0,1,0,21
314120,1,0,0,38
314120,3,1,0,330
314503,0,0,0,96
314847,0,2,0,1544
314847,1,0,0,1876
314847,3,1,0,531
314847,1,1,0,307
314847,0,1,0,74
314847,1,2,0,42
314960,1,0,0,151
314960,3,1,0,32
316462,1,0,0,41
316766,0,0,0,44
317147,3,0,0,1798
317147,3,1,0,1729
317156,1,2,0,119
317156,3,2,0,45
317157,0,2,0,22
317157,1,0,0,58
317157,1,1,0,36
317682,3,0,0,85
318030,3,0,0,437
318166,1,0,0,60
318166,1,1,0,95
318343,3,0,0,442
319922,2,0,0,1696
320371,1,0,0,56
320438,1,1,0,1124
320561,2,0,0,16
321230,1,0,0,31
321760,2,1,0,17
321941,1,2,0,102
322053,2,1,0,138
322053,3,2,0,51
322053,3,0,0,38
323023,1,0,0,45
324087,1,2,0,1781
324457,2,1,0,66
324608,3,0,0,45
325131,1,0,0,425
325375,3,0,0,63
326953,0,0,0,44
327039,1,2,0,89
327784,3,1,0,594
328135,3,2,0,34
328809,0,1,0,167
328907,0,1,0,24
329241,2,2,0,30
330490,2,0,0,16
330978,0,2,0,52
331033,0,2,0,302
331052,0,2,0,60
331590,1,1,0,132
331743,1,1,0,39
331743,1,0,0,676
332632,3,1,0,70
332900,1,2,0,404
332900,1,1,0,35
333048,1,0,0,37
333459,1,1,0,31
333459,3,2,0,1839
333459,3,1,0,389
334408,0,2,0,181
334408,1,0,0,778
334408,2,0,0,140
334408,2,1,0,77
334408,2,2,0,71
335069,1,1,0,1415
335070,1,0,0,401
336039,3,0,0,70
336725,2,2,0,39
336753,2,0,0,1611
336753,3,2,0,173
337914,0,0,0,41
338967,3,1,0,40
339022,0,1,0,21
339145,0,0,0,156
339145,1,2,0,102
339145,2,2,0,122
339145,0,1,0,339
339145,1,1,0,726
339145,0,2,0,450
340798,0,0,0,44
341090,2,0,0,1610
341090,2,1,0,81
342846,3,0,0,922
342846,3,1,0,36
343046,1,1,0,39
343471,0,2,0,25
343528,0,2,0,27
343559,1,1,0,1209
344256,0,1,0,136
344256,1,0,0,86
344256,0,0,0,332
345347,0,2,0,47
345347,1,0,0,1764
345561,2,2,0,219
345614,2,2,0,146
345900,2,0,0,114
345900,3,1,0,444
346096,0,2,0,36
346122,1,2,0,67
346236,2,1,0,51
346381,0,0,0,43
346792,2,2,0,22
347097,1,1,0,53
348638,0,1,0,87
348638,2,0,0,99
348638,0,0,0,199
348638,2,2,0,32
348641,1,1,0,39
348835,1,1,0,55
349251,0,2,0,69
349295,0,2,0,115
349454,1,2,0,31
350761,0,0,0,56
351797,0,2,0,117
351837,1,0,0,61
351837,0,2,0,25
352048,0,2,0,40
352171,2,0,0,21
352835,0,2,0,39
353522,1,2,0,291
353706,0,2,0,28
353706,2,0,0,20
353924,0,1,0,1705
354462,0,1,0,1800
354462,0,2,0,2058
355002,2,1,0,24
355123,0,2,0,204
355174,2,2,0,22
356119,0,2,0,52
356124,2,1,0,61
356248,3,1,0,160
356336,3,2,0,92
357549,1,2,0,71
357894,2,0,0,44
359208,0,0,0,54
359375,3,2,0,162
359417,3,1,0,35
359516,0,1,0,54
359689,1,0,0,1785
359758,0,1,0,68
360313,3,0,0,123
360777,1,2,0,45
361063,0,0,0,1816
361063,0,1,0,1580
361182,0,2,0,1815
361192,2,1,0,472
361585,0,2,0,22
361690,2,2,0,235
361690,2,1,0,26
362075,1,0,0,453
362344,2,2,0,22
362455,0,2,0,30
362455,1,0,0,205
362455,2,1,0,18
362455,2,0,0,438
363612,0,0,0,42
363640,3,1,0,80
364528,1,2,0,1723
364528,1,1,0,1399
365063,0,2,0,61
365228,3,1,0,159
365497,1,0,0,61
365498,2,0,0,21
365993,3,2,0,42
366380,3,0,0,159
366616,1,2,0,45
367004,1,1,0,62
369922,2,0,0,54
370447,1,2,0,99
370734,2,1,0,24
371174,1,0,0,271
372205,3,0,0,122
372338,1,2,0,603
373659,3,0,0,175
375550,2,1,0,105
376260,2,1,0,387
376260,3,2,0,74
376260,2,2,0,34
376609,0,2,0,31
376880,3,0,0,48
377072,0,2,0,40
377546,3,0,0,1549
377934,0,0,0,70
378088,1,2,0,32
378088,1,1,0,144
378104,0,0,0,113
378156,1,1,0,288
379667,2,0,0,21
379851,1,2,0,38
380949,2,2,0,31
381699,0,1,0,118
381745,1,2,0,108
382200,0,0,0,725
382669,1,0,0,193
382921,0,0,0,102
383947,2,2,0,31
384731,0,2,0,43
384731,2,2,0,1636
384732,0,0,0,26
385176,0,0,0,156
386855,2,0,0,64
386855,2,1,0,68
387304,1,1,0,48
387451,3,0,0,73
388004,2,2,0,29
388415,1,1,0,92
388901,1,2,0,378
389259,1,2,0,86
390051,2,2,0,16
390051,0,0,0,368
390051,1,2,0,36
390051,1,0,0,203
392957,3,2,0,47
393078,0,1,0,61
393078,2,1,0,448
393078,3,0,0,57
393078,2,2,0,101
393078,2,0,0,267
393084,3,2,0,116
393237,1,0,0,428
393617,2,0,0,1699
393617,2,1,0,1236
393620,2,0,1,72
393620,2,0,3,70
393832,3,2,0,37
394268,0,2,0,77
394465,0,2,0,42
394465,2,2,0,26
394942,0,1,0,76
394942,1,0,0,43
394942,2,1,0,1470
394942,3,2,0,176
394942,2,0,0,431
394942,0,2,0,108
394942,2,2,0,21
395292,2,2,0,17
395526,2,1,0,19
395526,0,2,0,114
396437,1,2,0,1978
396437,3,2,0,162
396437,1,1,0,353
396437,3,0,0,226
396660,0,2,0,184
397167,2,1,0,34
397532,3,2,0,58
397888,2,2,0,671
397888,2,0,0,49
398357,3,0,0,130
399168,1,0,0,1114
399424,1,1,0,31
399492,2,0,0,21
399846,0,1,0,36
400192,2,0,0,66
400472,0,2,0,122
400787,0,2,0,49
400807,3,2,0,38
400993,0,2,0,69
401584,1,2,0,841
401584,2,0,0,922
401584,3,0,0,1428
401646,3,2,0,144
401646,2,0,0,42
402259,3,1,0,52
402882,3,2,0,82
403485,2,0,0,16
404221,3,1,0,1164
404659,0,1,0,21
404659,1,0,0,101
404779,2,1,0,25
405226,1,1,0,49
405616,1,0,0,39
405616,2,1,0,43
405713,2,1,0,16
405713,2,0,0,32
406387,2,2,0,1653
406387,2,1,0,642
406551,0,0,0,41
406882,3,2,0,75
407156,0,1,0,25
407369,0,2,0,1882
407369,1,0,0,45
407369,0,1,0,1211
407369,0,0,0,508
408212,0,1,0,1778
409113,2,0,0,19
409949,0,1,0,239
410055,0,2,0,51
410378,0,0,0,2003
410378,1,0,0,1542
410378,0,1,0,1968
410378,1,2,0,265
410378,0,2,0,1943
410378,1,1,0,52
410859,3,1,0,135
410870,0,1,0,124
410870,2,2,0,68
411346,1,1,0,563
411662,0,1,0,21
411662,1,2,0,40
411662,2,2,0,1508
411800,0,0,0,132
412248,2,1,0,29
412250,2,1,0,24
412387,0,1,0,65
412804,1,1,0,52
412804,1,2,0,102
413175,3,2,0,205
413494,3,2,0,33
413494,2,0,0,26
413529,1,2,0,43
413724,0,2,0,48
414256,2,2,0,20
415046,1,0,0,82
415046,2,1,0,49
415046,3,1,0,1680
415046,2,2,0,319
415046,3,2,0,246
415046,1,1,0,206
415046,3,0,0,1023
415124,0,1,0,41
415248,2,2,0,26
416761,3,2,0,119
417746,3,1,0,139
418077,1,1,0,87
418171,0,0,0,1466
418171,2,0,0,1738
418171,3,1,0,45
418171,1,0,0,39
418171,2,1,0,1562
418171,0,1,0,1319
418171,3,2,0,433
418171,0,2,0,197
418287,3,1,0,591
418497,1,1,0,34
419082,0,1,0,44
419216,2,1,0,16
419398,2,2,0,47
419701,0,0,0,48
419701,0,2,0,94
420458,2,1,0,55
421378,2,2,0,1553
421378,2,1,0,857
421991,0,0,0,506
421991,0,1,0,250
423481,1,2,0,1726
423481,1,1,0,37
424281,2,2,0,114
425274,1,1,0,42
425604,0,1,0,22
425604,2,2,0,22
425604,0,2,0,506
425604,0,0,0,43
425663,2,0,0,19
425697,2,0,0,37
425852,3,0,0,60
426115,0,2,0,73
426115,1,0,0,51
426188,0,2,0,27
426188,0,1,0,288
426312,3,0,0,36
427643,1,1,0,1282
430596,2,1,0,112
431568,0,2,0,1911
431568,1,0,0,156
432190,0,0,0,29
433202,1,2,0,172
433695,1,0,0,214
434682,0,0,0,86
434745,0,1,0,51
435799,3,0,0,100
435799,1,1,0,33
435827,2,2,0,27
437593,1,1,0,112
438071,0,0,0,58
438071,2,0,0,184
438071,3,2,0,991
438071,2,1,0,89
438071,3,1,0,68
438071,0,2,0,59
439663,2,1,0,108
440188,0,2,0,51
442338,2,2,0,1153
442338,0,0,0,129
442338,0,1,0,57
442339,3,1,0,33
442459,2,1,0,63
442781,1,1,0,207
442933,2,1,0,152
442933,2,2,0,16
443171,0,2,0,115
443245,3,2,0,34
443245,0,2,0,21
444756,2,0,0,549
444756,2,1,0,115
445046,0,2,0,92
445308,0,2,0,1901
445308,0,0,0,1892
445308,0,1,0,1718
445524,3,0,0,39
446412,2,0,0,24
446504,3,1,0,39
446522,2,2,0,19
447691,3,2,0,40
447691,3,1,0,33
447695,3,0,0,139
447725,0,2,0,253
447725,1,0,0,1679
447725,2,1,0,122
447725,3,1,0,40
447725,1,1,0,1504
447726,3,2,0,72
447726,2,0,0,684
447851,3,0,0,103
447982,0,0,0,149
447982,2,1,0,388
447982,0,2,0,199
447982,2,2,0,21
448331,0,2,0,49
448462,3,0,0,32
450016,0,0,0,76
450016,2,1,0,62
450016,2,2,0,784
450773,0,2,0,24
451265,0,0,0,1887
451592,2,1,0,25
451711,1,1,0,38
452181,1,2,0,105
452230,3,1,0,295
452754,1,1,0,58
452754,3,0,0,1104
452878,3,1,0,34
452893,0,2,0,256
452893,1,0,0,52
452893,0,0,0,39
453259,1,2,0,33
453435,1,0,0,1716
453436,3,2,0,737
453466,1,2,0,1693
453792,0,1,0,56
454146,0,2,0,31
454214,2,2,0,56
454253,0,2,0,42
454869,3,0,0,42
455470,1,0,0,1637
455785,2,2,0,24
455785,2,1,0,20
455794,0,0,0,290
455835,2,2,0,23
456015,2,2,0,137
456015,2,1,0,68
456459,2,2,0,23
456671,0,0,0,1601
456671,2,1,0,81
456671,0,2,0,127
458085,2,1,0,29
458290,3,1,0,31
459304,0,0,0,67
459640,1,1,0,1652
459640,3,1,0,1600
459640,3,2,0,1815
459687,3,0,0,163
459891,1,1,0,33
460615,0,0,0,218
461425,0,0,0,1199
461425,0,2,0,514
461719,2,2,0,1298
461719,2,1,0,36
462217,2,2,0,281
462217,0,0,0,47
462225,3,1,0,71
463172,0,2,0,27
463406,0,1,0,21
463588,0,0,0,58
463956,2,2,0,60
465005,1,1,0,619
465005,2,2,0,297
465984,1,0,0,1627
465985,1,1,0,94
466778,2,1,0,1314
466997,2,2,0,18
468531,3,2,0,173
468684,1,0,0,181
468763,2,2,0,26
470557,1,1,0,1657
470877,1,2,0,1156
470877,3,2,0,32
470877,3,0,0,657
470877,1,1,0,124
471007,0,0,0,1594
471007,2,2,0,20
472074,3,0,0,1430
472074,1,2,0,60
472761,0,2,0,44
473329,3,2,0,71
473343,2,1,0,31
473649,3,1,0,32
474563,1,0,0,140
474691,1,2,0,502
475183,3,2,0,1874
475979,0,2,0,108
476153,0,2,0,1466
476303,0,0,0,33
477133,3,0,0,1874
477133,3,1,0,98
479082,1,0,0,161
479082,3,1,0,38
480362,3,2,0,1587
480362,2,1,0,33
480362,3,1,0,203
480636,2,1,0,1234
480637,2,2,0,21
480823,0,0,0,42
481038,3,1,0,231
481435,1,2,0,50
481624,2,2,0,23
482428,1,2,0,74
484677,0,0,0,1914
484677,0,2,0,46
485015,0,2,0,65
485015,1,0,0,165
485139,1,2,0,115
485139,3,1,0,33
485764,0,1,0,23
486118,0,0,0,64
488737,0,1,0,73
488875,2,2,0,47
489575,0,0,0,140
491754,1,0,0,43
491944,2,2,0,31
492069,1,2,0,57
493294,3,0,0,78
494583,1,2,0,35
495451,3,2,0,59
495467,3,2,0,1808
495467,3,1,0,826
495597,2,2,0,94
495682,0,0,0,1784
495682,2,0,0,1338
495682,3,2,0,150
495682,0,1,0,1711
495682,2,1,0,949
495682,0,2,0,134
495682,2,2,0,22
496988,0,2,0,23
497173,1,1,0,163
497173,3,0,0,94
497922,3,2,0,79
498049,1,2,0,1844
498895,3,1,0,50
498928,3,1,0,90
499039,3,0,0,75
499237,1,0,0,69
500685,2,2,0,115
501620,0,2,0,1890
501620,1,0,0,59
501620,0,1,0,37
502645,2,0,0,19
502884,0,1,0,25
504131,2,1,0,55
504187,2,1,0,302
504317,3,1,0,86
505027,3,0,0,1826
505027,3,1,0,860
505027,3,2,0,97
505265,2,0,0,236
505809,1,0,0,38
506025,1,0,0,286
506557,0,0,0,1810
506557,1,0,0,35
506557,2,0,0,1846
506557,3,2,0,161
506557,0,1,0,1472
506557,1,2,0,55
506557,2,1,0,1970
506557,2,2,0,1869
506557,0,2,0,199
506561,2,1,3,63
506561,2,2,3,69
506562,2,2,1,84
506563,2,1,1,118
506564,2,2,1,88
506564,2,2,3,83
507299,3,1,0,37
507429,3,1,0,99
507496,0,2,0,49
507496,2,0,0,48
508684,3,2,0,1074
509136,1,1,0,53
510341,0,0,0,23
511147,3,0,0,1659
511171,2,2,0,64
511289,2,0,0,16
512022,3,2,0,31
512209,3,1,0,31
512284,3,2,0,67
512284,3,1,0,56
512844,0,2,0,27
512949,0,1,0,48
513043,1,0,0,660
514969,0,0,0,1776
515269,3,1,0,48
515402,3,0,0,76
515690,1,1,0,1666
515690,3,1,0,1731
515690,0,2,0,83
515690,3,2,0,364
515690,1,2,0,1798
515690,3,0,0,57
516137,3,0,0,89
516543,0,0,0,107
517020,0,2,0,32
517217,3,2,0,31
518959,1,0,0,61
518986,1,0,0,90
518986,1,1,0,70
519387,1,0,0,1683
519387,0,2,0,161
519388,0,1,0,426
519388,1,1,0,176
519388,0,0,0,221
519820,0,2,0,1802
519820,1,0,0,91
519820,0,1,0,66
520034,3,0,0,163
520034,3,1,0,83
521160,1,0,0,1362
521160,0,2,0,45
521499,0,2,0,449
521530,1,1,0,59
521673,1,2,0,411
522044,0,1,0,61
522044,1,1,0,55
522044,0,2,0,46
522286,0,1,0,26
522699,1,2,0,125
522994,3,1,0,83
523736,2,2,0,19
525410,1,2,0,1691
525506,0,2,0,39
525506,3,2,0,40
526719,3,0,0,240
527073,0,2,0,53
527073,1,2,0,45
527074,2,1,0,24
527144,0,2,0,392
527211,0,1,0,50
527373,1,0,0,292
527899,1,1,0,1624
527899,1,2,0,79
528339,3,2,0,157
530595,2,2,0,21
531376,3,1,0,70
531430,2,0,0,58
532462,2,0,0,1886
532462,3,2,0,2004
532462,0,0,0,49
532462,1,0,0,1733
532462,1,1,0,1492
532462,3,0,0,76
532462,0,2,0,872
532462,1,2,0,875
532462,3,1,0,747
532494,3,0,0,1666
532494,3,1,0,722
534334,3,1,0,194
535553,1,1,0,41
536505,0,2,0,25
536541,1,0,0,60
536672,1,1,0,38
536925,2,0,0,22
537123,2,0,0,543
537814,2,0,0,116
537855,0,0,0,26
538980,3,0,0,44
539349,0,1,0,104
539349,3,1,0,1627
539349,1,0,0,109
539690,0,2,0,33
539869,1,0,0,46
539869,1,1,0,47
540158,0,0,0,1192
540373,0,2,0,44
540661,1,0,0,53
540661,2,0,0,1641
540661,3,2,0,99
540661,0,1,0,49
540661,2,1,0,1478
540661,0,2,0,251
540751,1,1,0,78
540784,3,2,0,297
540806,1,2,0,77
541746,0,0,0,246
541777,0,0,0,87
543960,1,1,0,416
543973,0,2,0,667
544230,2,2,0,60
544494,3,0,0,36
544573,0,2,0,1974
544573,0,1,0,1833
544765,0,0,0,121
545384,2,0,0,21
545418,0,0,0,182
546046,0,2,0,82
546054,2,2,0,1572
546861,2,2,0,96
548774,2,1,0,84
549588,3,2,0,138
549902,2,0,0,46
550098,1,2,0,1640
550098,1,0,0,62
550928,1,1,0,89
551257,1,0,0,72
551257,3,1,0,67
551257,0,2,0,998
551257,1,1,0,710
553538,1,2,0,1671
553855,1,1,0,1660
554401,0,0,0,1945
554402,1,0,0,57
554402,0,1,0,220
554605,0,1,0,23
554633,2,0,0,1696
554633,0,0,0,87
554633,3,2,0,895
554793,3,0,0,1261
555327,1,1,0,39
555327,3,1,0,107
555410,2,1,0,29
555502,2,0,0,1560
555970,2,2,0,28
556860,2,0,0,1622
556992,2,2,0,20
557397,2,1,0,72
560028,2,0,0,63
560289,1,1,0,43
560335,3,1,0,1678
560675,1,0,0,41
560786,0,2,0,634
561446,3,1,0,846
562070,0,0,0,63
562322,0,0,0,58
562355,1,2,0,86
562373,0,1,0,22
562630,2,0,0,18
562630,2,1,0,42
562813,2,0,0,25
562813,3,2,0,1733
562813,0,2,0,75
562813,1,2,0,69
562813,3,0,0,1406
562813,0,0,0,28
562813,3,1,0,351
562960,3,0,0,144
563467,0,0,0,55
563768,1,0,0,93
563795,1,1,0,35
563852,2,0,0,53
564735,0,2,0,21
564735,2,1,0,19
564984,0,0,0,50
566045,1,0,0,1705
566045,0,2,0,1827
566194,3,2,0,167
566986,2,2,0,52
567635,1,2,0,248
568055,0,2,0,37
568236,3,1,0,171
568620,0,2,0,73
570324,1,0,0,41
570407,2,1,0,808
570407,2,0,0,52
571859,3,2,0,541
572275,1,1,0,56
572475,0,2,0,27
573071,2,1,0,1444
573071,0,0,0,139
573071,2,2,0,109
573586,0,2,0,90
574044,0,0,0,27
574729,0,1,0,1787
574729,0,2,0,45
574807,3,1,0,62
574928,1,0,0,63
575444,2,0,0,18
575985,2,0,0,46
576202,0,0,0,21
576850,3,1,0,1543
577961,1,1,0,1463
577962,3,1,0,197
577962,1,2,0,196
578679,0,2,0,115
578864,2,0,0,16
579130,1,2,0,39
581764,3,0,0,36
582488,0,2,0,31
584397,1,0,0,1770
584737,0,2,0,64
585236,1,1,0,1556
585344,3,2,0,37
585344,0,2,0,43
586214,0,1,0,26
586491,3,1,0,34
586763,2,0,0,1060
586860,0,0,0,197
588100,2,0,0,509
589887,0,0,0,105
590541,1,1,0,34
592214,1,2,0,93
592899,1,0,0,142
592899,0,2,0,26
593637,3,2,0,32
594539,2,0,0,53
595442,3,1,0,1652
595442,3,0,0,44
596000,0,0,0,27
596802,1,0,0,143
598206,0,0,0,60
598895,0,2,0,39
598968,2,2,0,1678
598968,0,1,0,82
598968,2,1,0,17
598968,0,0,0,531
598970,2,2,3,75
598971,2,2,1,78
599828,1,0,0,73
599828,2,1,0,17
599828,2,0,0,19
600020,0,1,0,21
600473,0,2,0,313
600531,3,1,0,51
601159,1,2,0,41
601502,2,2,0,1638
601502,0,2,0,62
601502,1,1,0,87
601502,3,1,0,78
601502,2,1,0,38
601502,0,0,0,571
601502,1,2,0,960
601502,2,0,0,132
601502,0,1,0,465
601779,0,1,0,1367
601779,0,2,0,97
601779,0,0,0,1233
602472,1,0,0,150
603048,0,2,0,78
603276,1,2,0,976
603276,3,0,0,928
603925,1,2,0,36
606068,0,2,0,33
606118,0,2,0,594
606118,0,1,0,21
606624,0,0,0,28
606865,1,0,0,70
607007,2,1,0,51
607949,2,1,0,1505
607953,2,2,0,39
609221,0,0,0,119
609272,0,1,0,70
609558,2,2,0,31
610162,1,0,0,119
610446,2,1,0,17
611943,2,0,0,35
612127,1,2,0,52
612947,1,0,0,122
612961,3,0,0,89
613108,2,2,0,16
614126,2,2,0,31
614371,0,1,0,23
614791,1,1,0,117
615480,1,1,0,49
615895,2,0,0,45
616373,1,2,0,144
616533,2,1,0,37
616704,0,1,0,83
617089,0,2,0,36
617198,1,1,0,114
618420,3,0,0,1377
618420,3,1,0,1336
619276,2,2,0,1643
619616,1,1,0,38
620060,1,2,0,81
620392,2,0,0,44
620626,0,2,0,156
620907,1,2,0,166
620935,1,2,0,192
621225,3,0,0,32
622516,2,2,0,22
622716,3,0,0,36
622716,3,1,0,34
623131,2,2,0,21
623635,3,1,0,34
623716,0,2,0,239
623716,1,1,0,216
623716,0,0,0,425
623716,1,0,0,82
623949,0,0,0,26
624310,0,0,0,1801
624652,2,2,0,1669
624655,2,2,1,79
624655,2,2,3,73
624793,0,2,0,51
625967,1,1,0,1653
626130,3,2,0,706
626130,1,1,0,1151
626130,2,2,0,51
626130,1,0,0,82
626130,2,0,0,16
627081,3,2,0,38
627082,2,0,0,55
627166,0,0,0,29
627208,2,2,0,1587
627231,3,2,0,34
627611,0,0,0,21
627611,2,1,0,17
627949,2,2,0,23
628494,3,1,0,82
628971,1,0,0,75
629649,0,2,0,179
629917,3,1,0,68
630859,0,2,0,33
631100,0,0,0,1756
631156,0,0,0,151
631761,2,2,0,151
631870,2,0,0,35
631870,2,0,3,42
631871,2,0,1,76
632655,1,2,0,31
633064,0,0,0,23
633081,0,0,0,25
633717,3,0,0,1714
635756,1,2,0,88
636129,3,1,0,886
636129,3,2,0,368
636184,0,1,0,26
636637,0,1,0,24
636720,0,2,0,61
636720,1,0,0,1763
636720,2,2,0,41
636720,1,1,0,52
637037,3,2,0,52
637060,0,0,0,1819
637060,2,1,0,1618
637060,2,2,0,1803
637060,0,2,0,33
637060,0,1,0,60
637060,2,0,0,43
638384,3,1,0,707
640245,2,0,0,1549
640245,3,2,0,46
641496,3,1,0,50
643037,0,2,0,77
643252,0,2,0,22
644019,2,2,0,39
645103,1,0,0,32
645232,0,2,0,1914
645232,1,0,0,1612
645831,1,0,0,49
646923,1,1,0,43
647776,2,1,0,18
647784,0,1,0,1689
648654,2,1,0,17
648962,3,1,0,115
649498,2,1,0,49
649498,2,0,0,76
649590,1,2,0,1670
649590,0,0,0,32
649592,2,2,0,1202
649593,1,2,1,230
649593,1,2,3,74
649860,0,2,0,33
650842,1,2,0,466
650905,3,0,0,202
652054,2,0,0,255
652054,3,2,0,468
652939,0,0,0,23
652952,0,1,0,130
655750,3,1,0,42
656368,1,2,0,83
657921,2,2,0,156
658794,2,2,0,42
659153,1,2,0,55
660705,0,2,0,169
660824,2,1,0,58
661078,1,2,0,40
661267,1,2,0,34
661808,1,2,0,1679
662653,0,2,0,103
663330,1,2,0,33
664323,0,2,0,562
664323,1,0,0,1768
664835,3,2,0,64
665251,0,0,0,66
665251,2,2,0,17
665442,2,2,0,55
666418,1,2,0,44
666911,1,2,0,109
666971,1,0,0,58
666971,3,2,0,43
667637,3,2,0,57
668150,3,0,0,117
668192,2,0,0,148
670084,0,2,0,88
670260,1,2,0,368
670260,2,0,0,114
671979,1,1,0,61
672006,3,2,0,36
672564,1,1,0,317
672564,1,0,0,34
673189,0,2,0,424
673534,2,0,0,19
673534,3,0,0,59
675451,1,0,0,146
679117,3,2,0,37
680116,0,2,0,1938
680116,1,1,0,1773
680116,0,0,0,1878
680116,1,0,0,1721
680116,0,1,0,1486
680117,2,0,0,23
680117,3,2,0,39
680117,1,2,0,239
680277,1,2,0,229
680579,0,0,0,185
681084,0,0,0,1390
681096,1,1,0,1643
681096,1,2,0,124
681383,0,0,0,1896
681383,1,0,0,1388
681383,2,0,0,192
681383,3,1,0,436
681383,0,1,0,583
681383,2,1,0,76
681383,3,0,0,244
681383,0,2,0,319
681383,2,2,0,110
681402,2,2,0,88
681402,2,1,0,328
682508,1,1,0,95
683313,3,2,0,58
683801,1,1,0,142
683910,0,1,0,385
684028,1,1,0,39
684028,3,1,0,258
684347,1,0,0,1696
684347,1,1,0,1613
684497,2,0,0,16
684754,3,2,0,35
685893,3,1,0,47
686360,1,0,0,85
687069,2,1,0,44
687074,2,0,0,22
687122,2,0,0,44
687122,2,1,0,39
687600,3,2,0,1834
687601,2,0,0,776
690107,1,2,0,598
690713,0,1,0,36
690713,2,1,0,1761
690713,3,0,0,41
690713,1,0,0,477
690713,2,2,0,1225
690713,0,2,0,250
690713,1,1,0,32
690713,3,2,0,62
690713,0,0,0,37
690713,2,0,0,1265
691015,2,0,0,26
691103,2,1,0,56
691103,3,2,0,144
691103,0,1,0,24
691103,2,2,0,298
691103,3,0,0,32
691103,2,0,0,894
691195,3,2,0,183
691451,3,1,0,238
691703,3,1,0,157
691703,3,2,0,41
691815,0,0,0,43
691869,0,0,0,51
692071,1,1,0,103
692071,1,0,0,63
692337,3,2,0,82
692474,3,2,0,60
692969,0,0,0,43
693168,2,1,0,61
693426,2,2,0,73
693527,3,0,0,130
693797,2,0,0,18
693807,1,1,0,95
693886,3,2,0,60
694431,1,1,0,104
694431,1,0,0,56
