DAU 3 CH 2                                          
DATE        TIME      a         b         c         
26-Mar-2020 04:59:29  -0.005397 27.9523   -30.5512  
26-Mar-2020 16:59:42  -0.005428 28.0099   -31.8517  
27-Mar-2020 04:59:56  -0.005437 28.0198   -31.8485  
27-Mar-2020 17:00:09  -0.005418 27.9838   -30.1991  
28-Mar-2020 05:00:23  -0.005357 27.8898   -28.5865  
28-Mar-2020 17:00:36  -0.005406   27.99   -30.5144  
29-Mar-2020 05:00:50  -0.005049 27.3975   -26.8824  
29-Mar-2020 17:01:03  -0.005019 27.3487   -25.8494  
30-Mar-2020 05:01:17  -0.005031 27.3649   -26.1655  
30-Mar-2020 17:01:30  -0.005023 27.3494   -25.4385  
31-Mar-2020 05:01:44  -0.005057 27.4057   -26.7451  
31-Mar-2020 17:01:57   -0.00506 27.4068   -25.9171  
01-Apr-2020 05:02:11  -0.005414 27.9876   -28.1733  
01-Apr-2020 17:02:25  -0.005457 28.0587   -27.8166  
02-Apr-2020 05:02:38   -0.00547  28.083   -27.1372  
02-Apr-2020 17:02:52  -0.005523 28.1725   -28.0769  
03-Apr-2020 05:03:05  -0.005563 28.2396   -28.3964  
03-Apr-2020 17:03:19   -0.00557 28.2571   -28.3488  
04-Apr-2020 05:03:32  -0.005583 28.2735   -28.6574  
04-Apr-2020 17:03:46  -0.005551 28.2217   -28.4391  
05-Apr-2020 05:03:59  -0.005574 28.2596   -29.7313  
05-Apr-2020 17:04:13  -0.005585 28.2853   -31.7517  
06-Apr-2020 05:04:26  -0.005572 28.2619   -31.1144  
06-Apr-2020 17:04:40  -0.005586 28.2752   -32.1336  
07-Apr-2020 05:04:53  -0.005555 28.2312   -30.1479  
07-Apr-2020 17:05:07    -0.0056 28.3166   -30.6235  
08-Apr-2020 05:05:20  -0.005578 28.2848   -31.7459  
08-Apr-2020 17:05:34   -0.00555 28.2372   -32.5651  
09-Apr-2020 05:05:48  -0.005587 28.3004    -34.158  
09-Apr-2020 17:06:01  -0.005603 28.3246   -32.6954  
10-Apr-2020 05:06:15  -0.005635 28.3706   -34.3387  
10-Apr-2020 17:06:28  -0.005622   28.34   -33.3686  
11-Apr-2020 05:06:42  -0.005601 28.3042   -29.6213  
11-Apr-2020 17:06:55  -0.005604 28.3032   -26.1727  
12-Apr-2020 05:07:09  -0.005546 28.2019   -22.4465  
12-Apr-2020 17:07:22  -0.005515 28.1449   -20.7108  
13-Apr-2020 05:07:36  -0.005446 28.0325   -18.1628  
13-Apr-2020 17:07:49   -0.00542 27.9864   -18.1789  
14-Apr-2020 05:08:03  -0.005436 28.0114   -19.3098  
14-Apr-2020 17:08:16  -0.005461 28.0516   -20.2859  
15-Apr-2020 05:08:30  -0.005435 28.0135   -20.6767  
15-Apr-2020 17:08:43  -0.005422 27.9981   -20.8309  
16-Apr-2020 05:08:57   -0.00561 28.3014   -21.4227  
16-Apr-2020 17:09:10  -0.005658 28.3788   -21.0927  
17-Apr-2020 05:09:24   -0.00573  28.493   -22.8122  
17-Apr-2020 17:09:38  -0.005727 28.4875   -23.9061  
18-Apr-2020 05:09:51  -0.005759 28.5412   -26.3075  
18-Apr-2020 17:10:05  -0.005692 28.4366     -25.73  
19-Apr-2020 05:10:18  -0.005683 28.4167   -28.7157  
19-Apr-2020 17:10:32  -0.005696 28.4433   -30.3433  
20-Apr-2020 05:10:45  -0.005544 28.2015   -25.3939  
20-Apr-2020 17:10:59  -0.005525  28.173   -23.6812  
21-Apr-2020 05:11:12  -0.005511 28.1462   -21.6225  
21-Apr-2020 17:11:26  -0.005487 28.1066   -21.1004  
22-Apr-2020 05:11:39  -0.005338 27.8794   -19.2595  
22-Apr-2020 17:11:53  -0.005226  27.697   -18.4567  
23-Apr-2020 05:12:06  -0.005265 27.7565   -22.0614  
23-Apr-2020 17:12:20  -0.005191 27.6384   -23.7671  
24-Apr-2020 05:12:33  -0.005228 27.7138   -28.0688  
24-Apr-2020 17:12:47  -0.005223 27.6993   -29.8854  
25-Apr-2020 05:13:00  -0.005232 27.7148    -30.186  
25-Apr-2020 17:13:14  -0.005246 27.7376   -30.8184  
26-Apr-2020 05:13:28  -0.005252 27.7448   -31.1499  
26-Apr-2020 17:13:41   -0.00531 27.8353    -31.558  
27-Apr-2020 05:13:55  -0.005331 27.8622   -31.1179  
27-Apr-2020 17:14:08  -0.005327  27.855   -30.7877  
28-Apr-2020 05:14:22   -0.00532 27.8371   -31.2071  
28-Apr-2020 17:14:35   -0.00528 27.7697   -31.4361  
29-Apr-2020 05:14:49   -0.00526 27.7361   -31.5508  
29-Apr-2020 17:15:02  -0.005238 27.6976   -33.1062  
30-Apr-2020 05:15:16  -0.005226 27.6813   -33.3964  
30-Apr-2020 17:15:29  -0.005231 27.6897   -33.3449  
01-May-2020 05:15:43   -0.00523  27.682   -32.9778  
01-May-2020 17:15:56  -0.005206 27.6412    -31.969  
02-May-2020 05:16:10  -0.005229 27.6822   -32.5537  
02-May-2020 17:16:23  -0.005245 27.7078   -31.9783  
03-May-2020 05:16:37  -0.005225 27.6792   -31.9803  
03-May-2020 17:16:51  -0.005225  27.675   -31.3412  
04-May-2020 05:17:04  -0.005207 27.6517   -28.9599  
04-May-2020 17:17:18  -0.005269 27.7533   -28.8232  
05-May-2020 05:17:31  -0.005204 27.6455   -24.4682  
05-May-2020 17:17:45  -0.005229  27.686   -22.5988  
06-May-2020 05:17:58  -0.005206  27.644   -20.6671  
06-May-2020 17:18:12  -0.005271 27.7534   -22.3765  
07-May-2020 05:18:25  -0.005314 27.8213   -23.6704  
07-May-2020 17:18:39  -0.005359 27.8973   -26.2587  
08-May-2020 05:18:52  -0.005405 27.9717   -27.8703  
08-May-2020 17:19:06  -0.005371 27.9235   -26.5698  
09-May-2020 05:19:19  -0.005422 28.0098   -29.1712  
09-May-2020 17:19:33  -0.005372 27.9352   -26.2261  
10-May-2020 05:19:46  -0.005353 27.9038   -26.5751  
10-May-2020 17:20:00  -0.005284  27.796   -24.3283  
11-May-2020 05:20:13   -0.00529 27.8008   -24.9863  
11-May-2020 17:20:27  -0.005261 27.7509    -24.031  
12-May-2020 05:20:41  -0.005247 27.7275   -22.4523  
12-May-2020 17:20:54  -0.005245 27.7154   -23.5395  
13-May-2020 05:21:08   -0.00525 27.7223   -21.7853  
13-May-2020 17:21:21  -0.005241 27.7102   -19.4876  
14-May-2020 05:21:35  -0.005192 27.6342   -14.6913  
14-May-2020 17:21:48  -0.005261 27.7401   -15.5314  
15-May-2020 05:22:02  -0.005151 27.5608   -8.68254  
15-May-2020 17:22:15  -0.005149  27.561   -8.25344  
16-May-2020 05:22:29  -0.005126 27.5338   -11.4327  
16-May-2020 17:22:42  -0.005096 27.4857   -8.79378  
17-May-2020 05:22:56  -0.005153 27.5752   -11.5584  
17-May-2020 17:23:09  -0.005235 27.7147   -14.8372  
18-May-2020 05:23:23  -0.005286  27.797   -18.1456  
18-May-2020 17:23:36   -0.00528 27.7871   -18.1384  
19-May-2020 05:23:50  -0.005297 27.7974   -18.1426  
19-May-2020 17:24:04   -0.00533 27.8413   -22.3513  
20-May-2020 05:24:17  -0.005356 27.8892   -22.3195  
20-May-2020 17:24:31  -0.005395 27.9537     -23.92  
21-May-2020 05:24:44  -0.005436 28.0071   -24.5536  
21-May-2020 17:24:58   -0.00548 28.0768    -26.823  
22-May-2020 05:25:11  -0.005493 28.1076   -27.7928  
22-May-2020 17:25:25  -0.005518  28.149   -27.4365  
23-May-2020 05:25:38  -0.005514 28.1388   -27.6229  
23-May-2020 17:25:52  -0.005521 28.1494   -27.2521  
24-May-2020 05:26:05  -0.005533 28.1725   -27.8828  
24-May-2020 17:26:19   -0.00553 28.1633   -26.1852  
25-May-2020 05:26:32  -0.005573  28.228   -27.4079  
25-May-2020 17:26:46  -0.005484 28.0811   -21.6082  
26-May-2020 05:26:59  -0.005484 28.0838   -20.8894  
26-May-2020 17:27:13  -0.005481 28.0748    -20.056  
27-May-2020 05:27:26  -0.005455 28.0345   -19.0788  
27-May-2020 17:27:40  -0.005471 28.0581    -19.301  
28-May-2020 05:27:54  -0.005469  28.058   -19.2992  
28-May-2020 17:28:07  -0.005512 28.1324   -22.2475  
29-May-2020 05:28:21  -0.005524 28.1494   -23.0103  
29-May-2020 17:28:34  -0.005537 28.1746   -24.1527  
30-May-2020 05:28:48  -0.005532 28.1661   -23.7709  
30-May-2020 17:29:01  -0.005524 28.1591   -24.3077  
31-May-2020 05:29:15  -0.005479 28.1011   -22.5511  
31-May-2020 17:29:28   -0.00555 28.2127   -24.2068  
01-Jun-2020 05:29:42  -0.005567 28.2439    -24.349  
01-Jun-2020 17:29:55  -0.005569 28.2498   -23.3459  
02-Jun-2020 05:30:09  -0.005576 28.2567   -22.8085  
02-Jun-2020 17:30:22  -0.005544 28.2084   -21.9031  
03-Jun-2020 05:30:36  -0.005541 28.1839   -20.7766  
03-Jun-2020 17:30:49  -0.005494   28.11   -18.2896  
04-Jun-2020 05:31:03  -0.005508 28.1335   -18.5095  
04-Jun-2020 17:31:17   -0.00554  28.189   -19.3248  
05-Jun-2020 05:31:30  -0.005627 28.3253   -21.6461  
05-Jun-2020 17:31:44  -0.005676 28.4158     -24.45  
06-Jun-2020 05:31:57   -0.00571 28.4877   -25.5743  
06-Jun-2020 17:32:11   -0.00577 28.5843   -28.7264  
07-Jun-2020 05:32:24  -0.005765  28.576   -27.8968  
07-Jun-2020 17:32:38  -0.005786 28.6017   -29.9505  
08-Jun-2020 05:32:51  -0.005739 28.5312   -28.6285  
08-Jun-2020 17:33:05  -0.005713 28.4822   -26.5874  
09-Jun-2020 05:33:18  -0.005742 28.5236   -27.5856  
09-Jun-2020 17:33:32  -0.005645 28.3533   -24.1694  
10-Jun-2020 05:33:45  -0.005634 28.3371   -23.8664  
10-Jun-2020 17:33:59   -0.00557 28.2305   -20.7621  
11-Jun-2020 05:34:12  -0.005615 28.3017   -21.4274  
11-Jun-2020 17:34:26  -0.005667 28.3833   -23.3942  
12-Jun-2020 05:34:39  -0.005674 28.3977   -22.7741  
12-Jun-2020 17:34:53  -0.005711 28.4705   -24.3565  
13-Jun-2020 05:35:07   -0.00575 28.5331   -26.8656  
13-Jun-2020 17:35:20  -0.005771 28.5681   -27.5213  
14-Jun-2020 05:35:34  -0.005724  28.489   -26.7111  
14-Jun-2020 17:35:47  -0.005734 28.5083   -27.7471  
15-Jun-2020 05:36:01  -0.005651 28.3701   -24.9306  
15-Jun-2020 17:36:14  -0.005686 28.4263   -25.7614  
16-Jun-2020 05:36:28  -0.005683 28.4179   -25.3798  
16-Jun-2020 17:36:41  -0.005661 28.3952   -26.0752  
17-Jun-2020 05:36:55  -0.005671 28.4189   -26.2959  
17-Jun-2020 17:37:08  -0.005707 28.4762   -27.5956  
18-Jun-2020 05:37:22  -0.005782 28.5935   -31.1483  
18-Jun-2020 17:37:35  -0.005746 28.5293   -30.3902  
19-Jun-2020 05:37:49   -0.00575 28.5398    -31.717  
19-Jun-2020 17:38:02  -0.005741 28.5162   -31.4948  
20-Jun-2020 05:38:16  -0.005728 28.4942   -32.2088  
20-Jun-2020 17:38:29  -0.005641 28.3504   -31.2581  
21-Jun-2020 05:38:43  -0.005646 28.3618   -32.6257  
21-Jun-2020 17:38:57   -0.00562 28.3202   -32.0285  
22-Jun-2020 05:39:10  -0.005499 28.1215   -29.3916  
22-Jun-2020 17:39:24  -0.005505 28.1291   -30.1093  
23-Jun-2020 05:39:37    -0.0055 28.1193   -31.4547  
23-Jun-2020 17:39:51  -0.005514 28.1388   -32.7873  
24-Jun-2020 05:40:04   -0.00545 28.0439   -31.1613  
24-Jun-2020 17:40:18  -0.005416 27.9906   -30.5229  
25-Jun-2020 05:40:31  -0.005484 28.1019   -32.4664  
25-Jun-2020 17:40:45  -0.005466 28.0658   -32.1563  
26-Jun-2020 05:40:58  -0.005457 28.0606   -31.4829  
26-Jun-2020 17:41:12  -0.005435 28.0291   -30.4959  
27-Jun-2020 05:41:25   -0.00544 28.0363   -30.8259  
27-Jun-2020 17:41:39  -0.005402 27.9759   -29.8599  
28-Jun-2020 05:41:52  -0.005429 28.0263   -30.8278  
28-Jun-2020 17:42:06  -0.005414 28.0138   -29.8252  
29-Jun-2020 05:42:20  -0.005425 28.0238   -29.8239  
29-Jun-2020 17:42:33  -0.005457  28.077   -30.4592  
30-Jun-2020 05:42:47  -0.005478 28.0993   -30.1186  
30-Jun-2020 17:43:00  -0.005518 28.1648   -30.4127  
01-Jul-2020 05:43:14  -0.005463 28.0661   -28.1461  
01-Jul-2020 17:43:27   -0.00542 27.9868   -27.2042  
02-Jul-2020 05:43:41  -0.005427 27.9945   -26.2086  
02-Jul-2020 17:43:54  -0.005329 27.8301   -21.3835  
03-Jul-2020 05:44:08  -0.005316 27.8158   -20.7362  
03-Jul-2020 17:44:21  -0.005329 27.8333   -19.7526  
04-Jul-2020 05:44:35  -0.005287 27.7742   -17.5147  
04-Jul-2020 17:44:48  -0.005304 27.7986   -16.4112  
05-Jul-2020 05:45:02  -0.005268  27.741   -14.2329  
05-Jul-2020 17:45:15  -0.005294  27.782    -16.099  
06-Jul-2020 05:45:29  -0.005278 27.7574   -14.9779  
06-Jul-2020 17:45:42  -0.005247 27.7081   -13.1785  
07-Jul-2020 05:45:56  -0.005242    27.7   -12.8075  
07-Jul-2020 17:46:10  -0.005271 27.7414   -13.8021  
08-Jul-2020 05:46:23  -0.005279 27.7575   -14.9788  
08-Jul-2020 17:46:37  -0.005299 27.8061   -17.2142  
09-Jul-2020 05:46:50  -0.005298  27.806   -17.2129  
09-Jul-2020 17:47:04  -0.005331 27.8563   -17.2792  
10-Jul-2020 05:47:17  -0.005388 27.9482    -18.346  
10-Jul-2020 17:47:31  -0.005391 27.9527   -16.6702  
11-Jul-2020 05:47:44  -0.005406 27.9761   -16.8893  
11-Jul-2020 17:47:58  -0.005505 28.1239   -17.2289  
12-Jul-2020 05:48:11  -0.005582  28.243   -18.3609  
12-Jul-2020 17:48:25  -0.005584 28.2388   -16.9022  
13-Jul-2020 05:48:38  -0.005409 27.9528   -11.5963  
13-Jul-2020 17:48:52  -0.005263  27.722   -8.28469  
14-Jul-2020 05:49:05  -0.005301 27.7797    -8.3875  
14-Jul-2020 17:49:19  -0.005315 27.8096   -9.33168  
15-Jul-2020 05:49:33  -0.005298 27.7972   -10.4649  
15-Jul-2020 17:49:46  -0.005486 28.0977   -16.0553  
16-Jul-2020 05:50:00  -0.005572 28.2351   -18.0193  
16-Jul-2020 17:50:13  -0.005569 28.2431   -17.9732  
17-Jul-2020 05:50:27  -0.005511 28.1513   -14.6967  
17-Jul-2020 17:50:40  -0.005388 27.9373   -10.9242  
18-Jul-2020 05:50:54  -0.005434 27.9968   -13.5864  
18-Jul-2020 17:51:07  -0.005359 27.8658    -10.177  
19-Jul-2020 05:51:21  -0.005345 27.8402   -7.76238  
19-Jul-2020 17:51:34  -0.005324 27.8099   -6.81672  
20-Jul-2020 05:51:48  -0.005317 27.8025   -6.48746  
20-Jul-2020 17:52:01  -0.005339  27.841   -7.39154  
21-Jul-2020 05:52:15  -0.005357 27.8768    -6.5075  
21-Jul-2020 17:52:28  -0.005385 27.9227   -7.74008  
22-Jul-2020 05:52:42  -0.005437 28.0076   -9.88794  
22-Jul-2020 17:52:55  -0.005532 28.1589   -12.4828  
23-Jul-2020 05:53:09   -0.00557 28.2215   -14.0296  
23-Jul-2020 17:53:23  -0.005622 28.3088    -15.838  
24-Jul-2020 05:53:36  -0.005569 28.2217   -16.9789  
24-Jul-2020 17:53:50   -0.00555 28.1896   -16.3831  
25-Jul-2020 05:54:03  -0.005499 28.1077   -15.6497  
25-Jul-2020 17:54:17  -0.005445 28.0239   -15.6616  
26-Jul-2020 05:54:30   -0.00542 27.9659   -14.2792  
26-Jul-2020 17:54:44  -0.005395 27.9244   -12.8246  
27-Jul-2020 05:54:57  -0.005534 28.1579   -15.7944  
27-Jul-2020 17:55:11  -0.005527  28.136   -14.7968  
28-Jul-2020 05:55:24  -0.005532 28.1455   -14.3853  
28-Jul-2020 17:55:38  -0.005531 28.1465   -14.0116  
29-Jul-2020 05:55:51   -0.00557 28.2255   -15.4783  
29-Jul-2020 17:56:05  -0.005599 28.2653   -16.4094  
30-Jul-2020 05:56:18  -0.005538 28.1602   -15.0498  
30-Jul-2020 17:56:32  -0.005578 28.2365   -17.6486  
31-Jul-2020 05:56:46  -0.005597 28.2675     -18.62  
31-Jul-2020 17:56:59  -0.005612  28.283   -19.3004  
01-Aug-2020 05:57:13  -0.005555  28.186   -17.8896  
01-Aug-2020 17:57:26   -0.00553 28.1455   -17.3338  
02-Aug-2020 05:57:40  -0.005559 28.2016    -18.182  
02-Aug-2020 17:57:53  -0.005629 28.3158   -19.5173  
03-Aug-2020 05:58:07  -0.005678 28.3964   -21.0144  
03-Aug-2020 17:58:20  -0.005735 28.4921   -23.1936  
04-Aug-2020 05:58:34  -0.005799 28.5938   -24.0848  
04-Aug-2020 17:58:47  -0.005838 28.6595   -25.3062  
05-Aug-2020 05:59:01   -0.00585 28.6763   -25.6179  
05-Aug-2020 17:59:14  -0.005847 28.6774   -25.2379  
06-Aug-2020 05:59:28  -0.005838 28.6644   -23.7998  
06-Aug-2020 17:59:41  -0.005833 28.6579   -23.0826  
07-Aug-2020 05:59:55   -0.00582 28.6423   -22.3975  
07-Aug-2020 18:00:08  -0.005802 28.6191   -21.3737  
08-Aug-2020 06:00:22  -0.005829 28.6676   -22.6669  
08-Aug-2020 18:00:36  -0.005801 28.6191   -21.3736  
09-Aug-2020 06:00:49  -0.005814 28.6333   -22.4304  
09-Aug-2020 18:01:03  -0.005765  28.553   -20.1522  
10-Aug-2020 06:01:16  -0.005806 28.6268   -21.7135  
10-Aug-2020 18:01:30  -0.005789 28.6024   -21.0653  
11-Aug-2020 06:01:43  -0.005751 28.5401   -18.7297  
11-Aug-2020 18:01:57  -0.005656 28.3758   -15.7007  
12-Aug-2020 06:02:10  -0.005652 28.3625   -14.6695  
12-Aug-2020 18:02:24   -0.00564 28.3388   -14.0368  
13-Aug-2020 06:02:37  -0.005695 28.4251   -14.4463  
13-Aug-2020 18:02:51  -0.005762 28.5315   -16.5945  
14-Aug-2020 06:03:04  -0.005774 28.5509   -16.1619  
14-Aug-2020 18:03:18  -0.005865 28.7012   -18.5223  
15-Aug-2020 06:03:31  -0.005844 28.6766   -17.8764  
15-Aug-2020 18:03:45   -0.00584  28.675    -18.243  
16-Aug-2020 06:03:58  -0.005723 28.4802   -16.0479  
16-Aug-2020 18:04:12  -0.005645 28.3562   -13.9671  
17-Aug-2020 06:04:26  -0.005703 28.4446   -16.1794  
17-Aug-2020 18:04:39  -0.005733 28.4999   -17.7897  
18-Aug-2020 06:04:53  -0.005645 28.3553   -16.5021  
18-Aug-2020 18:05:06  -0.005636 28.3403   -16.4217  
19-Aug-2020 06:05:20  -0.005596 28.2787   -15.4815  
19-Aug-2020 18:05:33  -0.005752 28.5382   -20.2767  
20-Aug-2020 06:05:47  -0.005639 28.3581   -17.9364  
20-Aug-2020 18:06:00  -0.005645 28.3655   -18.4666  
21-Aug-2020 06:06:14  -0.005697 28.4573   -20.7631  
21-Aug-2020 18:06:27  -0.005721 28.4954   -22.4633  
22-Aug-2020 06:06:41  -0.005695 28.4488    -22.193  
22-Aug-2020 18:06:54  -0.005636 28.3459   -21.6674  
23-Aug-2020 06:07:08   -0.00564 28.3571   -22.2424  
23-Aug-2020 18:07:21   -0.00553 28.1751   -20.3928  
24-Aug-2020 06:07:35  -0.005525 28.1609   -21.0108  
24-Aug-2020 18:07:49  -0.005533 28.1719   -22.7682  
25-Aug-2020 06:08:02  -0.005558 28.2214   -24.5921  
25-Aug-2020 18:08:16  -0.005577 28.2544   -25.6603  
26-Aug-2020 06:08:29  -0.005635 28.3466   -28.9685  
26-Aug-2020 18:08:43  -0.005628 28.3301   -29.9167  
27-Aug-2020 06:08:56  -0.005625 28.3268   -30.6193  
27-Aug-2020 18:09:10  -0.005602 28.2942   -30.0013  
28-Aug-2020 06:09:23  -0.005542  28.194   -28.8636  
28-Aug-2020 18:09:37  -0.005512  28.144   -28.2951  
29-Aug-2020 06:09:50  -0.005505 28.1367   -27.9654  
29-Aug-2020 18:10:04  -0.005538 28.2022   -28.8323  
30-Aug-2020 06:10:17  -0.005528 28.1823   -27.5011  
30-Aug-2020 18:10:31  -0.005553 28.2235   -28.0904  
31-Aug-2020 06:10:44  -0.005613 28.3161    -27.175  
31-Aug-2020 18:10:58  -0.005589 28.2707    -25.966  
01-Sep-2020 06:11:11  -0.005548 28.2069   -25.2122  
01-Sep-2020 18:11:25  -0.005555 28.2147   -25.1345  
02-Sep-2020 06:11:39  -0.005537 28.1826   -24.5299  
02-Sep-2020 18:11:52  -0.005542 28.1911   -24.9126  
03-Sep-2020 06:12:06   -0.00555 28.2015    -26.224  
03-Sep-2020 18:12:19  -0.005531 28.1751   -25.4628  
04-Sep-2020 06:12:33  -0.005531 28.1751   -25.4628  
04-Sep-2020 18:12:46  -0.005455 28.0503   -22.3513  
05-Sep-2020 06:13:00  -0.005382 27.9237   -17.4428  
05-Sep-2020 18:13:13  -0.005324 27.8336   -13.7818  
06-Sep-2020 06:13:27  -0.005255 27.7141   -10.0245  
06-Sep-2020 18:13:40  -0.005282 27.7601   -9.79843  
07-Sep-2020 06:13:54  -0.005252 27.7063   -7.99325  
07-Sep-2020 18:14:07   -0.00529  27.764   -8.09614  
08-Sep-2020 06:14:21  -0.005321  27.824   -9.98847  
08-Sep-2020 18:14:34  -0.005354 27.8725   -10.4983  
09-Sep-2020 06:14:48  -0.005348  27.877   -11.5589  
09-Sep-2020 18:15:02  -0.005325 27.8361   -11.3825  
10-Sep-2020 06:15:15  -0.005339 27.8522   -11.6791  
10-Sep-2020 18:15:29  -0.005318 27.8266   -11.7893  
11-Sep-2020 06:15:42  -0.005338 27.8618   -12.1277  
11-Sep-2020 18:15:56  -0.005302 27.8003   -12.2745  
12-Sep-2020 06:16:09  -0.005323 27.8233   -11.6258  
12-Sep-2020 18:16:23  -0.005352 27.8691   -11.6046  
13-Sep-2020 06:16:36  -0.005375 27.9101   -11.7809  
13-Sep-2020 18:16:50  -0.005455 28.0286   -14.1766  
14-Sep-2020 06:17:03  -0.005454 28.0215   -13.8472  
14-Sep-2020 18:17:17  -0.005539 28.1582   -15.7979  
15-Sep-2020 06:17:30  -0.005574 28.2156   -16.2738  
15-Sep-2020 18:17:44  -0.005615 28.2817   -16.7113  
16-Sep-2020 06:17:57  -0.005606 28.2668   -16.0409  
16-Sep-2020 18:18:11   -0.00562 28.2933   -15.5493  
17-Sep-2020 06:18:24  -0.005549 28.1833   -12.5421  
17-Sep-2020 18:18:38  -0.005526 28.1524   -11.7798  
18-Sep-2020 06:18:52  -0.005487 28.0878   -10.9788  
18-Sep-2020 18:19:05  -0.005443 28.0161   -9.84985  
19-Sep-2020 06:19:19  -0.005445 28.0162   -9.85165  
19-Sep-2020 18:19:32  -0.005449 28.0235   -10.1813  
20-Sep-2020 06:19:46  -0.005471 28.0553   -10.7668  
20-Sep-2020 18:19:59  -0.005513 28.1179   -12.3101  
21-Sep-2020 06:20:13  -0.005518 28.1264   -12.2718  
21-Sep-2020 18:20:26  -0.005586 28.2389   -13.9571  
22-Sep-2020 06:20:40  -0.005606 28.2765   -14.4567  
22-Sep-2020 18:20:53  -0.005566 28.2195   -12.8203  
23-Sep-2020 06:21:07  -0.005592 28.2634   -13.4347  
23-Sep-2020 18:21:20  -0.005629 28.3435   -14.3246  
24-Sep-2020 06:21:34  -0.005675  28.427   -15.8619  
24-Sep-2020 18:21:47   -0.00568 28.4345   -16.1968  
25-Sep-2020 06:22:01   -0.00573 28.5169   -17.7129  
25-Sep-2020 18:22:15  -0.005772 28.5819   -19.3021  
26-Sep-2020 06:22:28  -0.005775 28.5893   -19.6384  
26-Sep-2020 18:22:42  -0.005729 28.4898   -18.1937  
27-Sep-2020 06:22:55  -0.005712 28.4484   -17.6258  
27-Sep-2020 18:23:09   -0.00565 28.3484   -16.1751  
28-Sep-2020 06:23:22  -0.005624 28.3086   -15.4402  
28-Sep-2020 18:23:36  -0.005658 28.3604   -16.3967  
29-Sep-2020 06:23:49  -0.005668 28.3777   -16.7155  
29-Sep-2020 18:24:03  -0.005683 28.4025   -17.3705  
30-Sep-2020 06:24:16  -0.005674 28.3969   -16.6771  
30-Sep-2020 18:24:30  -0.005723 28.4775   -16.7851  
01-Oct-2020 06:24:43   -0.00574 28.5044   -16.6876  
01-Oct-2020 18:24:57  -0.005774 28.5627   -17.5632  
02-Oct-2020 06:25:10  -0.005798 28.5987   -17.4345  
02-Oct-2020 18:25:24  -0.005807 28.6092   -17.0351  
03-Oct-2020 06:25:37   -0.00583 28.6379   -16.5737  
03-Oct-2020 18:25:51  -0.005899  28.754   -18.6974  
04-Oct-2020 06:26:05  -0.005876 28.7219   -17.7165  
04-Oct-2020 18:26:18  -0.005878  28.748    -17.606  
05-Oct-2020 06:26:32  -0.005887 28.7659   -17.5395  
05-Oct-2020 18:26:45  -0.005898 28.7899   -18.1764  
06-Oct-2020 06:26:59  -0.005813 28.6501   -17.5929  
06-Oct-2020 18:27:12  -0.005765 28.5562   -16.8542  
07-Oct-2020 06:27:26  -0.005798 28.6073   -17.3968  
07-Oct-2020 18:27:39    -0.0058 28.5929   -16.7353  
08-Oct-2020 06:27:53  -0.005806 28.6033   -16.3345  
08-Oct-2020 18:28:06  -0.005868 28.7054   -17.4146  
09-Oct-2020 06:28:20    -0.0059 28.7607   -16.8488  
09-Oct-2020 18:28:33  -0.005908 28.7872   -16.7436  
10-Oct-2020 06:28:47  -0.005848 28.6863   -15.2986  
10-Oct-2020 18:29:00  -0.005808 28.6188   -14.4607  
11-Oct-2020 06:29:14  -0.005734  28.509   -13.0497  
11-Oct-2020 18:29:27  -0.005668 28.3945   -10.9586  
12-Oct-2020 06:29:41  -0.005737 28.5164   -13.3803  
12-Oct-2020 18:29:55  -0.005758 28.5494    -13.982  
13-Oct-2020 06:30:08  -0.005815 28.6442    -16.893  
13-Oct-2020 18:30:22  -0.005768 28.5677   -16.0829  
14-Oct-2020 06:30:35  -0.005903  28.786   -21.8638  
14-Oct-2020 18:30:49  -0.005856 28.7089   -21.0426  
15-Oct-2020 06:31:02  -0.005746 28.5252   -18.0591  
15-Oct-2020 18:31:16   -0.00565 28.3754   -15.6955  
16-Oct-2020 06:31:29   -0.00559 28.2744   -14.6191  
16-Oct-2020 18:31:43  -0.005675 28.4157    -16.634  
17-Oct-2020 06:31:56  -0.005699 28.4489   -17.2456  
17-Oct-2020 18:32:10  -0.005691 28.4385   -17.6452  
18-Oct-2020 06:32:23  -0.005708 28.4614    -18.659  
18-Oct-2020 18:32:37  -0.005796 28.6238   -19.8778  
19-Oct-2020 06:32:50   -0.00589 28.7851   -21.8528  
19-Oct-2020 18:33:04  -0.005863 28.7353   -20.9359  
20-Oct-2020 06:33:18  -0.005841 28.6798   -19.3191  
20-Oct-2020 18:33:31  -0.005858 28.7081   -18.8501  
21-Oct-2020 06:33:45  -0.005809 28.6299   -18.4047  
21-Oct-2020 18:33:58  -0.005741 28.4972   -16.3573  
22-Oct-2020 06:34:12  -0.005669 28.3762   -13.5474  
22-Oct-2020 18:34:25  -0.005647 28.3505    -13.274  
23-Oct-2020 06:34:39  -0.005671 28.3979    -14.537  
23-Oct-2020 18:34:52  -0.005672 28.3966   -14.9047  
24-Oct-2020 06:35:06  -0.005685 28.4245   -14.4384  
24-Oct-2020 18:35:19  -0.005687 28.4404   -14.7327  
25-Oct-2020 06:35:33  -0.005702 28.4603   -16.4723  
25-Oct-2020 18:35:46  -0.005701 28.4517   -16.5093  
26-Oct-2020 06:36:00   -0.00568 28.4174   -16.2715  
