DATE        TIME      a         b         c         
04-Jun-2018 00:01:21  -0.000773 19.8255    -1.08109 
04-Jun-2018 12:01:34  -0.000771 19.8222   -0.705337 
05-Jun-2018 00:01:48  -0.000716 19.7765     1.18665 
05-Jun-2018 12:02:01  -0.000736 19.7946     4.21487 
06-Jun-2018 00:02:15  -0.000792 19.8954     1.66802 
06-Jun-2018 12:02:28  -0.000827 19.9425     1.26009 
07-Jun-2018 00:02:42  -0.000831 19.9591     2.58107 
07-Jun-2018 12:02:55   -0.00083 19.9572     2.62832 
08-Jun-2018 00:03:09  -0.000871 20.0052     1.81883 
08-Jun-2018 12:03:22   -0.00093 20.1015    -1.57015 
12-Jun-2018 12:05:11  -0.000993 20.2336    0.754412 
13-Jun-2018 00:05:24   -0.00099 20.2294    0.591683 
13-Jun-2018 12:05:38   -0.00096 20.1734     2.34109 
14-Jun-2018 00:05:51  -0.000896 20.0605     6.73353 
14-Jun-2018 12:06:05  -0.000938 20.1301     6.24184 
15-Jun-2018 00:06:18  -0.000962 20.1713     5.39731 
15-Jun-2018 12:06:32  -0.000928 20.1165     11.4712 
16-Jun-2018 00:06:45  -0.001019 20.2543     9.15182 
16-Jun-2018 12:06:59  -0.001125 20.4455     5.53048 
17-Jun-2018 00:07:12  -0.001198 20.5719     3.33164 
17-Jun-2018 12:07:26  -0.001172 20.5322      4.8778 
18-Jun-2018 00:07:40  -0.001141 20.4805     5.53654 
18-Jun-2018 12:07:53  -0.001205 20.5568     4.29007 
19-Jun-2018 00:08:07    -0.0012 20.5562     3.90024 
19-Jun-2018 12:08:20  -0.001059 20.2952     9.46912 
20-Jun-2018 00:08:34  -0.001021 20.2444     10.0969 
20-Jun-2018 12:08:47  -0.001007 20.2264     9.48844 
21-Jun-2018 00:09:01  -0.001071 20.3369     6.60769 
21-Jun-2018 12:09:14  -0.000925 20.1103     12.6651 
22-Jun-2018 00:09:28  -0.000928 20.1303     13.3857 
22-Jun-2018 12:09:41  -0.001005 20.2839      10.503 
23-Jun-2018 00:09:55  -0.001025 20.2915     10.5318 
23-Jun-2018 12:10:08  -0.001261 20.6804      2.4822 
24-Jun-2018 00:10:22  -0.001253 20.6664     3.22503 
24-Jun-2018 12:10:35  -0.001332 20.8113    -1.10394 
25-Jun-2018 00:10:49  -0.001432 20.9595    -5.51219 
25-Jun-2018 12:11:03  -0.001401 20.9095    -3.68541 
26-Jun-2018 00:11:16  -0.001272 20.6965     1.89049 
26-Jun-2018 12:11:30  -0.001187 20.5569     5.87957 
27-Jun-2018 00:11:43  -0.001257 20.6599     2.58387 
27-Jun-2018 12:11:57  -0.001199 20.5625     5.14793 
28-Jun-2018 00:12:10  -0.001134 20.4584     6.47805 
28-Jun-2018 12:12:24  -0.001188 20.5497     3.85355 
29-Jun-2018 00:12:37  -0.001188 20.5655     1.65294 
29-Jun-2018 12:12:51  -0.001265    20.7    -3.54326 
30-Jun-2018 00:13:04    -0.0012 20.6222    -1.82512 
30-Jun-2018 12:13:18  -0.001261 20.7129     -4.7625 
01-Jul-2018 00:13:31  -0.001281 20.7588    -5.89622 
01-Jul-2018 12:13:45  -0.001243 20.6817    -4.53316 
02-Jul-2018 00:13:58  -0.001292 20.7523    -6.26515 
02-Jul-2018 12:14:12  -0.001201 20.5866    -1.65133 
03-Jul-2018 00:14:25  -0.001226 20.6012     -1.6418 
03-Jul-2018 12:14:39  -0.001256 20.6614    -2.40809 
04-Jul-2018 00:14:53  -0.001273 20.6801    -2.68368 
04-Jul-2018 12:15:06  -0.001287 20.7095    -3.22887 
05-Jul-2018 00:15:20  -0.001258 20.6706    -1.74166 
05-Jul-2018 12:15:33  -0.001302 20.7702    -3.65137 
06-Jul-2018 00:15:47  -0.001315 20.8096    -4.08361 
06-Jul-2018 12:16:00  -0.001264 20.7322    -1.66057 
07-Jul-2018 00:16:14  -0.001241 20.7021   -0.751872 
07-Jul-2018 12:16:27  -0.001296 20.7938    -2.27133 
08-Jul-2018 00:16:41  -0.001327 20.8421    -3.44712 
08-Jul-2018 12:16:54  -0.001321 20.8153    -2.25132 
09-Jul-2018 00:17:08  -0.001391 20.9178    -2.67445 
09-Jul-2018 12:17:21   -0.00137 20.8684   -0.864461 
10-Jul-2018 00:17:35  -0.001365 20.8573    0.211824 
10-Jul-2018 12:17:48  -0.001281 20.7257     3.02242 
11-Jul-2018 00:18:02  -0.001249 20.6692     4.75772 
11-Jul-2018 12:18:16  -0.001271 20.7075      2.9114 
12-Jul-2018 00:18:29  -0.001235 20.6531    0.536058 
12-Jul-2018 12:18:43  -0.001306  20.774    -4.28115 
13-Jul-2018 00:18:56   -0.00137  20.874    -8.71207 
13-Jul-2018 12:19:10  -0.001404  20.927    -8.38414 
14-Jul-2018 00:19:23  -0.001388 20.9158    -7.75438 
14-Jul-2018 12:19:37   -0.00137 20.8917    -5.90463 
15-Jul-2018 00:19:50  -0.001379 20.9162    -4.34991 
15-Jul-2018 12:20:04  -0.001346 20.8596    -2.48868 
16-Jul-2018 00:20:17  -0.001326 20.8301    -1.16429 
16-Jul-2018 12:20:31  -0.001215 20.6533     1.31077 
17-Jul-2018 00:20:44  -0.001193 20.6048      2.8973 
17-Jul-2018 12:20:58  -0.001127 20.4954     4.95826 
18-Jul-2018 00:21:11  -0.001106 20.4655     3.08347 
18-Jul-2018 12:21:25  -0.001025 20.3441     6.40039 
19-Jul-2018 00:21:38  -0.001078 20.4386     4.08556 
19-Jul-2018 12:21:52  -0.001301 20.8231    -1.92183 
20-Jul-2018 00:22:06  -0.001418 21.0431    -6.35506 
20-Jul-2018 12:22:19   -0.00139 20.9825    -4.88003 
21-Jul-2018 00:22:33  -0.001655 21.4316    -15.3603 
21-Jul-2018 12:22:46  -0.001621  21.369     -13.841 
22-Jul-2018 00:23:00   -0.00143 21.0044    -2.54163 
22-Jul-2018 12:23:13  -0.001423 20.9849    -1.58056 
23-Jul-2018 00:23:27  -0.001395 20.9008    -4.00087 
23-Jul-2018 12:23:40  -0.001465 21.0231    -5.83407 
24-Jul-2018 00:23:54  -0.001493 21.0545    -5.56609 
24-Jul-2018 12:24:07  -0.001531 21.1451    -6.37084 
25-Jul-2018 00:24:21  -0.001444 20.9997    -3.23327 
25-Jul-2018 12:24:34   -0.00142 20.9636    -2.36246 
26-Jul-2018 00:24:48  -0.001429  20.978    -1.96622 
26-Jul-2018 12:25:01  -0.001482 21.0735    -4.27266 
27-Jul-2018 00:25:15  -0.001411 20.9675    -0.97627 
27-Jul-2018 12:25:29  -0.001434 20.9961    -2.21817 
28-Jul-2018 00:25:42  -0.001458 21.0356    -2.05556 
28-Jul-2018 12:25:56  -0.001445 21.0142   -0.797191 
29-Jul-2018 00:26:09  -0.001461 21.0406   -0.689275 
29-Jul-2018 12:26:23   -0.00135 20.8469     4.51642 
30-Jul-2018 00:26:36  -0.001384 20.8997     3.06724 
30-Jul-2018 12:26:50  -0.001355  20.856     5.21441 
31-Jul-2018 00:27:03  -0.001411 20.9544     3.96335 
31-Jul-2018 12:27:17  -0.001496 21.1024    0.239106 
01-Aug-2018 00:27:30  -0.001438 21.0039     4.25117 
01-Aug-2018 12:27:44  -0.001578 21.2358   -0.900544 
02-Aug-2018 00:27:57  -0.001619 21.3091    -1.34394 
02-Aug-2018 12:28:11  -0.001554 21.1988     1.27367 
03-Aug-2018 00:28:24  -0.001501 21.1055     2.93796 
03-Aug-2018 12:28:38   -0.00152 21.1265     2.99523 
04-Aug-2018 00:28:51  -0.001554 21.1937     1.58132 
04-Aug-2018 12:29:05  -0.001538 21.1678     1.82616 
05-Aug-2018 00:29:19  -0.001541 21.1615      1.7948 
05-Aug-2018 12:29:32  -0.001531 21.1396     4.34191 
06-Aug-2018 00:29:46  -0.001629    21.3     0.91755 
06-Aug-2018 12:29:59  -0.001629 21.3108     1.95365 
07-Aug-2018 00:30:13  -0.001642 21.3309    0.368344 
07-Aug-2018 12:30:26  -0.001671 21.3708    -1.49995 
08-Aug-2018 00:30:40  -0.001631 21.3125    -2.34931 
08-Aug-2018 12:30:53   -0.00169 21.4216     -7.0093 
09-Aug-2018 00:31:07  -0.001728 21.4851    -8.15008 
09-Aug-2018 12:31:20  -0.001682 21.3909    -4.77221 
10-Aug-2018 00:31:34  -0.001691 21.3996    -4.41637 
10-Aug-2018 12:31:47  -0.001692 21.4103    -3.36662 
11-Aug-2018 00:32:01  -0.001742 21.4957    -4.08517 
11-Aug-2018 12:32:14  -0.001738 21.4897    -3.01147 
12-Aug-2018 00:32:28  -0.001641 21.3302    0.941483 
12-Aug-2018 12:32:41  -0.001591 21.2647     2.48059 
13-Aug-2018 00:32:55  -0.001582  21.264     2.49378 
13-Aug-2018 12:33:09  -0.001599 21.2807     1.54833 
14-Aug-2018 00:33:22  -0.001642 21.3413    -0.24933 
14-Aug-2018 12:33:36  -0.001611 21.2738      1.1668 
15-Aug-2018 00:33:49  -0.001702 21.4283    -2.30379 
15-Aug-2018 12:34:03  -0.001778 21.5631     -5.8705 
16-Aug-2018 00:34:16  -0.001724 21.4608    -2.13931 
16-Aug-2018 12:34:30  -0.001644 21.3262     1.59278 
17-Aug-2018 00:34:43  -0.001491 21.0659     8.64526 
17-Aug-2018 12:34:57  -0.001547 21.1771     6.75456 
18-Aug-2018 00:35:10  -0.001363 20.8581      14.078 
18-Aug-2018 12:35:24  -0.001301 20.7433     16.9605 
19-Aug-2018 00:35:37  -0.001388 20.8981     12.2333 
19-Aug-2018 12:35:51  -0.001392 20.9147     10.7526 
20-Aug-2018 00:36:04  -0.001401 20.9341     9.20264 
20-Aug-2018 12:36:18  -0.001459 21.0222     6.20566 
21-Aug-2018 00:36:32  -0.001556 21.1865     2.86209 
21-Aug-2018 12:36:45  -0.001682 21.4045    -1.37358 
22-Aug-2018 00:36:59  -0.001554 21.1827     3.50529 
22-Aug-2018 12:37:12  -0.001628 21.2986    0.582417 
23-Aug-2018 00:37:26  -0.001728 21.4644    -3.52786 
23-Aug-2018 12:37:39  -0.001647 21.3382   -0.729462 
24-Aug-2018 00:37:53  -0.001593   21.25     0.43464 
24-Aug-2018 12:38:06  -0.001633 21.3285    -1.61765 
25-Aug-2018 00:38:20  -0.001783 21.5912    -7.10503 
25-Aug-2018 12:38:33  -0.001763 21.5755    -5.61492 
26-Aug-2018 00:38:47  -0.001901 21.8178    -10.5907 
26-Aug-2018 12:39:00  -0.001819 21.6748    -8.15308 
27-Aug-2018 00:39:14  -0.001903 21.8143    -11.8318 
27-Aug-2018 12:39:27  -0.001807 21.6436      -8.915 
28-Aug-2018 00:39:41  -0.001668 21.4142    -4.40909 
28-Aug-2018 12:39:54  -0.001646 21.3723     -3.7835 
29-Aug-2018 00:40:08  -0.001655 21.3887    -4.73412 
29-Aug-2018 12:40:22   -0.00168 21.4169    -6.33746 
30-Aug-2018 00:40:35  -0.001636 21.3426    -4.56677 
30-Aug-2018 12:40:49  -0.001618 21.3218    -2.95275 
31-Aug-2018 00:41:02  -0.001626 21.3186    -2.31285 
31-Aug-2018 12:41:16  -0.001638 21.3416    -3.23501 
01-Sep-2018 00:41:29  -0.001559 21.2039   -0.698386 
01-Sep-2018 12:41:43  -0.001505 21.1284     0.72531 
02-Sep-2018 00:41:56  -0.001448   21.04     2.09339 
02-Sep-2018 12:42:10  -0.001484 21.1053   -0.393625 
03-Sep-2018 00:42:23  -0.001621 21.3369    -6.49801 
03-Sep-2018 12:42:37  -0.001635 21.3554    -6.18836 
04-Sep-2018 00:42:50  -0.001567 21.2498    -2.17362 
04-Sep-2018 12:43:04  -0.001581  21.262    0.508416 
05-Sep-2018 00:43:17  -0.001552 21.2173     2.67396 
05-Sep-2018 12:43:31  -0.001532 21.1888      3.8981 
06-Sep-2018 00:43:45  -0.001442 21.0354     9.89239 
06-Sep-2018 12:43:58  -0.001419 21.0006     11.0712 
07-Sep-2018 00:44:12  -0.001553 21.2115     7.21587 
07-Sep-2018 12:44:25  -0.001537 21.1835     8.42029 
08-Sep-2018 00:44:39  -0.001579 21.2493     7.13499 
08-Sep-2018 12:44:52  -0.001575 21.2374     7.41572 
09-Sep-2018 00:45:06  -0.001655 21.3713     1.77723 
09-Sep-2018 12:45:19  -0.001665  21.384    0.221862 
10-Sep-2018 00:45:33  -0.001531 21.1715     8.70203 
10-Sep-2018 12:45:46  -0.001558 21.2196     7.16781 
11-Sep-2018 00:46:00  -0.001689 21.4394     3.71427 
11-Sep-2018 12:46:13  -0.001708  21.467     1.87012 
12-Sep-2018 00:46:27  -0.001641 21.3597     5.21141 
12-Sep-2018 12:46:40  -0.001662 21.3943     5.23459 
13-Sep-2018 00:46:54  -0.001556 21.2257     8.50921 
13-Sep-2018 12:47:07   -0.00163 21.3539     6.50471 
14-Sep-2018 00:47:21  -0.001559 21.2392     11.3179 
14-Sep-2018 12:47:35  -0.001594 21.2964     10.4275 
15-Sep-2018 00:47:48  -0.001583 21.2803     11.7445 
15-Sep-2018 12:48:02  -0.001576 21.2721     10.6099 
16-Sep-2018 00:48:15  -0.001681 21.4421     6.47132 
16-Sep-2018 12:48:29  -0.001651 21.3871     7.94264 
16-Sep-2018 13:14:44   -0.00165  21.387     7.94441 
17-Sep-2018 00:48:42  -0.001656 21.3968     6.95331 
17-Sep-2018 12:48:56  -0.001666 21.4104     6.18249 
18-Sep-2018 00:49:09  -0.001772 21.5788     2.09751 
18-Sep-2018 12:49:23  -0.001737 21.5132     6.28536 
19-Sep-2018 00:49:36  -0.001658 21.3811     7.89664 
19-Sep-2018 12:49:50   -0.00166 21.3837     8.59671 
20-Sep-2018 00:50:03  -0.001587 21.2599     11.4709 
20-Sep-2018 12:50:17  -0.001559  21.212     13.3368 
21-Sep-2018 00:50:30  -0.001545 21.2044     12.9426 
21-Sep-2018 12:50:44   -0.00157 21.2467      12.904 
22-Sep-2018 00:50:58  -0.001599 21.2894     12.8615 
22-Sep-2018 12:51:11  -0.001586 21.2637     12.5142 
23-Sep-2018 00:51:25  -0.001695 21.4473     9.02378 
23-Sep-2018 12:51:38  -0.001664 21.3943     9.67895 
24-Sep-2018 00:51:52  -0.001633 21.3276     11.4181 
24-Sep-2018 12:52:05  -0.001593 21.2604     13.1623 
25-Sep-2018 00:52:19  -0.001622  21.303     12.9327 
25-Sep-2018 12:52:32  -0.001642 21.3439     12.1739 
26-Sep-2018 00:52:46  -0.001639 21.3437     12.1781 
26-Sep-2018 12:52:59  -0.001641 21.3451     12.5223 
27-Sep-2018 00:53:13  -0.001615 21.3025      13.694 
27-Sep-2018 12:53:26  -0.001668 21.3958     11.7302 
28-Sep-2018 00:53:40  -0.001593 21.2733     14.9271 
28-Sep-2018 12:53:53  -0.001563 21.2112     17.6694 
29-Sep-2018 00:54:07  -0.001589 21.2576     17.5386 
29-Sep-2018 12:54:20  -0.001773 21.5714     9.77226 
30-Sep-2018 00:54:34  -0.001816 21.6393     8.40396 
30-Sep-2018 12:54:48  -0.001804 21.6208     8.63978 
01-Oct-2018 00:55:01  -0.001846 21.6909      5.8846 
01-Oct-2018 12:55:15  -0.001895 21.7852     2.55857 
02-Oct-2018 00:55:28  -0.001933 21.8541    -1.35179 
02-Oct-2018 12:55:42  -0.001784  21.607     5.70926 
03-Oct-2018 00:55:55  -0.001846 21.7123     1.35225 
03-Oct-2018 12:56:09  -0.001857 21.7235     3.59716 
04-Oct-2018 00:56:22  -0.001856 21.7281      2.9109 
04-Oct-2018 12:56:36  -0.001905 21.7977    -1.01106 
05-Oct-2018 00:56:49  -0.001965 21.8941    -4.41461 
05-Oct-2018 12:57:03  -0.002026 21.9964    -8.56043 
06-Oct-2018 00:57:16     -0.002 21.9566    -7.55352 
06-Oct-2018 12:57:30  -0.002082 22.0893     -11.334 
07-Oct-2018 00:57:43   -0.00209 22.1018    -11.6255 
07-Oct-2018 12:57:57  -0.002073 22.0828    -10.1575 
08-Oct-2018 00:58:10  -0.002033 22.0106    -8.13113 
08-Oct-2018 12:58:24  -0.002081 22.1023    -10.4421 
09-Oct-2018 00:58:38  -0.002156 22.2227    -13.0743 
09-Oct-2018 12:58:51  -0.002091 22.1276    -11.0343 
10-Oct-2018 00:59:05  -0.002108 22.1514    -11.9324 
10-Oct-2018 12:59:18  -0.002028 22.0344    -8.86633 
11-Oct-2018 00:59:32  -0.001917 21.8552    -4.35384 
11-Oct-2018 12:59:45  -0.001814 21.6812    0.202928 
12-Oct-2018 00:59:59  -0.001817 21.6907   -0.521461 
12-Oct-2018 13:00:12  -0.001913 21.8422    -2.69843 
13-Oct-2018 01:00:26  -0.001988 21.9639     -3.9021 
13-Oct-2018 13:00:39  -0.002128 22.1774    -8.05466 
14-Oct-2018 01:00:53  -0.002338 22.5172    -15.9101 
14-Oct-2018 13:01:06  -0.002372   22.57     -16.732 
15-Oct-2018 01:01:20  -0.002374 22.5795    -15.1588 
15-Oct-2018 13:01:33  -0.002237 22.3474    -9.81168 
16-Oct-2018 01:01:47  -0.002074 22.0833     -5.0962 
16-Oct-2018 13:02:01  -0.002016 21.9922    -3.38223 
17-Oct-2018 01:02:14  -0.001836 21.6977     4.57099 
17-Oct-2018 13:02:28  -0.001828 21.6926     4.49525 
18-Oct-2018 01:02:41  -0.001807 21.6595     3.91608 
18-Oct-2018 13:02:55    -0.0018 21.6514     3.14243 
19-Oct-2018 01:03:08  -0.001716 21.5022     10.0256 
19-Oct-2018 13:03:22   -0.00164 21.3816      13.743 
21-Oct-2018 13:04:16  -0.002241 22.3731    -17.9556 
22-Oct-2018 01:04:29  -0.002104 22.1362    -13.1201 
22-Oct-2018 13:04:43  -0.002169 22.2445    -15.1359 
23-Oct-2018 01:04:56  -0.002253 22.3918    -18.4055 
23-Oct-2018 13:05:10   -0.00205 22.0584    -9.59239 
24-Oct-2018 01:05:23  -0.001963 21.9155    -6.09205 
24-Oct-2018 13:05:37  -0.002045 22.0427    -6.66925 
25-Oct-2018 01:05:51  -0.002078 22.1071    -7.02196 
25-Oct-2018 13:06:04  -0.002077 22.1027    -6.13602 
26-Oct-2018 01:06:18  -0.001992 21.9627    -3.48226 
26-Oct-2018 13:06:31  -0.002074 22.0899     -6.0331 
27-Oct-2018 01:06:45  -0.001938 21.8618   -0.368457 
27-Oct-2018 13:06:58  -0.001839 21.7145     2.83717 
28-Oct-2018 01:07:12  -0.001784 21.6285     4.43988 
28-Oct-2018 13:07:25  -0.001817 21.6787     4.04746 
29-Oct-2018 01:07:39  -0.001746 21.5641      6.8848 
29-Oct-2018 13:07:52   -0.00169   21.47     8.67719 
30-Oct-2018 01:08:06  -0.001864 21.7593   -0.130669 
30-Oct-2018 13:08:19  -0.001962 21.9217    -6.04399 
31-Oct-2018 01:08:33  -0.002059 22.0735    -11.3149 
31-Oct-2018 13:08:46  -0.002007 21.9868    -12.1998 
01-Nov-2018 01:09:00  -0.002055 22.0694    -14.8118 
01-Nov-2018 13:09:14  -0.002152 22.2374    -19.3444 
02-Nov-2018 01:09:27  -0.002047 22.0504     -14.553 
02-Nov-2018 13:09:41  -0.002041 22.0399    -13.5464 
03-Nov-2018 01:09:54  -0.002016 22.0033     -12.308 
03-Nov-2018 13:10:08  -0.002081  22.122    -14.9099 
04-Nov-2018 01:10:21   -0.00194 21.8737    -9.07301 
04-Nov-2018 13:10:35  -0.001837 21.7006    -5.38021 
05-Nov-2018 01:10:48  -0.001826  21.693    -5.76777 
05-Nov-2018 13:11:02  -0.001822 21.6865    -7.11514 
06-Nov-2018 01:11:15  -0.001765 21.5934    -4.35877 
06-Nov-2018 13:11:29  -0.001718 21.5105     -2.5904 
07-Nov-2018 01:11:42  -0.001734 21.5498   -0.543788 
07-Nov-2018 13:11:56  -0.001688  21.474     4.18108 
08-Nov-2018 01:12:09  -0.001663 21.4231     12.6352 
08-Nov-2018 13:12:23  -0.001581 21.2841     16.3562 
09-Nov-2018 01:12:36  -0.001613 21.3441     14.6021 
09-Nov-2018 13:12:50  -0.001652 21.4035     14.1802 
10-Nov-2018 01:13:04  -0.001617 21.3366      14.215 
10-Nov-2018 13:13:17  -0.001639 21.3749     13.7086 
11-Nov-2018 01:13:31   -0.00165 21.3968     12.4507 
11-Nov-2018 13:13:44  -0.001712 21.5004     11.2033 
12-Nov-2018 01:13:58  -0.001802 21.6466     8.41739 
12-Nov-2018 13:14:11  -0.001783 21.6121     8.25879 
13-Nov-2018 01:14:25  -0.001856 21.7385     5.16098 
13-Nov-2018 13:14:38  -0.001893 21.8035     2.70696 
14-Nov-2018 01:14:52  -0.001933 21.8642    0.924748 
14-Nov-2018 13:15:05  -0.001889 21.7854     2.93474 
15-Nov-2018 01:15:19  -0.001877 21.7573     4.54444 
15-Nov-2018 13:15:32    -0.0019 21.7953     4.43708 
16-Nov-2018 01:15:46  -0.001887 21.7733     6.08945 
16-Nov-2018 13:15:59  -0.001821 21.6559     10.3002 
17-Nov-2018 01:16:13   -0.00183 21.6696     10.7441 
17-Nov-2018 13:16:27  -0.001831 21.6766     11.1495 
18-Nov-2018 01:16:40  -0.001826  21.677     11.5164 
18-Nov-2018 13:16:54  -0.001807 21.6481       12.74 
19-Nov-2018 01:17:07  -0.001797 21.6314     13.6846 
19-Nov-2018 13:17:21    -0.0018 21.6394     14.4423 
20-Nov-2018 01:17:34  -0.001886 21.7824     10.4427 
20-Nov-2018 13:17:48  -0.001918 21.8243     9.11554 
21-Nov-2018 01:18:01  -0.001844 21.7001     11.3708 
21-Nov-2018 13:18:15   -0.00182 21.6553     12.7697 
22-Nov-2018 01:18:28  -0.001821 21.6537     12.0521 
22-Nov-2018 13:18:42  -0.001838  21.678     11.4999 
23-Nov-2018 01:18:55   -0.00182 21.6569     13.4852 
23-Nov-2018 13:19:09  -0.001807   21.64     14.4318 
24-Nov-2018 01:19:22  -0.001822 21.6596     14.5528 
24-Nov-2018 13:19:36  -0.001796  21.611     15.2804 
25-Nov-2018 01:19:49  -0.001851 21.7032     14.1302 
25-Nov-2018 13:20:03  -0.001903 21.7909     12.7337 
26-Nov-2018 01:20:17    -0.0019 21.7955      12.456 
26-Nov-2018 13:20:30  -0.001889 21.7704     13.8784 
27-Nov-2018 01:20:44  -0.001953 21.8832     11.8454 
27-Nov-2018 13:20:57  -0.002059 22.0662     8.75156 
28-Nov-2018 01:21:11  -0.002016 21.9879      11.886 
28-Nov-2018 13:21:24  -0.001887  21.776     16.3006 
29-Nov-2018 01:21:38  -0.001864 21.7371     16.8348 
29-Nov-2018 13:21:51   -0.00187 21.7471     16.2696 
30-Nov-2018 01:22:05  -0.001853 21.7198     14.5064 
30-Nov-2018 13:22:18  -0.001832 21.6853     14.7748 
01-Dec-2018 01:22:32  -0.001845 21.7029     12.5027 
01-Dec-2018 13:22:45  -0.001982 21.9316     5.34043 
02-Dec-2018 01:22:59  -0.001953  21.883      4.9175 
02-Dec-2018 13:23:12    -0.0019 21.8001     5.28248 
03-Dec-2018 01:23:26  -0.001908 21.8173     6.03339 
03-Dec-2018 13:23:39  -0.001935 21.8666      5.2875 
04-Dec-2018 01:23:53  -0.001952 21.9056     3.62635 
04-Dec-2018 13:24:07  -0.002146  22.236    -4.91194 
05-Dec-2018 01:24:20  -0.002197 22.3172    -7.36106 
05-Dec-2018 13:24:34  -0.002294 22.4766    -11.6124 
06-Dec-2018 01:24:47  -0.002379 22.6177    -15.6508 
06-Dec-2018 13:25:01  -0.002508 22.8197    -21.3002 
07-Dec-2018 01:25:14  -0.002509  22.814    -20.7651 
07-Dec-2018 13:25:28  -0.002368 22.5631      -14.58 
08-Dec-2018 01:25:41  -0.002338 22.5127    -11.4413 
08-Dec-2018 13:25:55  -0.002296 22.4534    -7.33224 
09-Dec-2018 01:26:08   -0.00222 22.3362    -2.51952 
09-Dec-2018 13:26:22  -0.002194 22.3164    -1.88295 
10-Dec-2018 01:26:35  -0.002135 22.2279    0.508557 
10-Dec-2018 13:26:49  -0.002173 22.2986    -0.51793 
11-Dec-2018 01:27:02  -0.002215 22.3738    -2.61263 
11-Dec-2018 13:27:16  -0.002236 22.4046    -3.89426 
12-Dec-2018 01:27:30  -0.002241 22.3994    -3.57616 
12-Dec-2018 13:27:43  -0.002305 22.4891    -5.99854 
13-Dec-2018 01:27:57  -0.002357 22.5852    -8.18481 
13-Dec-2018 13:28:10  -0.002377 22.6041    -9.20003 
14-Dec-2018 01:28:24  -0.002295 22.4669    -5.88394 
14-Dec-2018 13:28:37  -0.002282 22.4451    -5.77905 
15-Dec-2018 01:28:51  -0.002232 22.3763    -5.19101 
15-Dec-2018 13:29:04  -0.002081  22.124      1.3329 
16-Dec-2018 01:29:18  -0.002069 22.0834     3.22474 
16-Dec-2018 13:29:31  -0.002041 22.0482      5.1708 
17-Dec-2018 01:29:45  -0.002107 22.1619     2.97552 
17-Dec-2018 13:29:58  -0.002132 22.1897     3.11841 
18-Dec-2018 01:30:12  -0.002226 22.3392     1.91436 
18-Dec-2018 13:30:25  -0.002394 22.6298    -2.52129 
19-Dec-2018 01:30:39  -0.002429 22.7023    -6.09768 
19-Dec-2018 13:30:52  -0.002406 22.6544    -6.43238 
20-Dec-2018 01:31:06  -0.002429 22.6929    -6.41337 
20-Dec-2018 13:31:20  -0.002533 22.8629    -8.46308 
21-Dec-2018 01:31:33  -0.002396 22.6257    -3.65818 
21-Dec-2018 13:31:47  -0.002238 22.3459    0.017804 
22-Dec-2018 01:32:00  -0.002159 22.2106       2.905 
22-Dec-2018 13:32:14  -0.002094 22.1096     5.53104 
23-Dec-2018 01:32:27  -0.002036 22.0158     6.61526 
23-Dec-2018 13:32:41  -0.001888 21.7775     9.60861 
24-Dec-2018 01:32:54  -0.001844 21.7078     10.0567 
24-Dec-2018 13:33:08  -0.001926 21.8558     6.29863 
25-Dec-2018 01:33:21  -0.001959 21.9187     5.05125 
25-Dec-2018 13:33:35  -0.002017 22.0265     2.01074 
26-Dec-2018 01:33:48  -0.001934 21.8869     4.62568 
26-Dec-2018 13:34:02  -0.001945  21.901     4.30501 
27-Dec-2018 01:34:15  -0.001922 21.8728     2.83508 
27-Dec-2018 13:34:29  -0.001799 21.6564     5.70852 
28-Dec-2018 01:34:43  -0.001768 21.5957      6.7302 
28-Dec-2018 13:34:56  -0.002007 21.9971    -7.01831 
29-Dec-2018 01:35:10  -0.001999 21.9856    -6.36799 
29-Dec-2018 13:35:23  -0.002014 22.0089    -7.68467 
30-Dec-2018 01:35:37  -0.002016 22.0133    -7.52266 
30-Dec-2018 13:35:50  -0.002037 22.0526    -8.09709 
31-Dec-2018 01:36:04  -0.002045 22.0655    -8.41394 
31-Dec-2018 13:36:17  -0.002102 22.1639    -7.36121 
01-Jan-2019 01:36:31  -0.002356  22.602    -19.8933 
01-Jan-2019 13:36:44   -0.00223 22.3993    -15.7885 
02-Jan-2019 01:36:58  -0.002104 22.1817    -10.7286 
02-Jan-2019 13:37:11   -0.00207 22.1171    -9.61637 
03-Jan-2019 01:37:25  -0.002053 22.0893    -9.36366 
03-Jan-2019 13:37:38   -0.00212 22.2159     -11.561 
04-Jan-2019 01:37:52   -0.00208 22.1456    -9.49563 
04-Jan-2019 13:38:05  -0.002111 22.1929    -10.3959 
05-Jan-2019 01:38:19  -0.002132 22.2293    -10.2561 
05-Jan-2019 13:38:33  -0.002085 22.1485    -7.59591 
06-Jan-2019 01:38:46  -0.002084 22.1479    -6.99594 
06-Jan-2019 13:39:00  -0.001892 21.8126     1.33641 
07-Jan-2019 01:39:13  -0.001902 21.8267     1.78295 
07-Jan-2019 13:39:27  -0.001868 21.7645     2.44991 
08-Jan-2019 01:39:40  -0.001972  21.941    -2.20742 
08-Jan-2019 13:39:54   -0.00201 22.0053    -5.83935 
09-Jan-2019 01:40:07  -0.001941 21.8891    -2.55867 
09-Jan-2019 13:40:21  -0.001915 21.8409    -1.05314 
10-Jan-2019 01:40:34  -0.001961 21.9203    -3.08752 
