DAU 1 CH 2                                          
13-Jan-2019 13:24:10  -0.000336 17.7684     13.3389 
14-Jan-2019 01:24:21  -0.000302 17.7089     14.9776 
14-Jan-2019 13:24:33  -0.000297 17.6904     15.8725 
15-Jan-2019 01:24:44  -0.000285 17.6756     16.4667 
15-Jan-2019 13:24:55  -0.000294 17.6907     16.2401 
16-Jan-2019 01:25:06  -0.000276 17.6714     17.5188 
16-Jan-2019 13:25:17  -0.000291 17.6964     17.0215 
17-Jan-2019 01:25:28  -0.000323 17.7565     16.1229 
17-Jan-2019 13:25:39  -0.000322 17.7527     16.7973 
18-Jan-2019 01:25:51  -0.000359 17.8025     15.8613 
18-Jan-2019 13:26:02  -0.000364  17.803     15.8518 
19-Jan-2019 01:26:13  -0.000452 17.9812     10.9619 
19-Jan-2019 13:26:24  -0.000475 18.0201     10.2503 
20-Jan-2019 01:26:35  -0.000478 17.9983     11.3872 
20-Jan-2019 13:26:46  -0.000482 18.0068     12.0336 
21-Jan-2019 01:26:58  -0.000514 18.0704     11.0004 
21-Jan-2019 13:27:09  -0.000518 18.0763     11.0173 
22-Jan-2019 01:27:20   -0.00049 18.0034     13.5407 
22-Jan-2019 13:27:31  -0.000478 18.0008     14.4789 
23-Jan-2019 01:27:42  -0.000495 18.0382     13.9877 
23-Jan-2019 13:27:53  -0.000522 18.1137     12.1001 
24-Jan-2019 01:28:04  -0.000505 18.0762     13.8236 
24-Jan-2019 13:28:16  -0.000516 18.1186     13.3682 
25-Jan-2019 01:28:27  -0.000507 18.1232     13.4097 
25-Jan-2019 13:28:38  -0.000501 18.0923     13.9044 
26-Jan-2019 01:28:49  -0.000495 18.0711     14.1321 
26-Jan-2019 13:29:00  -0.000498 18.0672     14.4152 
27-Jan-2019 01:29:11  -0.000491 18.0748     13.8519 
27-Jan-2019 13:29:22  -0.000489 18.0554     14.3842 
28-Jan-2019 01:29:34  -0.000488 18.0361     14.9157 
28-Jan-2019 13:29:45  -0.000481 18.0354     14.9292 
29-Jan-2019 01:29:56  -0.000456 18.0137     15.5064 
29-Jan-2019 13:30:07  -0.000452 18.0051     16.0891 
30-Jan-2019 01:30:18  -0.000448 17.9965     16.6725 
30-Jan-2019 13:30:29  -0.000472 18.0675     15.0898 
31-Jan-2019 01:30:41  -0.000482 18.0766     14.4951 
31-Jan-2019 13:30:52  -0.000518  18.138     12.8343 
01-Feb-2019 01:31:03  -0.000559 18.2002     11.1566 
01-Feb-2019 13:31:14  -0.000599 18.2678     8.97359 
02-Feb-2019 01:31:25  -0.000597 18.2719     8.68389 
02-Feb-2019 13:31:36  -0.000573 18.2327     9.21246 
03-Feb-2019 01:31:47  -0.000578 18.2473     8.63687 
03-Feb-2019 13:31:59  -0.000604 18.2881      7.1789 
04-Feb-2019 01:32:10  -0.000584 18.2534     7.40868 
04-Feb-2019 13:32:21  -0.000575 18.2469     7.40562 
05-Feb-2019 01:32:32    -0.0006 18.2905     6.57584 
05-Feb-2019 13:32:43  -0.000658  18.383     4.60334 
06-Feb-2019 01:32:54  -0.000668 18.4011     4.64666 
06-Feb-2019 13:33:05  -0.000678 18.4078     5.89672 
07-Feb-2019 01:33:17  -0.000689  18.436     5.66377 
07-Feb-2019 13:33:28  -0.000712 18.4712     5.43001 
08-Feb-2019 01:33:39  -0.000714  18.447     6.27105 
08-Feb-2019 13:33:50  -0.000704 18.4276     7.15237 
09-Feb-2019 01:34:01  -0.000674 18.3848     8.30202 
09-Feb-2019 13:34:12  -0.000659 18.3789     7.38686 
10-Feb-2019 01:34:24   -0.00066 18.3861     7.72101 
10-Feb-2019 13:34:35  -0.000657 18.3959     7.45219 
11-Feb-2019 01:34:46  -0.000633 18.3524     9.51153 
11-Feb-2019 13:34:57  -0.000599  18.332     9.51287 
12-Feb-2019 01:35:08  -0.000631 18.3791     8.06916 
12-Feb-2019 13:35:19  -0.000649 18.3865     8.05697 
13-Feb-2019 01:35:30   -0.00065 18.3539     8.24361 
13-Feb-2019 13:35:42  -0.000634 18.3153     8.75764 
14-Feb-2019 01:35:53   -0.00064 18.3384     5.10554 
14-Feb-2019 13:36:04  -0.000646 18.3191     5.64344 
15-Feb-2019 01:36:15  -0.000612 18.2463     7.62826 
15-Feb-2019 13:36:26  -0.000599 18.2309     8.22011 
16-Feb-2019 01:36:37  -0.000539 18.1531     9.61619 
16-Feb-2019 13:36:48  -0.000572 18.2299     7.51821 
17-Feb-2019 01:37:00  -0.000572 18.2227     8.25043 
17-Feb-2019 13:37:11  -0.000567 18.2137     8.84758 
18-Feb-2019 01:37:22  -0.000575  18.247     8.64351 
18-Feb-2019 13:37:33  -0.000571 18.2524     8.67004 
19-Feb-2019 01:37:44  -0.000567 18.2635     9.95238 
19-Feb-2019 13:37:55  -0.000544  18.236     11.7472 
20-Feb-2019 01:38:07  -0.000566 18.2891     10.6634 
20-Feb-2019 13:38:18  -0.000653 18.4298     7.58508 
21-Feb-2019 01:38:29  -0.000637  18.414     8.18318 
21-Feb-2019 13:38:40  -0.000665 18.4525     7.33058 
22-Feb-2019 01:38:51   -0.00068 18.4709     6.30509 
22-Feb-2019 13:39:02    -0.0007 18.4749     5.32013 
23-Feb-2019 01:39:13  -0.000695 18.4624     5.12289 
23-Feb-2019 13:39:25  -0.000626 18.3429     7.64002 
24-Feb-2019 01:39:36  -0.000612 18.3359     7.64534 
24-Feb-2019 13:39:47  -0.000606 18.3253     7.93067 
25-Feb-2019 01:39:58  -0.000591 18.2983     8.48429 
25-Feb-2019 13:40:09  -0.000507 18.1925     10.4461 
26-Feb-2019 01:40:20  -0.000493 18.1545     10.9552 
26-Feb-2019 13:40:31  -0.000484 18.1364     10.7419 
27-Feb-2019 01:40:43  -0.000491 18.1386     9.80268 
27-Feb-2019 13:40:54  -0.000476 18.1083      9.3925 
28-Feb-2019 01:41:05  -0.000457 18.0706     9.89391 
28-Feb-2019 13:41:16  -0.000487 18.0905     7.41437 
01-Mar-2019 01:41:27  -0.000442 18.0145     8.43531 
01-Mar-2019 13:41:38  -0.000401 17.9646     8.46801 
02-Mar-2019 01:41:49  -0.000377 17.9183     9.36159 
02-Mar-2019 13:42:01  -0.000357 17.8846     9.52364 
03-Mar-2019 01:42:12  -0.000354  17.882     9.40428 
03-Mar-2019 13:42:23  -0.000288 17.7714     12.0747 
04-Mar-2019 01:42:34  -0.000302 17.7965     11.5709 
04-Mar-2019 13:42:45   -0.00029 17.7583     13.0139 
05-Mar-2019 01:42:56  -0.000256 17.7142     15.1718 
05-Mar-2019 13:43:08  -0.000229 17.6651     16.5279 
06-Mar-2019 01:43:19  -0.000224 17.6286     18.2986 
06-Mar-2019 13:43:30  -0.000215 17.6239     18.6118 
07-Mar-2019 01:43:41  -0.000248 17.6603     17.4313 
07-Mar-2019 13:43:52  -0.000243 17.6447     18.0522 
08-Mar-2019 01:44:03  -0.000265 17.6703     17.5406 
08-Mar-2019 13:44:14  -0.000281 17.6818     17.6105 
09-Mar-2019 01:44:26  -0.000261 17.6891     17.3909 
09-Mar-2019 13:44:37  -0.000276 17.7042      16.792 
10-Mar-2019 01:44:48  -0.000247 17.6685     17.5769 
10-Mar-2019 13:44:59   -0.00026  17.696     15.6856 
11-Mar-2019 01:45:10  -0.000231 17.6598     16.1108 
11-Mar-2019 13:45:21  -0.000226  17.672     14.8165 
12-Mar-2019 01:45:32  -0.000242 17.6622     14.3463 
12-Mar-2019 13:45:44  -0.000233  17.633     14.7205 
13-Mar-2019 01:45:55  -0.000228 17.6307     14.4446 
13-Mar-2019 13:46:06  -0.000246 17.6479     14.1441 
14-Mar-2019 01:46:17  -0.000289  17.723     13.5881 
14-Mar-2019 13:46:28  -0.000345 17.8325     13.2614 
15-Mar-2019 01:46:39  -0.000357 17.8481      13.027 
15-Mar-2019 13:46:51  -0.000361  17.873     12.9059 
16-Mar-2019 01:47:02  -0.000409 17.9402     12.2147 
16-Mar-2019 13:47:13  -0.000426 17.9739      13.255 
17-Mar-2019 01:47:24  -0.000422 17.9476     12.2247 
17-Mar-2019 13:47:35  -0.000373 17.8366     12.4685 
18-Mar-2019 01:47:46  -0.000425 17.9352     10.8385 
18-Mar-2019 13:47:57  -0.000417 17.9146     12.3595 
19-Mar-2019 01:48:09    -0.0004 17.8873     13.3582 
19-Mar-2019 13:48:20  -0.000413 17.9026      12.767 
20-Mar-2019 01:48:31  -0.000416 17.9028     12.7623 
20-Mar-2019 13:48:42  -0.000396 17.8747     14.2335 
21-Mar-2019 01:48:53  -0.000373 17.8288     15.6641 
21-Mar-2019 13:49:04  -0.000399 17.8609      14.792 
22-Mar-2019 01:49:15  -0.000401 17.8942     14.5713 
22-Mar-2019 13:49:27  -0.000409 17.9163     14.3117 
23-Mar-2019 01:49:38  -0.000403 17.9306     14.9626 
23-Mar-2019 13:49:49  -0.000408  17.957     14.7602 
24-Mar-2019 00:31:53  -0.000424  17.975      14.801 
24-Mar-2019 01:50:00  -0.000423 17.9708     15.0918 
24-Mar-2019 13:50:11   -0.00042 17.9705     15.0976 
25-Mar-2019 01:50:22  -0.000425 17.9682     15.6877 
25-Mar-2019 13:50:34  -0.000501  18.088     15.4199 
26-Mar-2019 01:50:45  -0.000559 18.2013     13.9374 
26-Mar-2019 13:50:56  -0.000608 18.2592     11.6874 
27-Mar-2019 01:51:07  -0.000616 18.2841     10.8383 
27-Mar-2019 13:51:18  -0.000604 18.2658        10.8 
28-Mar-2019 01:51:29   -0.00061 18.2791     9.91198 
28-Mar-2019 13:51:40  -0.000576 18.2301     8.57924 
29-Mar-2019 01:51:52  -0.000572 18.2184     8.54403 
29-Mar-2019 13:52:03  -0.000612 18.2917      7.7948 
30-Mar-2019 01:52:14  -0.000618 18.3151     7.86648 
30-Mar-2019 13:52:25  -0.000649 18.3681     8.91559 
31-Mar-2019 01:52:36  -0.000645 18.3564     10.1156 
31-Mar-2019 13:52:47  -0.000661 18.3589      13.757 
01-Apr-2019 01:52:58  -0.000667   18.37     13.9853 
01-Apr-2019 13:53:10  -0.000625 18.3034     15.5841 
02-Apr-2019 01:53:21  -0.000631 18.3007     15.1352 
02-Apr-2019 13:53:32   -0.00061 18.2563     15.6279 
03-Apr-2019 01:53:43  -0.000596 18.2126     16.1067 
03-Apr-2019 13:53:54  -0.000538 18.1364     16.5683 
04-Apr-2019 01:54:05  -0.000548 18.1498     15.6874 
04-Apr-2019 13:54:17  -0.000578 18.1775     13.9011 
05-Apr-2019 01:54:28  -0.000581 18.1695     14.4728 
05-Apr-2019 13:54:39  -0.000535 18.0797     16.3718 
06-Apr-2019 01:54:50  -0.000575 18.1683     14.6772 
08-Apr-2019 13:55:46  -0.001729 20.3441     0.66022 
09-Apr-2019 01:55:57  -0.001772  20.438   -0.606161 
09-Apr-2019 13:56:08  -0.001767 20.4413   -0.157789 
10-Apr-2019 01:56:19  -0.001765 20.4252     0.42275 
10-Apr-2019 13:56:30  -0.001756 20.4131    0.717988 
11-Apr-2019 01:56:41  -0.001761 20.4183    0.415242 
11-Apr-2019 13:56:53  -0.001767 20.4242     1.33464 
12-Apr-2019 01:57:04  -0.001777 20.4428     1.05248 
12-Apr-2019 13:57:15  -0.001812 20.4927    0.182641 
13-Apr-2019 01:57:26  -0.001833  20.535   -0.682964 
13-Apr-2019 13:57:37  -0.001908 20.6622    -2.38183 
14-Apr-2019 01:57:48  -0.001926 20.6868    -2.62426 
14-Apr-2019 13:58:00  -0.001944 20.7239    -2.82259 
15-Apr-2019 01:58:11  -0.001952 20.7212    -2.21411 
15-Apr-2019 13:58:22   -0.00195 20.7162    -1.91296 
16-Apr-2019 01:58:33  -0.001908 20.6421    0.077327 
16-Apr-2019 13:58:44  -0.001846 20.5267     2.55054 
17-Apr-2019 01:58:55    -0.0018 20.4454     4.36255 
17-Apr-2019 13:59:06  -0.001794 20.4365     4.05043 
18-Apr-2019 01:59:18  -0.001793 20.4346     3.74518 
18-Apr-2019 13:59:29  -0.001784 20.4049     4.30274 
19-Apr-2019 01:59:40  -0.001811 20.4474     3.43804 
19-Apr-2019 13:59:51  -0.001826 20.4675     2.24044 
20-Apr-2019 02:00:02  -0.001923  20.633   -0.932345 
20-Apr-2019 14:00:13  -0.001939  20.666    -2.09999 
21-Apr-2019 02:00:24  -0.001935 20.6636    -1.14994 
21-Apr-2019 14:00:36  -0.001896 20.5914     1.15182 
22-Apr-2019 02:00:47  -0.001897  20.601    0.559492 
22-Apr-2019 14:00:58  -0.001874 20.5711     1.11025 
23-Apr-2019 02:01:09  -0.001849 20.5241     1.90768 
23-Apr-2019 14:01:20  -0.001805 20.4375     4.03339 
24-Apr-2019 02:01:31  -0.001751 20.3397     5.72996 
24-Apr-2019 14:01:43  -0.001669 20.1964      7.6712 
25-Apr-2019 02:01:54  -0.001686 20.2055     7.27948 
25-Apr-2019 14:02:05  -0.001664 20.1651     7.75114 
26-Apr-2019 02:02:16  -0.001643   20.14     8.01376 
26-Apr-2019 14:02:27  -0.001655 20.1783     6.88855 
27-Apr-2019 02:02:38  -0.001675 20.2065     6.01978 
27-Apr-2019 14:02:49  -0.001624 20.1115     8.19273 
28-Apr-2019 02:03:01  -0.001584 20.0693      8.5238 
28-Apr-2019 14:03:12  -0.001541 19.9731     10.7372 
29-Apr-2019 02:03:23  -0.001522 19.9375      11.271 
29-Apr-2019 14:03:34   -0.00149 19.8687     12.6308 
30-Apr-2019 02:03:45   -0.00146 19.8084     14.3022 
30-Apr-2019 14:03:56  -0.001458 19.8187     14.0398 
01-May-2019 02:04:07  -0.001456 19.7929     14.8607 
01-May-2019 14:04:19  -0.001458 19.8116     14.5641 
02-May-2019 02:04:30  -0.001431 19.7544     15.9836 
02-May-2019 14:04:41   -0.00141 19.7127     16.8453 
03-May-2019 02:04:52  -0.001442 19.7798     15.0085 
03-May-2019 14:05:03  -0.001478 19.8446     12.5356 
04-May-2019 02:05:14  -0.001498 19.8868     10.2686 
04-May-2019 14:05:25  -0.001515 19.9126      9.1056 
05-May-2019 02:05:37  -0.001568 20.0154     5.66339 
05-May-2019 14:05:48  -0.001578 20.0334     5.39138 
06-May-2019 02:05:59  -0.001571 20.0315     6.31312 
06-May-2019 14:06:10  -0.001567 20.0208     7.80818 
07-May-2019 02:06:21  -0.001616 20.0938     7.92972 
07-May-2019 14:06:32  -0.001578  20.041     9.05707 
08-May-2019 02:06:44  -0.001621 20.1314     6.81495 
08-May-2019 14:06:55  -0.001618 20.1186     6.78357 
09-May-2019 02:07:06  -0.001611 20.0975     6.43179 
09-May-2019 14:07:17    -0.0016 20.0687     6.97488 
10-May-2019 02:07:28  -0.001598 20.0997      7.0701 
10-May-2019 14:07:39  -0.001631 20.1762     6.92663 
11-May-2019 02:07:50  -0.001641  20.196     6.96443 
11-May-2019 14:08:02  -0.001654 20.2283     6.51549 
12-May-2019 02:08:13  -0.001672 20.2592     6.63161 
12-May-2019 14:08:24  -0.001678 20.2785      6.3297 
13-May-2019 02:08:35  -0.001673 20.2577     7.19552 
13-May-2019 14:08:46   -0.00167 20.2464     7.47635 
14-May-2019 02:08:57  -0.001675  20.256     6.88816 
14-May-2019 14:09:08  -0.001675 20.2606     6.59739 
15-May-2019 02:09:20  -0.001692 20.2825     5.71072 
15-May-2019 14:09:31  -0.001688 20.2692     5.68916 
16-May-2019 02:09:42   -0.00171 20.3205     2.12449 
16-May-2019 14:09:53  -0.001689 20.2659     3.48167 
17-May-2019 02:10:04  -0.001612 20.1058     8.50181 
17-May-2019 14:10:15  -0.001631 20.1562     7.77841 
18-May-2019 02:10:27  -0.001604 20.1041     8.88973 
18-May-2019 14:10:38  -0.001596 20.0851     10.0562 
19-May-2019 02:10:49  -0.001629 20.1285     9.51705 
19-May-2019 14:11:00   -0.00167 20.1972     7.82675 
20-May-2019 02:11:11  -0.001762 20.3454     4.35974 
20-May-2019 14:11:22  -0.001761 20.3414      4.8116 
21-May-2019 02:11:33  -0.001745 20.3168     6.29409 
21-May-2019 14:11:45  -0.001766 20.3503     5.12334 
22-May-2019 02:11:56  -0.001762 20.3527     4.53119 
22-May-2019 14:12:07  -0.001764 20.3594     4.54255 
23-May-2019 02:12:18  -0.001724  20.289     6.27109 
23-May-2019 14:12:29  -0.001736 20.3077     5.98908 
24-May-2019 02:12:40  -0.001729 20.2848     6.55425 
24-May-2019 14:12:51  -0.001747 20.3374     5.43157 
25-May-2019 02:13:03  -0.001744 20.3297     6.32382 
25-May-2019 14:13:14  -0.001769  20.383     5.18903 
26-May-2019 02:13:25  -0.001804 20.4505     4.06365 
26-May-2019 14:13:36  -0.001767 20.3959     5.21958 
27-May-2019 02:13:47   -0.00177 20.4074     4.93698 
27-May-2019 14:13:58  -0.001774 20.3919     5.50045 
28-May-2019 02:14:10  -0.001739 20.3052     6.58094 
28-May-2019 14:14:21  -0.001715 20.2651      7.7377 
29-May-2019 02:14:32  -0.001709 20.2627     7.44354 
29-May-2019 14:14:43  -0.001736 20.3003     6.87644 
30-May-2019 02:14:54   -0.00177 20.3654     5.45154 
30-May-2019 14:15:05  -0.001804 20.4234     4.91286 
31-May-2019 02:15:16  -0.001856 20.5298     3.53864 
31-May-2019 14:15:28  -0.001944  20.676    0.148208 
01-Jun-2019 02:15:39  -0.001964  20.712   -0.373654 
01-Jun-2019 14:15:50  -0.001961 20.7021    0.222958 
02-Jun-2019 02:16:01  -0.001953 20.6933     1.14684 
02-Jun-2019 14:16:12  -0.001945  20.681     1.87763 
03-Jun-2019 02:16:23  -0.001972 20.7324    0.422865 
03-Jun-2019 14:16:34  -0.001922 20.6464     3.11901 
04-Jun-2019 02:16:46  -0.001888 20.5944     4.17888 
04-Jun-2019 14:16:57  -0.001905 20.6283     2.55112 
05-Jun-2019 02:17:08  -0.001901 20.6171     2.82568 
05-Jun-2019 14:17:19  -0.001884 20.5885     3.72143 
06-Jun-2019 02:17:30  -0.001867   20.56      4.6154 
06-Jun-2019 14:17:41   -0.00189 20.6218     3.70555 
07-Jun-2019 02:17:53  -0.001917 20.6677     2.58969 
07-Jun-2019 14:18:04  -0.001948 20.7199     2.73091 
08-Jun-2019 02:18:15  -0.001954 20.7365      2.4246 
08-Jun-2019 14:18:26   -0.00202 20.8599   -0.198563 
09-Jun-2019 02:18:37  -0.002018 20.8588   -0.728139 
09-Jun-2019 14:18:48  -0.002032 20.8779    -2.11514 
10-Jun-2019 02:18:59  -0.002024 20.8593    -1.86562 
10-Jun-2019 14:19:11  -0.001981 20.7782   -0.903944 
11-Jun-2019 02:19:22  -0.001915 20.6532    0.125041 
11-Jun-2019 14:19:33  -0.001867 20.5733     1.76078 
12-Jun-2019 02:19:44  -0.001891 20.6188    0.644625 
12-Jun-2019 14:19:55  -0.001812 20.4851     3.38468 
13-Jun-2019 02:20:06  -0.001809 20.4809     2.60389 
13-Jun-2019 14:20:17  -0.001833  20.543     1.78206 
14-Jun-2019 02:20:29   -0.00187 20.6148     1.26356 
14-Jun-2019 14:20:40  -0.001942  20.732   -0.882502 
15-Jun-2019 02:20:51  -0.001838  20.508     5.29946 
15-Jun-2019 14:21:02  -0.001871 20.5493     4.48015 
16-Jun-2019 02:21:13   -0.00186 20.5324     5.49304 
16-Jun-2019 14:21:24  -0.001891 20.5782     3.97963 
17-Jun-2019 02:21:36  -0.001905 20.6122     3.55111 
17-Jun-2019 14:21:47  -0.001857 20.5268       5.829 
18-Jun-2019 02:21:58  -0.001908 20.6396     3.07586 
18-Jun-2019 14:22:09  -0.001903 20.6448     3.54755 
19-Jun-2019 02:22:20  -0.001925 20.6904     2.83935 
19-Jun-2019 14:22:31  -0.001906  20.656     3.27422 
20-Jun-2019 02:22:42  -0.001856 20.5484     5.29628 
20-Jun-2019 14:22:54  -0.001852 20.5424     4.84136 
21-Jun-2019 02:23:05  -0.001911  20.667     1.79945 
21-Jun-2019 14:23:16  -0.001899 20.6277     2.15929 
22-Jun-2019 02:23:27  -0.001884 20.5973     2.76765 
22-Jun-2019 14:23:38  -0.001858 20.5644     2.68317 
23-Jun-2019 02:23:49  -0.001889 20.6234    0.351829 
23-Jun-2019 14:24:00  -0.001821 20.4906     3.07682 
24-Jun-2019 02:24:12  -0.001736 20.3114     6.59938 
24-Jun-2019 14:24:23  -0.001759 20.3525     4.53582 
25-Jun-2019 02:24:34  -0.001733 20.3195     4.81344 
25-Jun-2019 14:24:45  -0.001697  20.245     6.82545 
26-Jun-2019 02:24:56  -0.001727 20.3037     4.85344 
26-Jun-2019 14:25:07  -0.001729 20.3109     4.49821 
27-Jun-2019 02:25:19  -0.001722 20.3325      3.9527 
27-Jun-2019 14:25:30   -0.00171 20.3315     3.97024 
28-Jun-2019 02:25:41  -0.001711 20.2805     5.06898 
28-Jun-2019 14:25:52  -0.001714 20.2814     5.39999 
29-Jun-2019 02:26:03   -0.00166 20.1929     8.27808 
29-Jun-2019 14:26:14   -0.00168  20.231     8.04105 
30-Jun-2019 02:26:25  -0.001666 20.1996     9.16364 
30-Jun-2019 14:26:37   -0.00167 20.1921       10.05 
01-Jul-2019 02:26:48  -0.001718 20.2885     8.55899 
01-Jul-2019 14:26:59  -0.001736 20.3207     8.12021 
02-Jul-2019 02:27:10  -0.001785 20.4021     7.00888 
02-Jul-2019 14:27:21  -0.001778 20.3904     7.29586 
03-Jul-2019 02:27:32  -0.001872  20.548     4.15682 
03-Jul-2019 14:27:43  -0.001906 20.6209     2.19712 
04-Jul-2019 02:27:55  -0.001903 20.5839     2.05039 
04-Jul-2019 14:28:06  -0.001894 20.5709     2.01361 
05-Jul-2019 02:28:17  -0.001842 20.4783     3.92497 
05-Jul-2019 14:28:28  -0.001834 20.4632     4.64544 
06-Jul-2019 02:28:39  -0.001814 20.4326     5.21693 
06-Jul-2019 14:28:50  -0.001789 20.3922     6.38023 
07-Jul-2019 02:29:01  -0.001783 20.3982      6.4032 
07-Jul-2019 14:29:13  -0.001777 20.3931     6.70263 
08-Jul-2019 02:29:24  -0.001795 20.4067     5.49727 
08-Jul-2019 14:29:35    -0.0018 20.4165     4.90466 
09-Jul-2019 02:29:46  -0.001801 20.4119     5.19583 
09-Jul-2019 14:29:57  -0.001813   20.44     4.32894 
10-Jul-2019 02:30:08    -0.0018 20.4155     5.80852 
10-Jul-2019 14:30:20  -0.001812 20.4408     5.54034 
11-Jul-2019 02:30:31  -0.001818 20.4469     6.44796 
11-Jul-2019 14:30:42  -0.001864  20.552      3.8766 
12-Jul-2019 02:30:53  -0.001866  20.566     4.23709 
12-Jul-2019 14:31:04  -0.001871 20.5765     4.01003 
13-Jul-2019 02:31:15  -0.001878 20.5933     3.39842 
13-Jul-2019 14:31:26  -0.001883 20.6046     3.12149 
14-Jul-2019 02:31:38    -0.0019 20.6553     2.48483 
14-Jul-2019 14:31:49    -0.0019 20.6336     3.42165 
15-Jul-2019 02:32:00  -0.001879 20.6318     3.45319 
15-Jul-2019 14:32:11  -0.001998 20.7844    0.974146 
16-Jul-2019 02:32:22  -0.001895 20.6015     2.40178 
16-Jul-2019 14:32:33  -0.001679 20.2251     5.38073 
17-Jul-2019 02:32:44  -0.001539 19.9845      5.5477 
17-Jul-2019 14:32:56  -0.001356 19.6494     10.4511 
18-Jul-2019 02:33:07  -0.001317 19.5645     8.01408 
18-Jul-2019 14:33:18  -0.001347 19.6311     4.20298 
19-Jul-2019 02:33:29  -0.001263 19.5131     5.58298 
19-Jul-2019 14:33:40  -0.001201 19.3963     5.02843 
20-Jul-2019 02:33:51  -0.000985 18.9973      8.1182 
20-Jul-2019 14:34:03  -0.000898 18.8042     10.7832 
21-Jul-2019 02:34:14   -0.00065 18.3495     9.68333 
21-Jul-2019 14:34:25  -0.000513 18.1086     11.3553 
22-Jul-2019 02:34:36  -0.000478 18.0518     11.3137 
22-Jul-2019 14:34:47  -0.000449 17.9887     11.1041 
23-Jul-2019 02:34:58  -0.000425 17.9562     11.6371 
23-Jul-2019 14:35:09  -0.000457 17.9976     11.7436 
24-Jul-2019 02:35:21  -0.000472 18.0278     12.1499 
24-Jul-2019 14:35:32  -0.000508 18.0903     12.0312 
25-Jul-2019 02:35:43  -0.000525  18.118     13.0381 
25-Jul-2019 14:35:54  -0.000569 18.1969     12.6633 
26-Jul-2019 02:36:05  -0.000579 18.2156     12.5103 
26-Jul-2019 14:36:16  -0.000578 18.2226     12.8442 
27-Jul-2019 02:36:27  -0.000576 18.2125     13.1179 
27-Jul-2019 14:36:39  -0.000551 18.1762     13.0415 
28-Jul-2019 02:36:50   -0.00053 18.1251     14.4265 
28-Jul-2019 14:37:01  -0.000547 18.1458     13.6967 
29-Jul-2019 02:37:12   -0.00057 18.1867     13.6461 
29-Jul-2019 14:37:23  -0.000576 18.2027     13.3859 
30-Jul-2019 02:37:34  -0.000584 18.2205     13.4327 
30-Jul-2019 14:37:46  -0.000623 18.2856     14.4912 
31-Jul-2019 02:37:57  -0.000679  18.396     12.9377 
31-Jul-2019 14:38:08  -0.000721  18.505     13.3597 
01-Aug-2019 02:38:19  -0.000719  18.528     13.1185 
01-Aug-2019 14:38:30  -0.000731 18.5583     11.9478 
02-Aug-2019 02:38:41  -0.000729  18.558     11.9522 
02-Aug-2019 14:38:52  -0.000712 18.5114     13.3773 
03-Aug-2019 02:39:04  -0.000685 18.4784      14.245 
03-Aug-2019 14:39:15    -0.0007 18.5002     13.6714 
04-Aug-2019 02:39:26  -0.000719 18.5191     13.7207 
04-Aug-2019 14:39:37  -0.000702 18.5172     15.0312 
05-Aug-2019 02:39:48   -0.00071 18.5251     15.3706 
05-Aug-2019 14:39:59  -0.000772 18.5902     14.5809 
06-Aug-2019 02:40:10   -0.00079 18.6097     14.7987 
06-Aug-2019 14:40:22  -0.000886  18.803     10.2582 
07-Aug-2019 02:40:33  -0.000912 18.8471     9.83365 
07-Aug-2019 14:40:44  -0.000913 18.8575     8.82379 
08-Aug-2019 02:40:55  -0.000916 18.8683       8.537 
08-Aug-2019 14:41:06  -0.000924 18.9006     7.68216 
09-Aug-2019 02:41:17  -0.000938 18.9335     6.81425 
09-Aug-2019 14:41:29  -0.000925 18.9124     7.73468 
10-Aug-2019 02:41:40  -0.000902 18.8753     8.89078 
10-Aug-2019 14:41:51  -0.000903 18.8909     9.94499 
11-Aug-2019 02:42:02  -0.000886 18.8513     12.0826 
11-Aug-2019 14:42:13  -0.000882 18.8352     13.9609 
12-Aug-2019 02:42:24    -0.0009 18.8493      14.329 
12-Aug-2019 14:42:35  -0.000906 18.8657     15.7152 
13-Aug-2019 02:42:47  -0.000911 18.8742      16.402 
13-Aug-2019 14:42:58  -0.000918 18.9074     16.2598 
14-Aug-2019 02:43:09  -0.000945 18.9336     15.4532 
14-Aug-2019 14:43:20   -0.00097 18.9723     14.6215 
15-Aug-2019 02:43:31  -0.000968 18.9844     13.8037 
15-Aug-2019 14:43:42  -0.000966  18.962     14.0559 
16-Aug-2019 02:43:53  -0.000987   18.98     12.9483 
16-Aug-2019 14:44:05  -0.001005 19.0122     12.1152 
17-Aug-2019 02:44:16  -0.000995 19.0124     12.4683 
17-Aug-2019 14:44:27  -0.000972 18.9697     13.5747 
18-Aug-2019 02:44:38  -0.000946 18.9178     15.2814 
18-Aug-2019 14:44:49  -0.000943 18.9163     14.9554 
19-Aug-2019 02:45:00   -0.00096 18.9572     13.5288 
19-Aug-2019 14:45:12  -0.000931 18.9061     13.9446 
20-Aug-2019 02:45:23  -0.000891 18.8396     14.9432 
20-Aug-2019 14:45:34  -0.000906 18.8363     13.5853 
21-Aug-2019 02:45:45  -0.000923 18.8457     12.6197 
21-Aug-2019 14:45:56  -0.000881 18.8015     13.7611 
22-Aug-2019 02:46:07  -0.000779 18.6409     14.3217 
22-Aug-2019 14:46:18  -0.000727 18.5531     13.9058 
23-Aug-2019 02:46:30  -0.000637 18.3707     15.1182 
23-Aug-2019 14:46:41  -0.000552 18.2403     16.7976 
