DAU 4 CH 2                                          
20-Jan-2019 01:26:35   0.004137 11.3649    14.28177 
20-Jan-2019 13:26:46   0.004145 11.3659    15.72981 
21-Jan-2019 01:26:58    0.00414 11.3749    15.68825 
21-Jan-2019 13:27:09   0.004129 11.4015     15.4085 
22-Jan-2019 01:27:20   0.004119 11.4173    15.91884 
22-Jan-2019 13:27:31   0.004106 11.4404    16.12943 
23-Jan-2019 01:27:42   0.004124 11.4236    17.28211 
23-Jan-2019 13:27:53   0.004119  11.436    17.27614 
24-Jan-2019 01:28:04    0.00412 11.4421     17.8656 
24-Jan-2019 13:28:16   0.004112 11.4475     16.9703 
25-Jan-2019 01:28:27   0.004114 11.4458    17.55067 
25-Jan-2019 13:28:38   0.004101 11.4597    16.64419 
26-Jan-2019 01:28:49   0.004053 11.5299    14.77804 
26-Jan-2019 13:29:00   0.004037 11.5569    14.17559 
27-Jan-2019 01:29:11   0.004051 11.5494     14.8096 
27-Jan-2019 13:29:22   0.004051 11.5679    14.53907 
28-Jan-2019 01:29:34   0.004058 11.5643    14.85461 
28-Jan-2019 13:29:45   0.004064 11.5606    15.16992 
29-Jan-2019 01:29:56   0.004111 11.4964    16.77462 
29-Jan-2019 13:30:07   0.004094 11.5073    14.97423 
30-Jan-2019 01:30:18   0.004083 11.5144    14.35029 
30-Jan-2019 13:30:29   0.004092 11.5059    16.40634 
31-Jan-2019 01:30:41   0.004073 11.5459    15.77394 
31-Jan-2019 13:30:52   0.004031  11.656     14.8097 
01-Feb-2019 01:31:03   0.004024 11.6673    15.37379 
01-Feb-2019 13:31:14   0.004022 11.7163    17.09249 
02-Feb-2019 01:31:25   0.004017 11.7325    16.58421 
02-Feb-2019 13:31:36   0.003992  11.783    14.53068 
03-Feb-2019 01:31:47   0.003984 11.8015    13.77732 
03-Feb-2019 13:31:59   0.003993  11.793    13.76218 
04-Feb-2019 01:32:10   0.003972 11.8377    11.87978 
04-Feb-2019 13:32:21   0.003973 11.8513    11.31378 
05-Feb-2019 01:32:32   0.003938 11.9103    10.22528 
05-Feb-2019 13:32:43   0.003888 12.0333    8.231337 
06-Feb-2019 01:32:54   0.003854 12.1086    6.792562 
06-Feb-2019 13:33:05   0.003848 12.1715    7.958478 
07-Feb-2019 01:33:17   0.003858 12.1678     9.16906 
07-Feb-2019 13:33:28   0.003852 12.2057    9.309681 
08-Feb-2019 01:33:39   0.003838  12.241    8.400333 
08-Feb-2019 13:33:50   0.003864  12.175     7.69393 
09-Feb-2019 01:34:01   0.003886 12.1144    8.289968 
09-Feb-2019 13:34:12   0.003913 12.0202    7.762105 
10-Feb-2019 01:34:24   0.003917 12.0176     7.76628 
10-Feb-2019 13:34:35    0.00393 11.9947    8.687271 
11-Feb-2019 01:34:46    0.00398  11.902    11.72716 
11-Feb-2019 13:34:57   0.003999 11.8491    13.35561 
12-Feb-2019 01:35:08   0.004023 11.8077    14.85613 
12-Feb-2019 13:35:19   0.004033 11.7995     15.1775 
13-Feb-2019 01:35:30   0.004043 11.7789    14.25851 
13-Feb-2019 13:35:42   0.004054 11.7806    13.46309 
14-Feb-2019 01:35:53   0.004063 11.7632     11.7429 
14-Feb-2019 13:36:04   0.004082 11.7341    12.82121 
15-Feb-2019 01:36:15   0.004079 11.7283    12.20836 
15-Feb-2019 13:36:26   0.004094 11.7033    13.40308 
16-Feb-2019 01:36:37   0.004096 11.6833    13.37659 
16-Feb-2019 13:36:48   0.004064 11.7069    12.09995 
17-Feb-2019 01:37:00   0.004032  11.753    10.56343 
17-Feb-2019 13:37:11   0.003992 11.8285     8.16111 
18-Feb-2019 01:37:22   0.003981  11.872    6.705834 
18-Feb-2019 13:37:33   0.004014 11.8183    9.241963 
19-Feb-2019 01:37:44   0.004028 11.8019    10.94121 
19-Feb-2019 13:37:55   0.004012 11.8209    10.39344 
20-Feb-2019 01:38:07   0.004007 11.8292     11.5216 
20-Feb-2019 13:38:18   0.004015 11.8244    11.54626 
21-Feb-2019 01:38:29   0.004014 11.8244    11.54531 
21-Feb-2019 13:38:40   0.003992 11.8629     9.49133 
22-Feb-2019 01:38:51   0.003982 11.8808    8.601272 
22-Feb-2019 13:39:02   0.004042 11.7777    12.30988 
23-Feb-2019 01:39:13   0.004022 11.8042    9.932174 
23-Feb-2019 13:39:25   0.004069 11.7241    12.74445 
24-Feb-2019 01:39:36   0.004065 11.7153    13.29449 
24-Feb-2019 13:39:47   0.004076 11.6898    14.17227 
25-Feb-2019 01:39:58   0.004089 11.6706    14.78111 
25-Feb-2019 13:40:09   0.004096 11.6491     13.0958 
26-Feb-2019 01:40:20   0.004117 11.6051    14.91055 
26-Feb-2019 13:40:31   0.004107  11.626     13.1894 
27-Feb-2019 01:40:43   0.004114 11.6134    13.19272 
27-Feb-2019 13:40:54   0.004111 11.6035     13.4452 
28-Feb-2019 01:41:05   0.004134 11.5646    15.22108 
28-Feb-2019 13:41:16   0.004153 11.5153    17.26651 
01-Mar-2019 01:41:27   0.004154 11.5139    16.98367 
01-Mar-2019 13:41:38   0.004202 11.4229    20.57115 
02-Mar-2019 01:41:49    0.00421 11.4057    21.45465 
02-Mar-2019 13:42:01   0.004234 11.3718    22.34055 
03-Mar-2019 01:42:12   0.004242 11.3464    22.89282 
03-Mar-2019 13:42:23   0.004265 11.3233    24.67162 
04-Mar-2019 01:42:34   0.004269 11.2701    24.05774 
04-Mar-2019 13:42:45   0.004261 11.2732    21.74613 
05-Mar-2019 01:42:56   0.004284 11.1893    23.54682 
05-Mar-2019 13:43:08   0.004329 11.1052    24.60563 
06-Mar-2019 01:43:19   0.004332 11.0886    24.49413 
06-Mar-2019 13:43:30   0.004321 11.1004     23.3459 
07-Mar-2019 01:43:41   0.004307 11.1313    23.02707 
07-Mar-2019 13:43:52   0.004304 11.1368    23.29169 
08-Mar-2019 01:44:03   0.004291 11.1671    22.17556 
08-Mar-2019 13:44:14   0.004226 11.2706    19.00846 
09-Mar-2019 01:44:26   0.004213 11.2847    19.09111 
09-Mar-2019 13:44:37    0.00422  11.272    19.95509 
10-Mar-2019 01:44:48   0.004212 11.3015    19.36963 
10-Mar-2019 13:44:59    0.00421 11.3043    19.08365 
11-Mar-2019 01:45:10   0.004226 11.2607    20.25911 
11-Mar-2019 13:45:21   0.004246 11.2283    21.44814 
12-Mar-2019 01:45:32   0.004238 11.2424    20.03033 
12-Mar-2019 13:45:44   0.004219 11.2671    18.83606 
13-Mar-2019 01:45:55   0.004241 11.2123    21.14981 
13-Mar-2019 13:46:06    0.00423 11.2411    20.43441 
14-Mar-2019 01:46:17   0.004208 11.2955    21.28831 
14-Mar-2019 13:46:28   0.004145 11.4299    20.03365 
15-Mar-2019 01:46:39   0.004165 11.4103    22.69622 
15-Mar-2019 13:46:51   0.004169 11.4229     23.3349 
16-Mar-2019 01:47:02    0.00418 11.4114    24.13773 
16-Mar-2019 13:47:13   0.004137  11.497    22.30966 
17-Mar-2019 01:47:24   0.004142 11.4741    20.04476 
17-Mar-2019 13:47:35   0.004188 11.3765    20.19038 
18-Mar-2019 01:47:46   0.004185 11.4123    20.71465 
18-Mar-2019 13:47:57   0.004118 11.5274    16.81847 
19-Mar-2019 01:48:09   0.004093 11.5668    15.88198 
19-Mar-2019 13:48:20   0.004102 11.5501    17.08387 
20-Mar-2019 01:48:31   0.004132 11.5075    19.16824 
20-Mar-2019 13:48:42   0.004123 11.5141    18.56242 
21-Mar-2019 01:48:53   0.004149 11.4705    19.50525 
21-Mar-2019 13:49:04   0.004192 11.3887    23.05027 
22-Mar-2019 01:49:15    0.00419 11.3941    22.99482 
22-Mar-2019 13:49:27   0.004174 11.3956    22.11688 
23-Mar-2019 01:49:38   0.004147 11.4295     20.5603 
23-Mar-2019 13:49:49   0.004159 11.4041    21.78179 
24-Mar-2019 00:31:53   0.004142 11.4302    20.53877 
24-Mar-2019 01:50:00   0.004134  11.436     20.3079 
24-Mar-2019 13:50:11   0.004138 11.4254    20.58231 
25-Mar-2019 01:50:22   0.004132 11.4205    19.95363 
25-Mar-2019 13:50:34   0.004084 11.5407    18.70227 
26-Mar-2019 01:50:45   0.004039 11.6044    19.68253 
26-Mar-2019 13:50:56   0.003985 11.6806    18.22992 
27-Mar-2019 01:51:07   0.003978 11.6929    18.21218 
27-Mar-2019 13:51:18   0.003978 11.6856    17.73009 
28-Mar-2019 01:51:29   0.003988 11.6634    19.09887 
28-Mar-2019 13:51:40   0.004028 11.5801    20.74012 
29-Mar-2019 01:51:52   0.004065 11.5367    21.37317 
29-Mar-2019 13:52:03   0.004045 11.5673    19.18395 
30-Mar-2019 01:52:14   0.004029 11.5878    18.86747 
30-Mar-2019 13:52:25   0.004039 11.6006    20.68892 
31-Mar-2019 01:52:36   0.004032 11.6247    20.15404 
31-Mar-2019 13:52:47   0.003935 11.7926    14.78697 
01-Apr-2019 01:52:58   0.003932 11.8041    14.10959 
01-Apr-2019 13:53:10   0.003943  11.785    14.70739 
02-Apr-2019 01:53:21   0.003959 11.7582    15.09404 
02-Apr-2019 13:53:32   0.003932 11.7735    12.83928 
03-Apr-2019 01:53:43   0.003927 11.7832    11.46626 
03-Apr-2019 13:53:54   0.004008 11.6605    13.80164 
04-Apr-2019 01:54:05   0.004003 11.6462    14.41221 
04-Apr-2019 13:54:17   0.004031 11.6014    16.24867 
05-Apr-2019 01:54:28   0.004031 11.6157    16.32963 
05-Apr-2019 13:54:39    0.00405 11.5987    16.66821 
06-Apr-2019 01:54:50   0.004034 11.6153    16.34015 
08-Apr-2019 13:55:46   0.003632 12.5646    30.42176 
09-Apr-2019 01:55:57   0.003228  13.273    17.29614 
09-Apr-2019 13:56:08   0.003234 13.2834    15.57377 
10-Apr-2019 01:56:19   0.003251 13.2459    16.39366 
10-Apr-2019 13:56:30   0.003226 13.2697    14.81699 
11-Apr-2019 01:56:41   0.003231 13.2691    14.83419 
11-Apr-2019 13:56:53   0.003176 13.3629    9.960302 
12-Apr-2019 01:57:04   0.003206 13.3126    10.80018 
12-Apr-2019 13:57:15   0.003224 13.2808    13.80019 
13-Apr-2019 01:57:26   0.003193 13.3482    12.01244 
13-Apr-2019 13:57:37   0.003168 13.4381    11.78207 
14-Apr-2019 01:57:48   0.003182 13.4179    13.08468 
14-Apr-2019 13:58:00   0.003172 13.4649    13.09105 
15-Apr-2019 01:58:11   0.003144 13.5088    11.52079 
15-Apr-2019 13:58:22     0.0031  13.609    6.863878 
16-Apr-2019 01:58:33   0.003101 13.6089    6.866556 
16-Apr-2019 13:58:44   0.003114 13.5736    5.011651 
17-Apr-2019 01:58:55   0.003105 13.5808    4.014362 
17-Apr-2019 13:59:06   0.003144 13.5269    6.142215 
18-Apr-2019 01:59:18   0.003121 13.5573    5.046784 
18-Apr-2019 13:59:29   0.003134 13.5205    6.389186 
19-Apr-2019 01:59:40   0.003145 13.4955    7.116145 
19-Apr-2019 13:59:51   0.003187 13.4349    8.931526 
20-Apr-2019 02:00:02   0.003168 13.4742     8.05662 
20-Apr-2019 14:00:13   0.003148 13.4974    6.484353 
21-Apr-2019 02:00:24   0.003253 13.3353    12.89718 
21-Apr-2019 14:00:36   0.003223 13.3929    10.99164 
22-Apr-2019 02:00:47   0.003211 13.4145    9.103721 
22-Apr-2019 14:00:58   0.003203 13.4422    7.842704 
23-Apr-2019 02:01:09   0.003234 13.3671    10.41738 
23-Apr-2019 14:01:20   0.003261 13.3224    11.87096 
24-Apr-2019 02:01:31   0.003254 13.3191     10.8261 
24-Apr-2019 14:01:43   0.003283  13.258    8.686564 
25-Apr-2019 02:01:54   0.003331 13.1551    10.80358 
25-Apr-2019 14:02:05   0.003382 13.0504    13.33537 
26-Apr-2019 02:02:16   0.003404 13.0008    13.02214 
26-Apr-2019 14:02:27   0.003387 12.9933    10.65116 
27-Apr-2019 02:02:38   0.003392 12.9898    9.699787 
27-Apr-2019 14:02:49   0.003434 12.8885    12.78312 
28-Apr-2019 02:03:01   0.003441 12.8684    13.21526 
28-Apr-2019 14:03:12   0.003417 12.8991     10.1071 
29-Apr-2019 02:03:23    0.00343 12.8774    11.25175 
29-Apr-2019 14:03:34   0.003491 12.7669    12.30764 
30-Apr-2019 02:03:45   0.003499 12.7157    13.29903 
30-Apr-2019 14:03:56   0.003521 12.6597    14.74148 
01-May-2019 02:04:07   0.003531 12.6209    14.49933 
01-May-2019 14:04:19   0.003568 12.5378    15.60218 
02-May-2019 02:04:30   0.003578 12.4708    18.72616 
02-May-2019 14:04:41   0.003552 12.5094    19.14973 
03-May-2019 02:04:52   0.003583 12.4565    22.18643 
03-May-2019 14:05:03   0.003618 12.3959    24.31715 
04-May-2019 02:05:14    0.00359 12.4671    22.10855 
04-May-2019 14:05:25   0.003614 12.4221    23.98671 
05-May-2019 02:05:37   0.003594 12.4818    19.81869 
05-May-2019 14:05:48   0.003566 12.5203    18.35982 
06-May-2019 02:05:59   0.003504 12.6121    15.40196 
06-May-2019 14:06:10    0.00343 12.7473    10.26084 
07-May-2019 02:06:21    0.00345 12.6974    12.34477 
07-May-2019 14:06:32   0.003459 12.6824    11.69076 
08-May-2019 02:06:44   0.003485 12.6294    14.93044 
08-May-2019 14:06:55   0.003506 12.5881    16.67852 
09-May-2019 02:07:06   0.003563  12.508    18.15629 
09-May-2019 14:07:17   0.003585  12.458    19.89856 
10-May-2019 02:07:28   0.003563 12.5068    18.88965 
10-May-2019 14:07:39   0.003573 12.4779    21.88455 
11-May-2019 02:07:50    0.00361 12.4239    26.80938 
11-May-2019 14:08:02   0.003594 12.4632    25.65785 
12-May-2019 02:08:13   0.003548 12.5336    23.64383 
12-May-2019 14:08:24   0.003557 12.5184    24.21672 
13-May-2019 02:08:35   0.003513 12.5848    21.88675 
13-May-2019 14:08:46   0.003484 12.6285    20.41266 
14-May-2019 02:08:57   0.003464 12.6804    17.63517 
14-May-2019 14:09:08   0.003463 12.6802    17.48518 
15-May-2019 02:09:20   0.003459 12.6862    16.93354 
15-May-2019 14:09:31   0.003447 12.7157    15.45754 
16-May-2019 02:09:42   0.003478 12.6624     17.8136 
16-May-2019 14:09:53   0.003484 12.6668    17.80754 
17-May-2019 02:10:04   0.003557 12.5024    23.00752 
17-May-2019 14:10:15   0.003631 12.3947    28.57843 
18-May-2019 02:10:27   0.003687 12.2944    33.26645 
18-May-2019 14:10:38   0.003656  12.355    31.61456 
19-May-2019 02:10:49   0.003665 12.3402    32.17067 
19-May-2019 14:11:00   0.003616    12.4     29.6331 
20-May-2019 02:11:11   0.003593 12.4437    27.99013 
20-May-2019 14:11:22   0.003509 12.5776    20.56477 
21-May-2019 02:11:33   0.003518 12.5859    19.67283 
21-May-2019 14:11:45   0.003537 12.5387    20.78352 
22-May-2019 02:11:56   0.003553 12.5362    23.75786 
22-May-2019 14:12:07   0.003541 12.5459     23.3415 
23-May-2019 02:12:18   0.003516 12.6103     21.8665 
23-May-2019 14:12:29    0.00352 12.6027    22.15331 
24-May-2019 02:12:40   0.003502 12.6566    21.23623 
24-May-2019 14:12:51   0.003443 12.7467    18.35737 
25-May-2019 02:13:03   0.003431 12.7615    18.29264 
25-May-2019 14:13:14   0.003423  12.767    18.25679 
26-May-2019 02:13:25    0.00341 12.7677    18.73558 
26-May-2019 14:13:36   0.003393 12.7968    18.48901 
27-May-2019 02:13:47   0.003386 12.7625    19.80475 
27-May-2019 14:13:58   0.003397 12.7548    21.66551 
28-May-2019 02:14:10   0.003389 12.7761    19.28097 
28-May-2019 14:14:21    0.00339 12.7751    18.96642 
29-May-2019 02:14:32   0.003388 12.7704    18.61878 
29-May-2019 14:14:43   0.003414 12.7194      20.003 
30-May-2019 02:14:54   0.003411 12.7243    20.39022 
30-May-2019 14:15:05   0.003386 12.7738    19.19899 
31-May-2019 02:15:16   0.003402 12.7382    21.58732 
31-May-2019 14:15:28   0.003382 12.8027    20.21655 
01-Jun-2019 02:15:39    0.00338 12.8089    20.68639 
01-Jun-2019 14:15:50   0.003314 12.9369    16.28489 
02-Jun-2019 02:16:01   0.003312 12.9479    16.05053 
02-Jun-2019 14:16:12    0.00331 12.9667    15.51877 
03-Jun-2019 02:16:23   0.003323 12.9515    16.42795 
03-Jun-2019 14:16:34    0.00339 12.8322    23.47315 
04-Jun-2019 02:16:46   0.003381 12.8347    23.29107 
04-Jun-2019 14:16:57   0.003378 12.8326    24.35759 
05-Jun-2019 02:17:08   0.003378 12.8326    24.35982 
05-Jun-2019 14:17:19   0.003361  12.825    23.19252 
06-Jun-2019 02:17:30   0.003341 12.8369    22.60945 
06-Jun-2019 14:17:41   0.003326 12.8951    22.25008 
07-Jun-2019 02:17:53   0.003325  12.915    22.32762 
07-Jun-2019 14:18:04   0.003274 13.0144    23.61637 
08-Jun-2019 02:18:15    0.00322 13.1226    20.00672 
08-Jun-2019 14:18:26   0.003104  13.367    14.85269 
09-Jun-2019 02:18:37   0.003124 13.3818    14.49295 
09-Jun-2019 14:18:48   0.003129 13.3769     14.4955 
10-Jun-2019 02:18:59   0.003131 13.3665    12.98644 
10-Jun-2019 14:19:11   0.003114 13.4196    9.047318 
11-Jun-2019 02:19:22   0.003139 13.3851    7.516157 
11-Jun-2019 14:19:33   0.003162 13.3539    7.971393 
12-Jun-2019 02:19:44   0.003133  13.402     5.02637 
12-Jun-2019 14:19:55   0.003143  13.381    4.778129 
13-Jun-2019 02:20:06   0.003138 13.3969    4.188858 
13-Jun-2019 14:20:17   0.003197 13.2936    6.117424 
14-Jun-2019 02:20:29    0.00322 13.2566    9.167861 
14-Jun-2019 14:20:40   0.003297 13.1538    13.25025 
15-Jun-2019 02:20:51    0.00319 13.3424     6.83897 
15-Jun-2019 14:21:02   0.003181 13.3806    4.910229 
16-Jun-2019 02:21:13   0.003213 13.3291    7.302649 
16-Jun-2019 14:21:24   0.003182 13.3971    5.482026 
17-Jun-2019 02:21:36    0.00315   13.45    4.227646 
17-Jun-2019 14:21:47   0.003135 13.4679    3.580095 
18-Jun-2019 02:21:58   0.003431 12.9819    21.81789 
18-Jun-2019 14:22:09   0.003366 13.0946    19.68647 
19-Jun-2019 02:22:20    0.00328 13.2253     16.1163 
19-Jun-2019 14:22:31   0.003292 13.2132    15.72824 
20-Jun-2019 02:22:42   0.003312 13.1824     16.3351 
20-Jun-2019 14:22:54   0.003287 13.2065     15.1383 
21-Jun-2019 02:23:05   0.003267 13.2512    14.50561 
21-Jun-2019 14:23:16   0.003239 13.2774    11.05879 
22-Jun-2019 02:23:27   0.003246 13.2658    9.964616 
22-Jun-2019 14:23:38   0.003286 13.1839    11.79993 
23-Jun-2019 02:23:49   0.003344 13.0787    15.16674 
23-Jun-2019 14:24:00   0.003364  13.032    16.89082 
24-Jun-2019 02:24:12   0.003278 13.1405    11.59469 
24-Jun-2019 14:24:23   0.003325 13.0724    14.25924 
25-Jun-2019 02:24:34   0.003325 13.0798     13.9825 
25-Jun-2019 14:24:45   0.003308 13.1056    13.37154 
26-Jun-2019 02:24:56   0.003316 13.1031    13.11843 
26-Jun-2019 14:25:07   0.003345 13.0508    14.88062 
27-Jun-2019 02:25:19   0.003368 13.0183    16.06779 
27-Jun-2019 14:25:30   0.003391 12.9573    16.83905 
28-Jun-2019 02:25:41   0.003477 12.7444    21.24094 
28-Jun-2019 14:25:52   0.003478 12.7055    19.55747 
29-Jun-2019 02:26:03   0.003503 12.6217    19.83803 
29-Jun-2019 14:26:14   0.003514 12.5848    18.98778 
30-Jun-2019 02:26:25   0.003535 12.5271    19.86358 
30-Jun-2019 14:26:37   0.003485 12.6016    17.22144 
01-Jul-2019 02:26:48   0.003482 12.6138    18.13234 
01-Jul-2019 14:26:59   0.003464 12.6589    18.48659 
02-Jul-2019 02:27:10   0.003443 12.6845    20.09177 
02-Jul-2019 14:27:21   0.003406 12.7405    19.29489 
03-Jul-2019 02:27:32   0.003429 12.7158    22.29545 
03-Jul-2019 14:27:43   0.003426 12.7188    23.68727 
04-Jul-2019 02:27:55    0.00347 12.6878    26.19173 
04-Jul-2019 14:28:06   0.003451 12.7132    25.95433 
05-Jul-2019 02:28:17   0.003461 12.7069    25.65625 
05-Jul-2019 14:28:28   0.003477   12.68    25.25986 
06-Jul-2019 02:28:39   0.003483 12.6791    24.06479 
06-Jul-2019 14:28:50   0.003465 12.7067    21.99037 
07-Jul-2019 02:29:01   0.003418   12.76    18.97151 
07-Jul-2019 14:29:13   0.003428  12.738    18.91836 
08-Jul-2019 02:29:24   0.003374 12.8287    16.13276 
08-Jul-2019 14:29:35   0.003365 12.8441    15.84054 
09-Jul-2019 02:29:46   0.003317 12.9265    13.29926 
09-Jul-2019 14:29:57   0.003304 12.9406    13.49361 
10-Jul-2019 02:30:08   0.003341 12.8705    16.46444 
10-Jul-2019 14:30:20   0.003354 12.8576    17.99846 
11-Jul-2019 02:30:31   0.003381 12.8082    20.36184 
11-Jul-2019 14:30:42   0.003361 12.8431    18.00933 
12-Jul-2019 02:30:53   0.003385  12.801    19.75084 
12-Jul-2019 14:31:04   0.003442 12.7037    23.71329 
13-Jul-2019 02:31:15   0.003393 12.7952    20.83899 
13-Jul-2019 14:31:26   0.003373 12.8292    19.22504 
14-Jul-2019 02:31:38   0.003359  12.838    18.55863 
14-Jul-2019 14:31:49    0.00337 12.8364    22.81981 
15-Jul-2019 02:32:00   0.003417 12.7798    29.86164 
15-Jul-2019 14:32:11     0.0031 13.5328    25.77838 
16-Jul-2019 02:32:22   0.002878  14.195    19.44433 
16-Jul-2019 14:32:33   0.002851 14.2935    14.99835 
17-Jul-2019 02:32:44   0.002887 14.2562    15.12273 
17-Jul-2019 14:32:56   0.002985 14.1211    18.05809 
18-Jul-2019 02:33:07   0.003025 14.0498    14.17837 
18-Jul-2019 14:33:18   0.003129 13.8782    13.02919 
19-Jul-2019 02:33:29   0.003228 13.6572    17.10579 
19-Jul-2019 14:33:40   0.003298 13.4766    13.70194 
20-Jul-2019 02:33:51   0.003348 13.3116    0.633792 
20-Jul-2019 14:34:03   0.003543 12.8983     3.79029 
21-Jul-2019 02:34:14   0.004135 11.7333    24.85003 
21-Jul-2019 14:34:25   0.004249 11.4526    25.15126 
22-Jul-2019 02:34:36   0.004228 11.4652    22.96532 
22-Jul-2019 14:34:47   0.004257 11.3789    24.18841 
23-Jul-2019 02:34:58    0.00423 11.4064    21.55779 
23-Jul-2019 14:35:09   0.004201 11.4481    21.54353 
24-Jul-2019 02:35:21   0.004175 11.4756    21.61761 
24-Jul-2019 14:35:32   0.004111 11.5846    19.70321 
25-Jul-2019 02:35:43   0.004076 11.6286    19.27743 
25-Jul-2019 14:35:54   0.004022 11.7357    16.35854 
26-Jul-2019 02:36:05    0.00402 11.7464    16.35145 
26-Jul-2019 14:36:16   0.004001 11.7625    15.71491 
27-Jul-2019 02:36:27   0.003999 11.7618    15.39907 
27-Jul-2019 14:36:39   0.004014 11.7056     15.2582 
28-Jul-2019 02:36:50   0.004002 11.7227    14.02537 
28-Jul-2019 14:37:01   0.004033 11.6594     16.1352 
29-Jul-2019 02:37:12   0.003995 11.7109    14.97095 
29-Jul-2019 14:37:23   0.003996 11.7185    14.53892 
30-Jul-2019 02:37:34    0.00398 11.7371    14.43617 
30-Jul-2019 14:37:46   0.003954 11.8039    15.25523 
31-Jul-2019 02:37:57   0.003963  11.802    18.16303 
31-Jul-2019 14:38:08   0.003918 11.9116    19.49098 
01-Aug-2019 02:38:19   0.003816 12.1173     11.7939 
01-Aug-2019 14:38:30    0.00388 12.0232    17.16341 
02-Aug-2019 02:38:41   0.003897 12.0104    17.98261 
02-Aug-2019 14:38:52   0.003878 12.0414    16.26317 
03-Aug-2019 02:39:04    0.00391 11.9655    17.48371 
03-Aug-2019 14:39:15   0.003848 12.0509    13.11333 
04-Aug-2019 02:39:26   0.003881 12.0033    15.99176 
04-Aug-2019 14:39:37   0.003865 12.0299    15.10262 
05-Aug-2019 02:39:48   0.003855 12.0461    14.78867 
05-Aug-2019 14:39:59   0.003873  12.038    17.88862 
06-Aug-2019 02:40:10   0.003848 12.0828    18.67525 
06-Aug-2019 14:40:22   0.003851 12.1155    21.26796 
07-Aug-2019 02:40:33     0.0038 12.2052    18.58491 
07-Aug-2019 14:40:44   0.003739 12.3344    13.70519 
08-Aug-2019 02:40:55    0.00374 12.3313    13.99386 
08-Aug-2019 14:41:06    0.00369 12.4176    10.12356 
09-Aug-2019 02:41:17   0.003694 12.4258    9.789952 
09-Aug-2019 14:41:29   0.003614  12.574    4.183654 
10-Aug-2019 02:41:40   0.003662 12.5153     7.65118 
10-Aug-2019 14:41:51   0.003695 12.4971    9.689983 
11-Aug-2019 02:42:02   0.003639  12.588    6.516924 
11-Aug-2019 14:42:13    0.00369 12.5383    11.31358 
12-Aug-2019 02:42:24   0.003689 12.5437    11.60988 
12-Aug-2019 14:42:35   0.003751  12.447    15.15355 
13-Aug-2019 02:42:47   0.003678 12.5794    9.882149 
13-Aug-2019 14:42:58    0.00369 12.5862    10.62061 
14-Aug-2019 02:43:09   0.003788 12.4269    16.32555 
14-Aug-2019 14:43:20   0.003777 12.4314    15.61261 
15-Aug-2019 02:43:31   0.003777 12.4307    16.09201 
15-Aug-2019 14:43:42   0.003729 12.5354    12.86843 
16-Aug-2019 02:43:53   0.003714 12.5511    13.12326 
16-Aug-2019 14:44:05   0.003733 12.5283    14.16291 
17-Aug-2019 02:44:16   0.003717 12.5536    13.54319 
17-Aug-2019 14:44:27   0.003713  12.576    12.66989 
18-Aug-2019 02:44:38   0.003693 12.6313    10.71314 
18-Aug-2019 14:44:49   0.003696 12.6248    11.31148 
19-Aug-2019 02:45:00   0.003667  12.651     9.45509 
19-Aug-2019 14:45:12   0.003677  12.627     10.0307 
20-Aug-2019 02:45:23   0.003693 12.6041    10.02981 
20-Aug-2019 14:45:34     0.0039  12.251    22.38642 
21-Aug-2019 02:45:45   0.003832 12.3369    18.85723 
21-Aug-2019 14:45:56   0.003817 12.3483    16.41179 
22-Aug-2019 02:46:07   0.003933 12.1372     21.0835 
22-Aug-2019 14:46:18   0.003949 12.0514    18.45902 
23-Aug-2019 02:46:30   0.003957  11.993    13.90402 
23-Aug-2019 14:46:41   0.004028 11.8467    16.05416 
24-Aug-2019 02:46:52    0.00408 11.7273    16.68999 
24-Aug-2019 14:47:03     0.0041 11.6697    17.65947 
25-Aug-2019 02:47:14   0.004178 11.5289    21.98126 
25-Aug-2019 14:47:25   0.004162 11.5893    20.12584 
26-Aug-2019 02:47:36   0.004202 11.5107    25.55684 
26-Aug-2019 14:47:48   0.004215 11.4874    28.13781 
27-Aug-2019 02:47:59   0.004009 11.8719    20.26346 
27-Aug-2019 14:48:10   0.003843 12.1687    11.82379 
28-Aug-2019 02:48:21    0.00381 12.2338    15.21874 
28-Aug-2019 14:48:32   0.003794 12.2595    14.73947 
29-Aug-2019 02:48:43   0.003803 12.2746    17.33346 
29-Aug-2019 14:48:55   0.003833 12.2399    17.15151 
30-Aug-2019 02:49:06   0.003832 12.1998    16.56024 
30-Aug-2019 14:49:17   0.003882 12.0761    13.00381 
31-Aug-2019 02:49:28   0.003992 11.8224    18.10216 
31-Aug-2019 14:49:39   0.004047 11.7069    19.16398 
01-Sep-2019 02:49:50   0.004085 11.6268    21.03189 
01-Sep-2019 14:50:01   0.004092 11.6077    21.29384 
02-Sep-2019 02:50:13   0.004078 11.6414    21.29682 
02-Sep-2019 14:50:24   0.004062 11.6658    21.36167 
03-Sep-2019 02:50:35   0.004054 11.7181    21.81407 
03-Sep-2019 14:50:46   0.004011 11.7974    21.05278 
04-Sep-2019 02:50:57   0.003997 11.8183    20.72504 
04-Sep-2019 14:51:08   0.003997 11.8126    20.46463 
05-Sep-2019 02:51:19   0.003953 11.8799    17.78364 
05-Sep-2019 14:51:31   0.003989 11.8193    19.54938 
06-Sep-2019 02:51:42   0.003992 11.7917    19.75748 
