DAU 3 CH 1                                          
08-Jan-2019 13:22:19  -0.001694 21.4628   -18.40473 
09-Jan-2019 01:22:30  -0.001712 21.5122   -19.61249 
09-Jan-2019 13:22:41  -0.001776 21.6136   -21.66008 
10-Jan-2019 01:22:52   -0.00183 21.6907   -23.10762 
10-Jan-2019 13:23:03  -0.001851 21.7167    -23.7352 
11-Jan-2019 01:23:15  -0.001874 21.7428   -24.36634 
11-Jan-2019 13:23:26    -0.0019 21.7817   -24.46141 
12-Jan-2019 01:23:37  -0.001917 21.7954   -24.36487 
12-Jan-2019 13:23:48  -0.001913 21.7951   -23.93905 
13-Jan-2019 01:23:59  -0.001911 21.7952   -23.51751 
13-Jan-2019 13:24:10  -0.001925 21.8126   -23.65866 
14-Jan-2019 01:24:21  -0.001891 21.7754   -21.99195 
14-Jan-2019 13:24:33  -0.001922 21.8171   -22.22086 
15-Jan-2019 01:24:44  -0.001922 21.8211   -21.73967 
15-Jan-2019 13:24:55  -0.001929 21.8278   -21.70753 
16-Jan-2019 01:25:06  -0.001915 21.7986   -20.42292 
16-Jan-2019 13:25:17  -0.001931 21.8355   -20.92982 
17-Jan-2019 01:25:28  -0.001986 21.9287   -22.59104 
17-Jan-2019 13:25:39  -0.001992 21.9479   -22.47542 
18-Jan-2019 01:25:51  -0.002018 22.0094   -22.98928 
18-Jan-2019 13:26:02  -0.002007 21.9919   -21.99098 
19-Jan-2019 01:26:13  -0.001979 21.9495   -21.75043 
19-Jan-2019 13:26:24  -0.001957 21.9091   -21.16621 
20-Jan-2019 01:26:35  -0.001933 21.8591   -19.57832 
20-Jan-2019 13:26:46  -0.001996 21.9565   -22.10239 
21-Jan-2019 01:26:58  -0.002012  21.962   -22.80634 
21-Jan-2019 13:27:09  -0.002031 21.9857   -24.14826 
22-Jan-2019 01:27:20  -0.002075 22.0629   -26.39409 
22-Jan-2019 13:27:31  -0.002088 22.0778   -26.36108 
23-Jan-2019 01:27:42  -0.002098 22.0898   -27.03759 
23-Jan-2019 13:27:53  -0.002085 22.0692   -26.73857 
24-Jan-2019 01:28:04  -0.002041 22.0061   -26.19438 
24-Jan-2019 13:28:16  -0.002035 21.9987   -26.21145 
25-Jan-2019 01:28:27  -0.002075 22.0602   -27.10742 
25-Jan-2019 13:28:38  -0.002092 22.0866   -27.74456 
26-Jan-2019 01:28:49   -0.00205 22.0344   -26.10381 
26-Jan-2019 13:29:00  -0.002042 22.0144   -25.81333 
27-Jan-2019 01:29:11  -0.002042 22.0144   -25.81333 
27-Jan-2019 13:29:22  -0.002045 22.0284   -25.76586 
28-Jan-2019 01:29:34  -0.002033  22.008   -25.46955 
28-Jan-2019 13:29:45  -0.002032 22.0204   -25.77249 
29-Jan-2019 01:29:56  -0.002073 22.0544   -26.77317 
29-Jan-2019 13:30:07  -0.002056 22.0349   -26.11241 
30-Jan-2019 01:30:18   -0.00206 22.0337   -24.71975 
30-Jan-2019 13:30:29  -0.002052 22.0164   -21.97885 
31-Jan-2019 01:30:41  -0.002031 21.9899   -19.61486 
31-Jan-2019 13:30:52  -0.002004   21.97   -17.23141 
01-Feb-2019 01:31:03  -0.001968 21.9205   -15.29607 
01-Feb-2019 13:31:14  -0.001962 21.9233   -12.89466 
02-Feb-2019 01:31:25  -0.001945 21.8988    -11.9381 
02-Feb-2019 13:31:36  -0.001897 21.7916   -9.209957 
03-Feb-2019 01:31:47  -0.001871  21.749   -7.643038 
03-Feb-2019 13:31:59  -0.001793 21.6067   -2.050557 
04-Feb-2019 01:32:10  -0.001797  21.605   -1.078224 
04-Feb-2019 13:32:21  -0.001763 21.5573   -0.076818 
05-Feb-2019 01:32:32  -0.001732 21.4974    1.661393 
05-Feb-2019 13:32:43  -0.001721 21.4929    3.598001 
06-Feb-2019 01:32:54  -0.001689 21.4479    5.310273 
06-Feb-2019 13:33:05  -0.001678 21.4238    6.700227 
07-Feb-2019 01:33:17  -0.001654 21.3939    7.975186 
07-Feb-2019 13:33:28  -0.001649  21.367    9.555056 
08-Feb-2019 01:33:39  -0.001655 21.3846    8.954907 
08-Feb-2019 13:33:50  -0.001655 21.3902    6.918361 
09-Feb-2019 01:34:01  -0.001647 21.3635    6.784905 
09-Feb-2019 13:34:12  -0.001646 21.3667    5.216068 
10-Feb-2019 01:34:24  -0.001655  21.372    4.927503 
10-Feb-2019 13:34:35  -0.001654 21.3832     4.66305 
11-Feb-2019 01:34:46  -0.001631 21.3365    5.756244 
11-Feb-2019 13:34:57   -0.00162 21.3126    7.144914 
12-Feb-2019 01:35:08  -0.001644 21.3658    6.064773 
12-Feb-2019 13:35:19  -0.001632 21.3386    6.039886 
13-Feb-2019 01:35:30  -0.001602 21.2995    5.458285 
13-Feb-2019 13:35:42  -0.001591 21.2465    5.672809 
14-Feb-2019 01:35:53  -0.001552 21.1976    5.534149 
14-Feb-2019 13:36:04  -0.001456 21.0571     7.37749 
15-Feb-2019 01:36:15  -0.001387 20.9568    9.012918 
15-Feb-2019 13:36:26  -0.001396 20.9412       9.574 
16-Feb-2019 01:36:37  -0.001376 20.9197    10.80417 
16-Feb-2019 13:36:48  -0.001401 20.9817    10.05996 
17-Feb-2019 01:37:00  -0.001406 20.9777    9.068234 
17-Feb-2019 13:37:11   -0.00141 21.0024    8.843404 
18-Feb-2019 01:37:22  -0.001444  21.036    8.603783 
18-Feb-2019 13:37:33  -0.001435 21.0368    8.945333 
19-Feb-2019 01:37:44  -0.001513 21.1583    6.085433 
19-Feb-2019 13:37:55  -0.001455 21.0873    8.479346 
20-Feb-2019 01:38:07  -0.001488 21.1224    8.570391 
20-Feb-2019 13:38:18  -0.001522 21.1738    9.372125 
21-Feb-2019 01:38:29  -0.001548 21.2214    8.274855 
21-Feb-2019 13:38:40   -0.00153 21.1969    8.847368 
22-Feb-2019 01:38:51  -0.001534 21.1857     9.11586 
22-Feb-2019 13:39:02  -0.001542 21.1906    8.013267 
23-Feb-2019 01:39:13  -0.001528 21.1863    7.801179 
23-Feb-2019 13:39:25  -0.001495 21.1215     8.23101 
24-Feb-2019 01:39:36  -0.001508 21.1392    7.635489 
24-Feb-2019 13:39:47  -0.001536 21.1876    6.496104 
25-Feb-2019 01:39:58  -0.001499  21.132     7.62002 
25-Feb-2019 13:40:09  -0.001482 21.1276     6.98492 
26-Feb-2019 01:40:20  -0.001452 21.0956    7.549862 
26-Feb-2019 13:40:31  -0.001463 21.1281    6.046011 
27-Feb-2019 01:40:43  -0.001453 21.0963    6.252518 
27-Feb-2019 13:40:54  -0.001418 21.0431    6.412523 
28-Feb-2019 01:41:05  -0.001442 21.0831    4.913636 
28-Feb-2019 13:41:16  -0.001501 21.1489    1.152516 
01-Mar-2019 01:41:27  -0.001509 21.1376   -0.234177 
01-Mar-2019 13:41:38  -0.001466 21.0614   -0.820022 
02-Mar-2019 01:41:49   -0.00142 21.0019   -0.141455 
02-Mar-2019 13:42:01   -0.00142 20.9933   -0.858604 
03-Mar-2019 01:42:12  -0.001385  20.949   -0.351847 
03-Mar-2019 13:42:23  -0.001318 20.8444    1.239722 
04-Mar-2019 01:42:34  -0.001364 20.9175   -1.822038 
04-Mar-2019 13:42:45  -0.001421 21.0232   -4.758281 
05-Mar-2019 01:42:56  -0.001532 21.1949   -10.22946 
05-Mar-2019 13:43:08  -0.001647 21.3841   -15.02838 
06-Mar-2019 01:43:19   -0.00175 21.5453   -20.19954 
06-Mar-2019 13:43:30  -0.001764 21.5768   -20.33765 
07-Mar-2019 01:43:41  -0.001794 21.6338   -20.67392 
07-Mar-2019 13:43:52  -0.001804 21.6653   -20.38969 
08-Mar-2019 01:44:03  -0.001832 21.7212   -21.08322 
08-Mar-2019 13:44:14  -0.001845 21.7465   -21.69595 
09-Mar-2019 01:44:26   -0.00188 21.8003   -22.22034 
09-Mar-2019 13:44:37  -0.001875 21.7809   -21.55553 
10-Mar-2019 01:44:48  -0.001908 21.8315   -22.00396 
10-Mar-2019 13:44:59  -0.001933 21.8522   -21.91409 
11-Mar-2019 01:45:10  -0.001947 21.8725   -21.43766 
11-Mar-2019 13:45:21  -0.001953 21.8868   -20.62405 
12-Mar-2019 01:45:32  -0.001943 21.8711   -18.51784 
12-Mar-2019 13:45:44  -0.001986  21.953   -19.32671 
13-Mar-2019 01:45:55  -0.001997 21.9706   -18.59191 
13-Mar-2019 13:46:06  -0.002028 22.0283   -20.16041 
14-Mar-2019 01:46:17  -0.002005 21.9856   -15.12276 
14-Mar-2019 13:46:28   -0.00202 22.0062   -13.70246 
15-Mar-2019 01:46:39  -0.002019 21.9887   -13.09701 
15-Mar-2019 13:46:51  -0.001992 21.9456   -11.89338 
16-Mar-2019 01:47:02  -0.001999 21.9408   -11.58459 
16-Mar-2019 13:47:13  -0.002013 21.9629   -8.701982 
17-Mar-2019 01:47:24  -0.002014  21.956   -10.77556 
17-Mar-2019 13:47:35  -0.002033 21.9845    -12.7983 
18-Mar-2019 01:47:46  -0.002079 22.0688   -13.45241 
18-Mar-2019 13:47:57  -0.002142 22.1665    -16.8897 
19-Mar-2019 01:48:09  -0.002149 22.1855   -17.14816 
19-Mar-2019 13:48:20  -0.002148 22.1771   -17.90499 
20-Mar-2019 01:48:31   -0.00213 22.1581   -17.27053 
20-Mar-2019 13:48:42  -0.002106 22.1148   -16.05779 
21-Mar-2019 01:48:53  -0.002082 22.0745   -13.77722 
21-Mar-2019 13:49:04  -0.002074  22.058   -10.35741 
22-Mar-2019 01:49:15  -0.002091 22.0863    -9.88849 
22-Mar-2019 13:49:27  -0.002073 22.0563   -9.017558 
23-Mar-2019 01:49:38  -0.002128 22.1348   -11.35682 
23-Mar-2019 13:49:49  -0.002157  22.179   -11.18556 
24-Mar-2019 00:31:53  -0.002155 22.1816   -10.90476 
24-Mar-2019 01:50:00  -0.002158 22.1873   -11.22462 
24-Mar-2019 13:50:11  -0.002133 22.1449   -11.02682 
25-Mar-2019 01:50:22  -0.002121 22.1349   -11.36335 
25-Mar-2019 13:50:34  -0.002103 22.1215   -10.19866 
26-Mar-2019 01:50:45  -0.002026 21.9766   -7.670687 
26-Mar-2019 13:50:56  -0.002051 22.0606   -8.108989 
27-Mar-2019 01:51:07  -0.002059 22.0723   -8.762859 
27-Mar-2019 13:51:18  -0.002056 22.0667   -9.272829 
28-Mar-2019 01:51:29  -0.002053 22.0615   -8.982354 
28-Mar-2019 13:51:40  -0.002063 22.0685   -8.118869 
29-Mar-2019 01:51:52  -0.002071 22.0874   -7.541647 
29-Mar-2019 13:52:03   -0.00205 22.0271   -5.744236 
30-Mar-2019 01:52:14  -0.002039 21.9972    -4.85041 
30-Mar-2019 13:52:25  -0.002115 22.1294     -6.5453 
31-Mar-2019 01:52:36   -0.00213 22.1504     -7.4207 
31-Mar-2019 13:52:47  -0.002156 22.2194   -11.78458 
01-Apr-2019 01:52:58  -0.002179 22.2695   -13.74652 
01-Apr-2019 13:53:10  -0.002192 22.2889    -15.8284 
02-Apr-2019 01:53:21   -0.00217   22.27   -15.56736 
02-Apr-2019 13:53:32   -0.00213 22.1947   -15.70145 
03-Apr-2019 01:53:43  -0.002132 22.1934   -16.00744 
03-Apr-2019 13:53:54  -0.002108 22.1381   -14.51492 
04-Apr-2019 01:54:05  -0.002099 22.1338   -13.46733 
04-Apr-2019 13:54:17   -0.00208 22.0999   -12.78679 
05-Apr-2019 01:54:28  -0.002096  22.128   -13.96144 
05-Apr-2019 13:54:39  -0.002094 22.1212   -15.64558 
06-Apr-2019 01:54:50  -0.002076 22.1087   -14.97654 
08-Apr-2019 13:55:46  -0.002225  22.303   -13.78761 
09-Apr-2019 01:55:57  -0.002251 22.3714   -14.52267 
09-Apr-2019 13:56:08  -0.002222 22.3273   -12.90557 
10-Apr-2019 01:56:19  -0.002196 22.2815   -12.43462 
10-Apr-2019 13:56:30  -0.002122 22.1752   -11.55327 
11-Apr-2019 01:56:41  -0.002072 22.1014   -9.571003 
11-Apr-2019 13:56:53  -0.001987 21.9574   -5.371651 
12-Apr-2019 01:57:04  -0.001924 21.8618   -3.480944 
12-Apr-2019 13:57:15  -0.001864 21.7649   -0.455602 
13-Apr-2019 01:57:26   -0.00186 21.7666    0.662931 
13-Apr-2019 13:57:37  -0.001824 21.7053    4.962896 
14-Apr-2019 01:57:48   -0.00184 21.7358    4.450987 
14-Apr-2019 13:58:00  -0.001802 21.6704    6.530267 
15-Apr-2019 01:58:11  -0.001806 21.6592    6.793174 
15-Apr-2019 13:58:22  -0.001785 21.6146    6.486359 
16-Apr-2019 01:58:33  -0.001749  21.559    7.196817 
16-Apr-2019 13:58:44  -0.001798 21.6339    4.894359 
17-Apr-2019 01:58:55  -0.001788 21.6135    5.751885 
17-Apr-2019 13:59:06  -0.001802 21.6415    4.144847 
18-Apr-2019 01:59:18  -0.001777 21.6042    4.622927 
18-Apr-2019 13:59:29  -0.001772 21.6054    4.782915 
19-Apr-2019 01:59:40  -0.001798 21.6328    4.539112 
19-Apr-2019 13:59:51  -0.001835 21.6925    4.118576 
20-Apr-2019 02:00:02  -0.001874 21.7473    2.664661 
20-Apr-2019 14:00:13  -0.001866 21.7441    4.462733 
21-Apr-2019 02:00:24   -0.00192 21.8386    4.014925 
21-Apr-2019 14:00:36  -0.001894 21.7977    5.908953 
22-Apr-2019 02:00:47  -0.001855 21.7421    6.986653 
22-Apr-2019 14:00:58  -0.001716 21.5306    12.01413 
23-Apr-2019 02:01:09  -0.001727 21.5588    10.79809 
23-Apr-2019 14:01:20  -0.001696 21.4961    10.72623 
24-Apr-2019 02:01:31  -0.001682 21.4691    10.40159 
24-Apr-2019 14:01:43  -0.001635 21.3526    11.21176 
25-Apr-2019 02:01:54  -0.001638 21.3437    10.47396 
25-Apr-2019 14:02:05  -0.001648 21.3436    8.395765 
26-Apr-2019 02:02:16  -0.001634 21.3121    7.229052 
26-Apr-2019 14:02:27  -0.001606 21.3051    4.329353 
27-Apr-2019 02:02:38  -0.001609 21.3068    2.958423 
27-Apr-2019 14:02:49  -0.001589 21.3056     0.02168 
28-Apr-2019 02:03:01  -0.001592  21.304   -1.981852 
28-Apr-2019 14:03:12  -0.001604 21.3426   -3.838224 
29-Apr-2019 02:03:23  -0.001599 21.3239   -3.575497 
29-Apr-2019 14:03:34  -0.001654 21.4054   -7.014633 
30-Apr-2019 02:03:45  -0.001697 21.4839   -9.457402 
30-Apr-2019 14:03:56  -0.001724  21.531   -11.34238 
01-May-2019 02:04:07  -0.001776 21.6176   -13.79627 
01-May-2019 14:04:19   -0.00186 21.7464    -18.2201 
02-May-2019 02:04:30  -0.001991 21.9518   -20.25559 
02-May-2019 14:04:41  -0.002021 21.9821   -19.62512 
03-May-2019 02:04:52  -0.002009 21.9703   -17.23756 
03-May-2019 14:05:03  -0.002093  22.121   -18.89632 
04-May-2019 02:05:14  -0.002082 22.1241   -14.19604 
04-May-2019 14:05:25  -0.002088 22.1081   -13.24284 
05-May-2019 02:05:37  -0.002109 22.1472   -11.31691 
05-May-2019 14:05:48  -0.002105 22.1693    -11.6699 
06-May-2019 02:05:59  -0.002099 22.1716   -11.38407 
06-May-2019 14:06:10  -0.002068 22.1087   -9.575986 
07-May-2019 02:06:21  -0.002059  22.109   -11.81278 
07-May-2019 14:06:32  -0.002054 22.1227   -12.13949 
08-May-2019 02:06:44  -0.002048 22.1164   -10.96485 
08-May-2019 14:06:55  -0.002045 22.0915   -9.524697 
09-May-2019 02:07:06  -0.002115 22.1864    -12.7548 
09-May-2019 14:07:17  -0.002127  22.214   -12.88601 
10-May-2019 02:07:28   -0.00215 22.2373   -11.53516 
10-May-2019 14:07:39  -0.002107 22.1647   -6.787806 
11-May-2019 02:07:50  -0.002126 22.1662   -6.813559 
11-May-2019 14:08:02  -0.002136 22.1614   -6.499097 
12-May-2019 02:08:13  -0.002137 22.1422   -6.636286 
12-May-2019 14:08:24  -0.002136 22.1429   -6.262409 
13-May-2019 02:08:35  -0.002152 22.1691   -6.475434 
13-May-2019 14:08:46  -0.002182 22.2168    -9.14698 
14-May-2019 02:08:57  -0.002128 22.1294   -6.341792 
14-May-2019 14:09:08  -0.002155 22.1745   -6.992021 
15-May-2019 02:09:20  -0.002123 22.1386   -4.802019 
15-May-2019 14:09:31  -0.002117 22.1261    -4.51282 
16-May-2019 02:09:42  -0.002042 22.0241   -2.171438 
16-May-2019 14:09:53  -0.002007 21.9567   -0.037273 
17-May-2019 02:10:04   -0.00202 21.9937   -1.279811 
17-May-2019 14:10:15  -0.002012 21.9985   -1.591614 
18-May-2019 02:10:27  -0.002015 22.0126    0.212776 
18-May-2019 14:10:38   -0.00206 22.1008   -2.590632 
19-May-2019 02:10:49  -0.002104 22.1644    -3.85482 
19-May-2019 14:11:00  -0.002189 22.3142   -8.473485 
20-May-2019 02:11:11  -0.002263 22.4144   -9.390351 
20-May-2019 14:11:22  -0.002228 22.3197   -7.402431 
21-May-2019 02:11:33  -0.002235 22.3389   -7.649702 
21-May-2019 14:11:45   -0.00228 22.4238   -8.616727 
22-May-2019 02:11:56  -0.002227 22.3277   -6.609439 
22-May-2019 14:12:07  -0.002222 22.3152   -6.320809 
23-May-2019 02:12:18  -0.002219 22.3157    -5.94368 
23-May-2019 14:12:29  -0.002223 22.3306   -5.114598 
24-May-2019 02:12:40  -0.002215 22.3008    -3.84583 
24-May-2019 14:12:51  -0.002192  22.254   -1.222734 
25-May-2019 02:13:03  -0.002253 22.3609     -1.3245 
25-May-2019 14:13:14  -0.002263 22.3834   -3.001504 
26-May-2019 02:13:25  -0.002267 22.3845   -2.637032 
26-May-2019 14:13:36  -0.002252 22.3605   -4.231176 
27-May-2019 02:13:47   -0.00229 22.4293    -6.38618 
27-May-2019 14:13:58  -0.002284 22.4337   -7.079297 
28-May-2019 02:14:10  -0.002245 22.3673   -6.734906 
28-May-2019 14:14:21  -0.002267 22.4071   -6.864224 
29-May-2019 02:14:32   -0.00228 22.4391   -7.402423 
29-May-2019 14:14:43  -0.002291  22.466    -7.23509 
30-May-2019 02:14:54  -0.002293 22.4605   -6.910225 
30-May-2019 14:15:05  -0.002343 22.5257   -8.391307 
31-May-2019 02:15:16  -0.002358 22.5572   -8.718615 
31-May-2019 14:15:28  -0.002338  22.527   -7.049482 
01-Jun-2019 02:15:39  -0.002318  22.488   -6.161263 
01-Jun-2019 14:15:50  -0.002347 22.5364   -6.284091 
02-Jun-2019 02:16:01  -0.002326 22.5145   -6.377227 
02-Jun-2019 14:16:12  -0.002264 22.4712   -5.802948 
03-Jun-2019 02:16:23  -0.002278  22.468   -6.699411 
03-Jun-2019 14:16:34  -0.002341 22.5535   -11.39945 
04-Jun-2019 02:16:46  -0.002371 22.5793   -12.37855 
04-Jun-2019 14:16:57  -0.002345 22.5305   -10.46867 
05-Jun-2019 02:17:08  -0.002354 22.5435   -9.976598 
05-Jun-2019 14:17:19   -0.00232 22.4818   -8.958082 
06-Jun-2019 02:17:30  -0.002302 22.4646   -8.372421 
06-Jun-2019 14:17:41  -0.002302 22.4669    -7.25021 
07-Jun-2019 02:17:53  -0.002298 22.4543   -6.961389 
07-Jun-2019 14:18:04  -0.002331 22.5298   -9.080452 
08-Jun-2019 02:18:15  -0.002341 22.5542   -10.23189 
08-Jun-2019 14:18:26  -0.002378 22.6312   -11.59954 
09-Jun-2019 02:18:37  -0.002443 22.7287   -14.81441 
09-Jun-2019 14:18:48  -0.002397 22.6852   -14.62509 
10-Jun-2019 02:18:59  -0.002372 22.6647   -13.96494 
10-Jun-2019 14:19:11  -0.002302 22.5209   -10.66345 
11-Jun-2019 02:19:22  -0.002247 22.4112     -7.1658 
11-Jun-2019 14:19:33  -0.002192 22.3232   -4.375999 
12-Jun-2019 02:19:44  -0.002085 22.1594    0.131057 
12-Jun-2019 14:19:55  -0.001994 21.9949    3.115992 
13-Jun-2019 02:20:06  -0.001957 21.9435    3.902172 
13-Jun-2019 14:20:17  -0.001951 21.9426    2.767718 
14-Jun-2019 02:20:29  -0.001874 21.8294    4.779133 
14-Jun-2019 14:20:40  -0.001973 21.9883    0.366977 
15-Jun-2019 02:20:51  -0.002056 22.0727   -2.716984 
15-Jun-2019 14:21:02  -0.002086 22.1325   -3.315587 
16-Jun-2019 02:21:13  -0.002027 22.0216    0.008788 
16-Jun-2019 14:21:24  -0.002014 21.9903    0.536799 
17-Jun-2019 02:21:36  -0.002034 22.0197    -0.13531 
17-Jun-2019 14:21:47  -0.001983 21.9204    1.569167 
18-Jun-2019 02:21:58  -0.001866 21.7389    7.448124 
18-Jun-2019 14:22:09   -0.00183 21.6841    9.081302 
19-Jun-2019 02:22:20  -0.001886 21.7746    6.820644 
19-Jun-2019 14:22:31  -0.001913 21.8402    5.123836 
20-Jun-2019 02:22:42  -0.001863 21.7931    5.999483 
20-Jun-2019 14:22:54  -0.001867 21.8016    5.993341 
21-Jun-2019 02:23:05  -0.001915 21.8581    4.900189 
21-Jun-2019 14:23:16  -0.001921 21.8661    4.526409 
22-Jun-2019 02:23:27  -0.001884 21.8139    5.717743 
22-Jun-2019 14:23:38  -0.001898 21.8205    4.999482 
23-Jun-2019 02:23:49  -0.001921 21.8379    3.646723 
23-Jun-2019 14:24:00  -0.001862 21.7322    4.737962 
24-Jun-2019 02:24:12   -0.00195  21.883   -2.994495 
24-Jun-2019 14:24:23  -0.002017 21.9726   -7.609567 
25-Jun-2019 02:24:34  -0.002012 21.9934   -11.32263 
25-Jun-2019 14:24:45  -0.001979 21.9446   -11.87588 
26-Jun-2019 02:24:56  -0.001988  21.938   -12.28085 
26-Jun-2019 14:25:07  -0.002003 21.9801   -13.46926 
27-Jun-2019 02:25:19  -0.001947 21.9183   -11.26636 
27-Jun-2019 14:25:30  -0.001957 21.9491   -11.80719 
28-Jun-2019 02:25:41  -0.002026 22.0635   -13.73542 
28-Jun-2019 14:25:52  -0.002025 22.0624   -14.09161 
29-Jun-2019 02:26:03   -0.00203 22.0648   -13.38377 
29-Jun-2019 14:26:14  -0.002052 22.0963   -11.84363 
30-Jun-2019 02:26:25  -0.002085 22.1383   -11.29114 
30-Jun-2019 14:26:37  -0.002061 22.1125   -10.69487 
01-Jul-2019 02:26:48  -0.002076 22.1297   -10.40853 
01-Jul-2019 14:26:59  -0.002126 22.2045    -11.4614 
02-Jul-2019 02:27:10   -0.00214 22.2447   -11.99384 
02-Jul-2019 14:27:21  -0.002149 22.2626   -13.60053 
03-Jul-2019 02:27:32  -0.002123  22.218   -11.09491 
03-Jul-2019 14:27:43  -0.002172  22.286   -12.35559 
04-Jul-2019 02:27:55  -0.002137 22.2387   -12.25022 
04-Jul-2019 14:28:06  -0.002162 22.2816   -10.87493 
05-Jul-2019 02:28:17  -0.002163 22.2919   -8.949434 
05-Jul-2019 14:28:28  -0.002125 22.2185   -6.077999 
06-Jul-2019 02:28:39  -0.002131 22.2432     -6.6509 
06-Jul-2019 14:28:50  -0.002177  22.314   -8.081712 
07-Jul-2019 02:29:01  -0.002225 22.3843   -6.944805 
07-Jul-2019 14:29:13  -0.002193 22.3266   -5.818833 
08-Jul-2019 02:29:24  -0.002197 22.3155   -5.170299 
08-Jul-2019 14:29:35   -0.00223 22.3806   -5.878635 
09-Jul-2019 02:29:46  -0.002274 22.4394   -7.020019 
09-Jul-2019 14:29:57  -0.002241 22.3775   -4.823622 
10-Jul-2019 02:30:08  -0.002224 22.3388   -4.328658 
10-Jul-2019 14:30:20   -0.00223 22.3482   -3.181346 
11-Jul-2019 02:30:31  -0.002259  22.383   -2.995674 
11-Jul-2019 14:30:42  -0.002201 22.2975   -2.026131 
12-Jul-2019 02:30:53  -0.002174 22.2543   -0.464848 
12-Jul-2019 14:31:04   -0.00221 22.3137   -0.844888 
13-Jul-2019 02:31:15  -0.002219 22.3387   -1.413522 
13-Jul-2019 14:31:26  -0.002238 22.3683   -3.057021 
14-Jul-2019 02:31:38  -0.002222 22.3484   -2.801407 
14-Jul-2019 14:31:49  -0.002289 22.4471   -4.065326 
15-Jul-2019 02:32:00  -0.002351 22.5512   -5.840479 
15-Jul-2019 14:32:11   -0.00226 22.4563    0.556811 
16-Jul-2019 02:32:22  -0.002232 22.3667    10.63508 
16-Jul-2019 14:32:33  -0.002275 22.4421    8.596806 
17-Jul-2019 02:32:44  -0.002266 22.4125    10.24754 
17-Jul-2019 14:32:56  -0.002271 22.4122    9.860888 
18-Jul-2019 02:33:07  -0.002248   22.36    10.22733 
18-Jul-2019 14:33:18  -0.002266 22.3643    8.352993 
19-Jul-2019 02:33:29  -0.002238 22.3121    9.977126 
19-Jul-2019 14:33:40  -0.002147 22.1475     12.7827 
20-Jul-2019 02:33:51  -0.002099 22.0684    6.651194 
20-Jul-2019 14:34:03  -0.002097 22.0762    4.565263 
21-Jul-2019 02:34:14  -0.001921 21.8223      1.7052 
21-Jul-2019 14:34:25  -0.001888 21.7698   -2.301466 
22-Jul-2019 02:34:36  -0.001959 21.8656   -4.405692 
22-Jul-2019 14:34:47  -0.002041 22.0243   -7.258993 
23-Jul-2019 02:34:58  -0.002087    22.1   -8.220913 
23-Jul-2019 14:35:09  -0.002074 22.0689    -4.17402 
24-Jul-2019 02:35:21  -0.002084 22.0693   -0.683313 
24-Jul-2019 14:35:32  -0.002133 22.1539    1.440857 
25-Jul-2019 02:35:43  -0.002183 22.2327    0.811033 
25-Jul-2019 14:35:54  -0.002201 22.2535    0.920261 
26-Jul-2019 02:36:05  -0.002185 22.2291    1.858389 
26-Jul-2019 14:36:16  -0.002228 22.3039    -0.22369 
27-Jul-2019 02:36:27  -0.002246   22.34    -1.81689 
27-Jul-2019 14:36:39  -0.002266 22.3602   -2.077851 
28-Jul-2019 02:36:50  -0.002287 22.4048   -2.897926 
28-Jul-2019 14:37:01   -0.00228 22.4062   -2.351712 
29-Jul-2019 02:37:12  -0.002259 22.3753   -1.846924 
29-Jul-2019 14:37:23  -0.002277  22.406   -2.348182 
30-Jul-2019 02:37:34  -0.002285 22.4182   -2.624942 
30-Jul-2019 14:37:46  -0.002327 22.4995   -4.664945 
31-Jul-2019 02:37:57  -0.002281 22.4281    -2.85379 
31-Jul-2019 14:38:08  -0.002268 22.3935   -3.037626 
01-Aug-2019 02:38:19  -0.002393 22.5951   -8.001039 
01-Aug-2019 14:38:30  -0.002408 22.6028   -8.170464 
02-Aug-2019 02:38:41  -0.002413 22.6157   -8.465912 
02-Aug-2019 14:38:52  -0.002403 22.6101   -7.754119 
03-Aug-2019 02:39:04  -0.002432 22.6413   -9.438951 
03-Aug-2019 14:39:15  -0.002428 22.6342    -9.47391 
04-Aug-2019 02:39:26  -0.002423 22.6358   -8.727262 
04-Aug-2019 14:39:37  -0.002391 22.6217   -8.026239 
05-Aug-2019 02:39:48  -0.002407 22.6491   -8.254429 
05-Aug-2019 14:39:59  -0.002449  22.723   -9.341218 
06-Aug-2019 02:40:10  -0.002456 22.7508   -9.187795 
06-Aug-2019 14:40:22  -0.002532 22.8937   -11.48658 
07-Aug-2019 02:40:33  -0.002547 22.9081   -13.06399 
07-Aug-2019 14:40:44   -0.00258  22.953   -14.25574 
08-Aug-2019 02:40:55  -0.002576 22.9387   -14.28918 
08-Aug-2019 14:41:06   -0.00256 22.8994    -12.9343 
09-Aug-2019 02:41:17  -0.002534 22.8549   -11.85025 
09-Aug-2019 14:41:29  -0.002473 22.7395   -9.769585 
10-Aug-2019 02:41:40  -0.002434 22.6919   -8.045877 
10-Aug-2019 14:41:51  -0.002292 22.4563    -2.30798 
11-Aug-2019 02:42:02  -0.002254 22.4008   -0.530034 
11-Aug-2019 14:42:13  -0.002138 22.2254    2.379874 
12-Aug-2019 02:42:24  -0.002138 22.2581    1.279391 
12-Aug-2019 14:42:35  -0.002123 22.2241    1.940145 
13-Aug-2019 02:42:47  -0.002112 22.2047    2.187346 
13-Aug-2019 14:42:58  -0.002117  22.194    2.819994 
