tus;erg;typ;adr;dau;det;kev;cal_abc
168540.19444444444;126;0;3;1;3;1415.3421;0.002922, 10.538900, 41.055800
169368.75;1819;0;3;1;3;28878.5219;0.002922, 10.538900, 41.055800
172633.69444444444;345;0;3;1;3;4024.7316;0.002922, 10.538900, 41.055800
173225.33333333334;35;0;3;1;3;413.4964;0.002922, 10.538900, 41.055800
175189.38888888888;101;0;3;1;3;1135.289;0.002922, 10.538900, 41.055800
176503.08333333334;38;0;3;1;3;445.7529;0.002922, 10.538900, 41.055800
177248.94444444444;478;0;3;1;3;5746.2117;0.002922, 10.538900, 41.055800
178219.44444444444;211;0;3;1;3;2394.8407;0.002922, 10.538900, 41.055800
178518.0;1029;0;3;1;3;13979.1996;0.002922, 10.538900, 41.055800
179536.36111111112;96;0;3;1;3;1079.7166;0.002922, 10.538900, 41.055800
179681.58333333334;92;0;3;1;3;1035.3639;0.002922, 10.538900, 41.055800
189600.19444444444;165;0;3;1;3;1859.5176;0.002922, 10.538900, 41.055800
189872.83333333334;293;0;3;1;3;3379.7785;0.002922, 10.538900, 41.055800
192293.52777777778;298;0;3;1;3;3441.1066;0.002922, 10.538900, 41.055800
193870.97222222222;53;0;3;1;3;607.8246;0.002922, 10.538900, 41.055800
196853.52777777778;457;0;3;1;3;5467.5272;0.002922, 10.538900, 41.055800
196869.5;1843;0;3;1;3;29388.2379;0.002922, 10.538900, 41.055800
197264.72222222222;1988;0;3;1;3;32539.3681;0.002922, 10.538900, 41.055800
197707.80555555556;41;0;3;1;3;478.0621;0.002922, 10.538900, 41.055800
198475.44444444444;1675;0;3;1;3;25890.9079;0.002922, 10.538900, 41.055800
201483.77777777778;207;0;3;1;3;2347.8;0.002922, 10.538900, 41.055800
201943.86111111112;122;0;3;1;3;1370.2882;0.002922, 10.538900, 41.055800
205776.30555555556;73;0;3;1;3;825.9652;0.002922, 10.538900, 41.055800
208110.38888888888;2010;0;3;1;3;33028.205;0.002922, 10.538900, 41.055800
208114.11111111112;70;3;3;1;3;-999.0;0.002922, 10.538900, 41.055800
208114.44444444444;337;1;3;1;3;3063.2272;0.002922, 10.538900, 41.055800
208240.66666666666;28;0;3;1;3;338.4356;0.002922, 10.538900, 41.055800
208660.5;1864;0;3;1;3;29837.0004;0.002922, 10.538900, 41.055800
212545.0;32;0;3;1;3;381.2924;0.002922, 10.538900, 41.055800
213622.66666666666;445;0;3;1;3;5309.4359;0.002922, 10.538900, 41.055800
215347.72222222222;24;0;3;1;3;295.6723;0.002922, 10.538900, 41.055800
216070.97222222222;252;0;3;1;3;2882.3982;0.002922, 10.538900, 41.055800
216485.94444444444;113;0;3;1;3;1269.2587;0.002922, 10.538900, 41.055800
219620.41666666666;142;0;3;1;3;1596.4928;0.002922, 10.538900, 41.055800
219638.77777777778;1473;0;3;1;3;21904.1527;0.002922, 10.538900, 41.055800
219893.41666666666;1823;0;3;1;3;28963.2408;0.002922, 10.538900, 41.055800
219898.5;28;3;3;1;3;-999.0;0.002922, 10.538900, 41.055800
219898.80555555556;625;1;3;1;3;7374.0993;0.002922, 10.538900, 41.055800
223348.97222222222;60;0;3;1;3;683.9079;0.002922, 10.538900, 41.055800
226794.0;22;0;3;1;3;274.3257;0.002922, 10.538900, 41.055800
228306.5;2039;0;3;1;3;33676.902;0.002922, 10.538900, 41.055800
230965.30555555556;66;0;3;1;3;749.3501;0.002922, 10.538900, 41.055800
231976.44444444444;75;0;3;1;3;847.9079;0.002922, 10.538900, 41.055800
234846.38888888888;1983;0;3;1;3;32428.6633;0.002922, 10.538900, 41.055800
236345.80555555556;1841;0;3;1;3;29345.633;0.002922, 10.538900, 41.055800
238731.36111111112;406;0;3;1;3;4801.4505;0.002922, 10.538900, 41.055800
239427.4166666667;26;0;3;1;3;317.0423;0.002922, 10.538900, 41.055800
239474.1666666667;64;0;3;1;3;727.5127;0.002922, 10.538900, 41.055800
241392.86111111112;21;0;3;1;3;263.6612;0.002922, 10.538900, 41.055800
247468.6666666667;1693;0;3;1;3;26257.7332;0.002922, 10.538900, 41.055800
247740.0;37;0;3;1;3;434.9949;0.002922, 10.538900, 41.055800
247771.38888888888;146;0;3;1;3;1642.0142;0.002922, 10.538900, 41.055800
248238.4166666667;21;0;3;1;3;263.6612;0.002922, 10.538900, 41.055800
248436.5833333333;56;0;3;1;3;640.3967;0.002922, 10.538900, 41.055800
248438.47222222225;513;0;3;1;3;6216.4124;0.002922, 10.538900, 41.055800
249769.75;1533;0;3;1;3;23063.4445;0.002922, 10.538900, 41.055800
250393.86111111112;25;0;3;1;3;306.3544;0.002922, 10.538900, 41.055800
251094.4166666667;25;0;3;1;3;306.3544;0.002922, 10.538900, 41.055800
256460.55555555556;1938;0;3;1;3;31438.8934;0.002922, 10.538900, 41.055800
257911.5833333333;28;0;3;1;3;338.4356;0.002922, 10.538900, 41.055800
259184.02777777775;54;0;3;1;3;618.6761;0.002922, 10.538900, 41.055800
263140.6388888889;55;0;3;1;3;629.5334;0.002922, 10.538900, 41.055800
264767.25;130;0;3;1;3;1460.4895;0.002922, 10.538900, 41.055800
265242.05555555556;71;0;3;1;3;804.046;0.002922, 10.538900, 41.055800
265340.8611111111;158;0;3;1;3;1779.1393;0.002922, 10.538900, 41.055800
266302.4166666667;1829;0;3;1;3;29090.4945;0.002922, 10.538900, 41.055800
267963.55555555556;234;0;3;1;3;2667.139;0.002922, 10.538900, 41.055800
268478.19444444444;300;0;3;1;3;3465.6788;0.002922, 10.538900, 41.055800
269335.3333333333;33;0;3;1;3;392.0212;0.002922, 10.538900, 41.055800
270304.5;999;0;3;1;3;13485.2764;0.002922, 10.538900, 41.055800
271112.0;95;0;3;1;3;1068.6196;0.002922, 10.538900, 41.055800
271647.6111111111;1775;0;3;1;3;27952.7844;0.002922, 10.538900, 41.055800
271870.0833333333;384;0;3;1;3;4518.8156;0.002922, 10.538900, 41.055800
273221.6666666667;1598;0;3;1;3;24343.0828;0.002922, 10.538900, 41.055800
273781.94444444444;81;0;3;1;3;913.876;0.002922, 10.538900, 41.055800
273786.5;176;0;3;1;3;1986.4048;0.002922, 10.538900, 41.055800
276269.94444444444;54;0;3;1;3;618.6761;0.002922, 10.538900, 41.055800
279752.0;120;0;3;1;3;1347.7963;0.002922, 10.538900, 41.055800
281871.8333333333;107;0;3;1;3;1202.1686;0.002922, 10.538900, 41.055800
282298.69444444444;25;0;3;1;3;306.3544;0.002922, 10.538900, 41.055800
282561.22222222225;44;0;3;1;3;510.4238;0.002922, 10.538900, 41.055800
283792.69444444444;1901;0;3;1;3;30633.9471;0.002922, 10.538900, 41.055800
284857.6388888889;90;0;3;1;3;1013.2226;0.002922, 10.538900, 41.055800
286427.25;1570;0;3;1;3;23788.8271;0.002922, 10.538900, 41.055800
289710.6111111111;1889;0;3;1;3;30374.6014;0.002922, 10.538900, 41.055800
292413.1388888889;1914;0;3;1;3;30915.8545;0.002922, 10.538900, 41.055800
293176.80555555556;1903;0;3;1;3;30677.2532;0.002922, 10.538900, 41.055800
294931.72222222225;104;0;3;1;3;1168.7025;0.002922, 10.538900, 41.055800
295330.75;249;0;3;1;3;2846.3902;0.002922, 10.538900, 41.055800
297504.5;501;0;3;1;3;6054.3943;0.002922, 10.538900, 41.055800
299612.97222222225;330;0;3;1;3;3837.0659;0.002922, 10.538900, 41.055800
303411.6666666667;69;0;3;1;3;782.1501;0.002922, 10.538900, 41.055800
303697.0;85;0;3;1;3;957.9716;0.002922, 10.538900, 41.055800
304081.22222222225;49;0;3;1;3;564.4769;0.002922, 10.538900, 41.055800
305662.4166666667;2136;0;3;1;3;35882.3908;0.002922, 10.538900, 41.055800
305851.6388888889;171;0;3;1;3;1928.6411;0.002922, 10.538900, 41.055800
309793.05555555556;42;0;3;1;3;488.8435;0.002922, 10.538900, 41.055800
311142.77777777775;1893;0;3;1;3;30460.9564;0.002922, 10.538900, 41.055800
313948.1111111111;34;0;3;1;3;402.7559;0.002922, 10.538900, 41.055800
315491.27777777775;40;0;3;1;3;467.2865;0.002922, 10.538900, 41.055800
317612.05555555556;84;0;3;1;3;946.9389;0.002922, 10.538900, 41.055800
320487.80555555556;1910;0;3;1;3;30829.0086;0.002922, 10.538900, 41.055800
320567.25;70;0;3;1;3;793.0951;0.002922, 10.538900, 41.055800
320754.1666666667;38;0;3;1;3;445.7529;0.002922, 10.538900, 41.055800
320998.8611111111;197;0;3;1;3;2230.6074;0.002922, 10.538900, 41.055800
323258.25;297;0;3;1;3;3428.8293;0.002922, 10.538900, 41.055800
325065.0;2085;0;3;1;3;34715.9496;0.002922, 10.538900, 41.055800
325974.94444444444;244;0;3;1;3;2786.4937;0.002922, 10.538900, 41.055800
325975.5833333333;110;3;3;1;3;-999.0;0.002922, 10.538900, 41.055800
325975.8611111111;176;1;3;1;3;749.3501;0.002922, 10.538900, 41.055800
330509.8333333333;52;0;3;1;3;596.9789;0.002922, 10.538900, 41.055800
331791.30555555556;325;0;3;1;3;3774.8029;0.002922, 10.538900, 41.055800
331905.3333333333;2012;0;3;1;3;33072.7849;0.002922, 10.538900, 41.055800
339794.22222222225;1997;0;3;1;3;32739.005;0.002922, 10.538900, 41.055800
343487.97222222225;342;0;3;1;3;3987.0933;0.002922, 10.538900, 41.055800
344449.8611111111;48;0;3;1;3;553.6546;0.002922, 10.538900, 41.055800
348353.05555555556;47;0;3;1;3;542.8381;0.002922, 10.538900, 41.055800
349647.3333333333;100;0;3;1;3;1124.1628;0.002922, 10.538900, 41.055800
350001.97222222225;63;0;3;1;3;716.6027;0.002922, 10.538900, 41.055800
354960.5;90;0;3;1;3;1013.2226;0.002922, 10.538900, 41.055800
355398.80555555556;1052;0;3;1;3;14361.4357;0.002922, 10.538900, 41.055800
357230.30555555556;56;0;3;1;3;640.3967;0.002922, 10.538900, 41.055800
359490.8611111111;1786;0;3;1;3;28183.1582;0.002922, 10.538900, 41.055800
364269.44444444444;937;0;3;1;3;12481.1671;0.002922, 10.538900, 41.055800
366420.5833333333;1991;0;3;1;3;32605.8612;0.002922, 10.538900, 41.055800
369744.3333333333;1827;0;3;1;3;29048.0533;0.002922, 10.538900, 41.055800
370572.75;636;0;3;1;3;7925.6122;0.002922, 10.538900, 41.055800
371642.8611111111;44;0;3;1;3;510.4238;0.002922, 10.538900, 41.055800
372455.3888888889;33;0;3;1;3;392.0212;0.002922, 10.538900, 41.055800
373216.0;32;0;3;1;3;381.2924;0.002922, 10.538900, 41.055800
374307.6388888889;1836;0;3;1;3;29239.223;0.002922, 10.538900, 41.055800
376131.30555555556;48;0;3;1;3;553.6546;0.002922, 10.538900, 41.055800
377872.25;26;0;3;1;3;317.0423;0.002922, 10.538900, 41.055800
386521.9166666667;742;0;3;1;3;9469.5024;0.002922, 10.538900, 41.055800
389635.27777777775;1608;0;3;1;3;24542.1415;0.002922, 10.538900, 41.055800
392332.0;1822;0;3;1;3;28942.0523;0.002922, 10.538900, 41.055800
395901.75;49;0;3;1;3;564.4769;0.002922, 10.538900, 41.055800
397807.3888888889;1576;0;3;1;3;23907.2105;0.002922, 10.538900, 41.055800
398390.6666666667;97;0;3;1;3;1090.8194;0.002922, 10.538900, 41.055800
400589.97222222225;1921;0;3;1;3;31068.0598;0.002922, 10.538900, 41.055800
400698.27777777775;29;0;3;1;3;349.141;0.002922, 10.538900, 41.055800
403031.1111111111;65;0;3;1;3;738.4285;0.002922, 10.538900, 41.055800
403031.22222222225;62;3;3;1;3;-999.0;0.002922, 10.538900, 41.055800
403031.5833333333;223;1;3;1;3;1813.5521;0.002922, 10.538900, 41.055800
405116.94444444444;100;0;3;1;3;1124.1628;0.002922, 10.538900, 41.055800
405314.02777777775;1652;0;3;1;3;25424.9418;0.002922, 10.538900, 41.055800
405406.19444444444;429;0;3;1;3;5099.9565;0.002922, 10.538900, 41.055800
409054.25;22;0;3;1;3;274.3257;0.002922, 10.538900, 41.055800
409472.6111111111;278;0;3;1;3;3196.6707;0.002922, 10.538900, 41.055800
409905.1111111111;56;0;3;1;3;640.3967;0.002922, 10.538900, 41.055800
411760.3611111111;1944;0;3;1;3;31570.1791;0.002922, 10.538900, 41.055800
413128.5;365;0;3;1;3;4276.9978;0.002922, 10.538900, 41.055800
413817.19444444444;79;0;3;1;3;891.8632;0.002922, 10.538900, 41.055800
414855.8333333333;26;0;3;1;3;317.0423;0.002922, 10.538900, 41.055800
415409.0833333333;41;0;3;1;3;478.0621;0.002922, 10.538900, 41.055800
416172.75;47;0;3;1;3;542.8381;0.002922, 10.538900, 41.055800
416488.80555555556;31;0;3;1;3;370.5695;0.002922, 10.538900, 41.055800
418139.1388888889;62;0;3;1;3;705.6986;0.002922, 10.538900, 41.055800
418647.1111111111;49;0;3;1;3;564.4769;0.002922, 10.538900, 41.055800
418941.8888888889;199;0;3;1;3;2253.9991;0.002922, 10.538900, 41.055800
419191.1388888889;23;0;3;1;3;284.9961;0.002922, 10.538900, 41.055800
420007.8888888889;137;0;3;1;3;1539.7225;0.002922, 10.538900, 41.055800
421768.94444444444;83;0;3;1;3;935.9121;0.002922, 10.538900, 41.055800
421867.69444444444;1845;0;3;1;3;29430.8661;0.002922, 10.538900, 41.055800
421939.3333333333;1852;0;3;1;3;29580.2491;0.002922, 10.538900, 41.055800
422796.19444444444;1365;0;3;1;3;19870.4388;0.002922, 10.538900, 41.055800
423718.3611111111;1711;0;3;1;3;26626.4518;0.002922, 10.538900, 41.055800
425031.19444444444;22;0;3;1;3;274.3257;0.002922, 10.538900, 41.055800
425746.8333333333;44;0;3;1;3;510.4238;0.002922, 10.538900, 41.055800
426768.77777777775;546;0;3;1;3;6666.3007;0.002922, 10.538900, 41.055800
430066.80555555556;525;0;3;1;3;6379.2719;0.002922, 10.538900, 41.055800
430319.05555555556;55;0;3;1;3;629.5334;0.002922, 10.538900, 41.055800
430448.9166666667;196;0;3;1;3;2218.9202;0.002922, 10.538900, 41.055800
430942.02777777775;152;0;3;1;3;1710.4716;0.002922, 10.538900, 41.055800
432353.8333333333;1762;0;3;1;3;27681.436;0.002922, 10.538900, 41.055800
436729.3333333333;107;0;3;1;3;1202.1686;0.002922, 10.538900, 41.055800
440265.97222222225;48;0;3;1;3;553.6546;0.002922, 10.538900, 41.055800
440778.80555555556;2114;0;3;1;3;35377.356;0.002922, 10.538900, 41.055800
441854.30555555556;80;0;3;1;3;902.8667;0.002922, 10.538900, 41.055800
442084.19444444444;1729;0;3;1;3;26997.0637;0.002922, 10.538900, 41.055800
444170.22222222225;76;0;3;1;3;858.8879;0.002922, 10.538900, 41.055800
444853.5833333333;38;0;3;1;3;445.7529;0.002922, 10.538900, 41.055800
448238.55555555556;56;0;3;1;3;640.3967;0.002922, 10.538900, 41.055800
452148.8888888889;1908;0;3;1;3;30785.6207;0.002922, 10.538900, 41.055800
454665.75;33;0;3;1;3;392.0212;0.002922, 10.538900, 41.055800
457619.6111111111;1895;0;3;1;3;30504.169;0.002922, 10.538900, 41.055800
457685.6388888889;54;0;3;1;3;618.6761;0.002922, 10.538900, 41.055800
459125.30555555556;1949;0;3;1;3;31679.7444;0.002922, 10.538900, 41.055800
460415.5;34;0;3;1;3;402.7559;0.002922, 10.538900, 41.055800
462796.0833333333;57;0;3;1;3;651.2657;0.002922, 10.538900, 41.055800
467913.27777777775;26;0;3;1;3;317.0423;0.002922, 10.538900, 41.055800
468074.27777777775;24;0;3;1;3;295.6723;0.002922, 10.538900, 41.055800
468124.44444444444;32;0;3;1;3;381.2924;0.002922, 10.538900, 41.055800
469291.25;1990;0;3;1;3;32583.691;0.002922, 10.538900, 41.055800
473538.8888888889;1896;0;3;1;3;30525.7841;0.002922, 10.538900, 41.055800
473593.02777777775;48;0;3;1;3;553.6546;0.002922, 10.538900, 41.055800
474273.5833333333;42;0;3;1;3;488.8435;0.002922, 10.538900, 41.055800
477117.0;53;0;3;1;3;607.8246;0.002922, 10.538900, 41.055800
477603.8333333333;21;0;3;1;3;263.6612;0.002922, 10.538900, 41.055800
487997.44444444444;43;0;3;1;3;499.6307;0.002922, 10.538900, 41.055800
490890.52777777775;94;0;3;1;3;1057.5285;0.002922, 10.538900, 41.055800
490928.8611111111;459;0;3;1;3;5493.9576;0.002922, 10.538900, 41.055800
493354.25;140;0;3;1;3;1573.7671;0.002922, 10.538900, 41.055800
495771.4166666667;1767;0;3;1;3;27785.6839;0.002922, 10.538900, 41.055800
498782.02777777775;119;0;3;1;3;1336.5591;0.002922, 10.538900, 41.055800
498894.3611111111;47;0;3;1;3;542.8381;0.002922, 10.538900, 41.055800
501676.6666666666;38;0;3;1;3;445.7529;0.002922, 10.538900, 41.055800
501711.02777777775;40;0;3;1;3;467.2865;0.002922, 10.538900, 41.055800
503637.52777777775;138;0;3;1;3;1551.0649;0.002922, 10.538900, 41.055800
504870.0555555555;27;0;3;1;3;327.736;0.002922, 10.538900, 41.055800
507748.8611111111;2020;0;3;1;3;33251.3385;0.002922, 10.538900, 41.055800
507751.0;63;3;3;1;3;-999.0;0.002922, 10.538900, 41.055800
507752.3055555555;227;1;3;1;3;1848.0174;0.002922, 10.538900, 41.055800
507766.25;52;0;3;1;3;596.9789;0.002922, 10.538900, 41.055800
507968.6388888889;585;0;3;1;3;7206.1911;0.002922, 10.538900, 41.055800
508642.5;1984;0;3;1;3;32450.7926;0.002922, 10.538900, 41.055800
509820.8333333334;25;0;3;1;3;306.3544;0.002922, 10.538900, 41.055800
520403.0;34;0;3;1;3;402.7559;0.002922, 10.538900, 41.055800
522259.5;134;0;3;1;3;1505.7304;0.002922, 10.538900, 41.055800
522824.6666666666;157;0;3;1;3;1767.6801;0.002922, 10.538900, 41.055800
523671.72222222225;42;0;3;1;3;488.8435;0.002922, 10.538900, 41.055800
525030.25;1898;0;3;1;3;30569.0318;0.002922, 10.538900, 41.055800
528960.9722222222;1843;0;3;1;3;29388.2379;0.002922, 10.538900, 41.055800
532736.3055555555;119;0;3;1;3;1336.5591;0.002922, 10.538900, 41.055800
535959.2777777778;23;0;3;1;3;284.9961;0.002922, 10.538900, 41.055800
536258.6666666666;1675;0;3;1;3;25890.9079;0.002922, 10.538900, 41.055800
536515.8611111111;1977;0;3;1;3;32296.0103;0.002922, 10.538900, 41.055800
537818.8611111111;2102;0;3;1;3;35103.0746;0.002922, 10.538900, 41.055800
538122.1111111111;2004;0;3;1;3;32894.6053;0.002922, 10.538900, 41.055800
538292.75;2041;0;3;1;3;33721.8209;0.002922, 10.538900, 41.055800
538294.0555555555;98;3;3;1;3;-999.0;0.002922, 10.538900, 41.055800
538294.3888888889;146;1;3;1;3;553.6546;0.002922, 10.538900, 41.055800
541297.0555555555;40;0;3;1;3;467.2865;0.002922, 10.538900, 41.055800
541627.2222222222;29;0;3;1;3;349.141;0.002922, 10.538900, 41.055800
546811.6666666666;42;0;3;1;3;488.8435;0.002922, 10.538900, 41.055800
549010.3611111111;26;0;3;1;3;317.0423;0.002922, 10.538900, 41.055800
551593.9722222222;52;0;3;1;3;596.9789;0.002922, 10.538900, 41.055800
557020.3611111111;184;0;3;1;3;2079.1305;0.002922, 10.538900, 41.055800
557841.9166666666;29;0;3;1;3;349.141;0.002922, 10.538900, 41.055800
558610.3888888889;205;0;3;1;3;2324.3147;0.002922, 10.538900, 41.055800
562125.1388888889;42;0;3;1;3;488.8435;0.002922, 10.538900, 41.055800
564732.0555555555;21;0;3;1;3;263.6612;0.002922, 10.538900, 41.055800
565671.1666666666;40;0;3;1;3;467.2865;0.002922, 10.538900, 41.055800
566731.4166666666;256;0;3;1;3;2930.4907;0.002922, 10.538900, 41.055800
569176.6388888889;191;0;3;1;3;2160.5722;0.002922, 10.538900, 41.055800
569351.7777777778;185;0;3;1;3;2090.7475;0.002922, 10.538900, 41.055800
569828.5833333334;1899;0;3;1;3;30590.6644;0.002922, 10.538900, 41.055800
573032.1666666666;23;0;3;1;3;284.9961;0.002922, 10.538900, 41.055800
573113.6666666666;1853;0;3;1;3;29601.6129;0.002922, 10.538900, 41.055800
574189.3333333334;31;0;3;1;3;370.5695;0.002922, 10.538900, 41.055800
576219.5277777778;172;0;3;1;3;1940.1822;0.002922, 10.538900, 41.055800
579181.1111111111;51;0;3;1;3;586.139;0.002922, 10.538900, 41.055800
580395.7777777778;51;0;3;1;3;586.139;0.002922, 10.538900, 41.055800
581950.25;39;0;3;1;3;456.5168;0.002922, 10.538900, 41.055800
582988.6666666666;269;0;3;1;3;3087.437;0.002922, 10.538900, 41.055800
583444.1666666666;51;0;3;1;3;586.139;0.002922, 10.538900, 41.055800
584524.0277777778;59;0;3;1;3;673.0213;0.002922, 10.538900, 41.055800
584925.6111111111;22;0;3;1;3;274.3257;0.002922, 10.538900, 41.055800
585455.5;83;0;3;1;3;935.9121;0.002922, 10.538900, 41.055800
588393.0833333334;47;0;3;1;3;542.8381;0.002922, 10.538900, 41.055800
588594.6666666666;83;0;3;1;3;935.9121;0.002922, 10.538900, 41.055800
589664.1944444445;39;0;3;1;3;456.5168;0.002922, 10.538900, 41.055800
589850.0833333334;225;0;3;1;3;2560.2194;0.002922, 10.538900, 41.055800
590976.3333333334;45;0;3;1;3;521.2227;0.002922, 10.538900, 41.055800
591662.4166666666;1866;0;3;1;3;29879.874;0.002922, 10.538900, 41.055800
593043.4444444445;1424;0;3;1;3;20973.0025;0.002922, 10.538900, 41.055800
593603.9444444445;52;0;3;1;3;596.9789;0.002922, 10.538900, 41.055800
598244.7777777778;116;0;3;1;3;1302.8826;0.002922, 10.538900, 41.055800
599228.6666666666;1100;0;3;1;3;15169.1028;0.002922, 10.538900, 41.055800
599740.8888888889;109;0;3;1;3;1224.5086;0.002922, 10.538900, 41.055800
602890.4444444445;117;0;3;1;3;1314.1023;0.002922, 10.538900, 41.055800
603251.3333333334;148;0;3;1;3;1664.8099;0.002922, 10.538900, 41.055800
603530.5833333334;1730;0;3;1;3;27017.7087;0.002922, 10.538900, 41.055800
604722.2777777778;1401;0;3;1;3;20540.7704;0.002922, 10.538900, 41.055800
606202.3333333334;129;0;3;1;3;1449.1939;0.002922, 10.538900, 41.055800
606511.6666666666;33;0;3;1;3;392.0212;0.002922, 10.538900, 41.055800
609673.7777777778;1825;0;3;1;3;29005.6354;0.002922, 10.538900, 41.055800
615197.9444444445;1881;0;3;1;3;30202.1717;0.002922, 10.538900, 41.055800
615670.1944444445;262;0;3;1;3;3002.8048;0.002922, 10.538900, 41.055800
616248.9722222222;359;0;3;1;3;4201.0725;0.002922, 10.538900, 41.055800
616593.8888888889;998;0;3;1;3;13468.9029;0.002922, 10.538900, 41.055800
619439.1111111111;25;0;3;1;3;306.3544;0.002922, 10.538900, 41.055800
621980.9722222222;30;0;3;1;3;359.8523;0.002922, 10.538900, 41.055800
625689.0833333334;77;0;3;1;3;869.8739;0.002922, 10.538900, 41.055800
626035.2222222222;55;0;3;1;3;629.5334;0.002922, 10.538900, 41.055800
627433.0;2076;0;3;1;3;34511.6847;0.002922, 10.538900, 41.055800
627440.25;30;3;3;1;3;-999.0;0.002922, 10.538900, 41.055800
627440.6388888889;649;1;3;1;3;7684.1164;0.002922, 10.538900, 41.055800
627670.8611111111;2162;0;3;1;3;36482.8963;0.002922, 10.538900, 41.055800
627675.2777777778;76;3;3;1;3;-999.0;0.002922, 10.538900, 41.055800
627675.9444444445;151;1;3;1;3;847.9079;0.002922, 10.538900, 41.055800
628201.3333333334;40;0;3;1;3;467.2865;0.002922, 10.538900, 41.055800
628365.8611111111;113;0;3;1;3;1269.2587;0.002922, 10.538900, 41.055800
628960.3333333334;360;0;3;1;3;4213.7121;0.002922, 10.538900, 41.055800
631823.6111111111;44;0;3;1;3;510.4238;0.002922, 10.538900, 41.055800
632492.5277777778;1652;0;3;1;3;25424.9418;0.002922, 10.538900, 41.055800
634548.8611111111;98;0;3;1;3;1101.928;0.002922, 10.538900, 41.055800
636379.2777777778;48;0;3;1;3;553.6546;0.002922, 10.538900, 41.055800
639943.6944444445;31;0;3;1;3;370.5695;0.002922, 10.538900, 41.055800
641374.75;57;0;3;1;3;651.2657;0.002922, 10.538900, 41.055800
641694.6944444445;45;0;3;1;3;521.2227;0.002922, 10.538900, 41.055800
642069.6666666666;97;0;3;1;3;1090.8194;0.002922, 10.538900, 41.055800
648193.3333333334;28;0;3;1;3;338.4356;0.002922, 10.538900, 41.055800
651482.3611111111;26;0;3;1;3;317.0423;0.002922, 10.538900, 41.055800
652706.7222222222;24;0;3;1;3;295.6723;0.002922, 10.538900, 41.055800
654333.7222222222;1979;0;3;1;3;32340.2046;0.002922, 10.538900, 41.055800
654589.9444444445;50;0;3;1;3;575.3051;0.002922, 10.538900, 41.055800
654800.8055555555;166;0;3;1;3;1871.0236;0.002922, 10.538900, 41.055800
655395.0555555555;49;0;3;1;3;564.4769;0.002922, 10.538900, 41.055800
655722.5277777778;256;0;3;1;3;2930.4907;0.002922, 10.538900, 41.055800
657507.1388888889;1497;0;3;1;3;22365.3451;0.002922, 10.538900, 41.055800
659125.9444444445;134;0;3;1;3;1505.7304;0.002922, 10.538900, 41.055800
660089.1111111111;122;0;3;1;3;1370.2882;0.002922, 10.538900, 41.055800
662946.1666666666;1377;0;3;1;3;20093.0412;0.002922, 10.538900, 41.055800
669709.4444444445;159;0;3;1;3;1790.6044;0.002922, 10.538900, 41.055800
673140.1388888889;1967;0;3;1;3;32075.3894;0.002922, 10.538900, 41.055800
674082.2777777778;89;0;3;1;3;1002.1607;0.002922, 10.538900, 41.055800
674525.9444444445;1487;0;3;1;3;22172.7726;0.002922, 10.538900, 41.055800
676045.4444444445;689;0;3;1;3;8689.3502;0.002922, 10.538900, 41.055800
676636.1944444445;34;0;3;1;3;402.7559;0.002922, 10.538900, 41.055800
677738.4444444445;818;0;3;1;3;10616.8556;0.002922, 10.538900, 41.055800
677931.7222222222;2045;0;3;1;3;33811.7287;0.002922, 10.538900, 41.055800
685946.1666666666;24;0;3;1;3;295.6723;0.002922, 10.538900, 41.055800
686593.6388888889;1911;0;3;1;3;30850.7113;0.002922, 10.538900, 41.055800
689342.3888888889;22;0;3;1;3;274.3257;0.002922, 10.538900, 41.055800
691807.25;103;0;3;1;3;1157.5588;0.002922, 10.538900, 41.055800
691853.3888888889;150;0;3;1;3;1687.6291;0.002922, 10.538900, 41.055800
692525.9444444445;23;0;3;1;3;284.9961;0.002922, 10.538900, 41.055800
695469.4444444445;137;0;3;1;3;1539.7225;0.002922, 10.538900, 41.055800
695539.1111111111;30;0;3;1;3;359.8523;0.002922, 10.538900, 41.055800
697873.5;295;0;3;1;3;3404.2922;0.002922, 10.538900, 41.055800
697886.6666666666;31;0;3;1;3;370.5695;0.002922, 10.538900, 41.055800
698204.2777777778;66;0;3;1;3;749.3501;0.002922, 10.538900, 41.055800
699062.8333333334;31;0;3;1;3;370.5695;0.002922, 10.538900, 41.055800
699431.75;2098;0;3;1;3;35011.8344;0.002922, 10.538900, 41.055800
701717.8611111111;73;0;3;1;3;825.9652;0.002922, 10.538900, 41.055800
704643.7777777778;110;0;3;1;3;1235.6874;0.002922, 10.538900, 41.055800
709209.3611111111;190;0;3;1;3;2148.9202;0.002922, 10.538900, 41.055800
709394.0555555555;72;0;3;1;3;815.0027;0.002922, 10.538900, 41.055800
709686.6944444445;1841;0;3;1;3;29345.633;0.002922, 10.538900, 41.055800
710397.3611111111;208;0;3;1;3;2359.5514;0.002922, 10.538900, 41.055800
710425.0;129;0;3;1;3;1449.1939;0.002922, 10.538900, 41.055800
712710.6944444445;25;0;3;1;3;306.3544;0.002922, 10.538900, 41.055800
714919.6388888889;1777;0;3;1;3;27994.6179;0.002922, 10.538900, 41.055800
717126.0;34;0;3;1;3;402.7559;0.002922, 10.538900, 41.055800
721008.0833333334;1877;0;3;1;3;30116.0971;0.002922, 10.538900, 41.055800
