tus,erg,typ,adr,dau,det,keV,cal_abc
-324564.30555555556,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
-321567.30555555556,145,0,8,3,2,3927.009925,"-0.005435, 28.0135, -20.6767"
-320425.6666666667,33,0,8,3,2,897.850085,"-0.005435, 28.0135, -20.6767"
-320123.8333333333,134,0,8,3,2,3635.5414400000004,"-0.005435, 28.0135, -20.6767"
-318054.8611111111,81,0,8,3,2,2212.757765,"-0.005435, 28.0135, -20.6767"
-316956.0,1496,0,8,3,2,29723.902340000004,"-0.005435, 28.0135, -20.6767"
-315586.5,22,0,8,3,2,592.98976,"-0.005435, 28.0135, -20.6767"
-313770.0,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
-310329.1388888889,1748,0,8,3,2,32340.25706,"-0.005435, 28.0135, -20.6767"
-306163.30555555556,22,0,8,3,2,592.98976,"-0.005435, 28.0135, -20.6767"
-305975.47222222225,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
-305095.4166666667,49,0,8,3,2,1338.935365,"-0.005435, 28.0135, -20.6767"
-304871.30555555556,42,0,8,3,2,1146.30296,"-0.005435, 28.0135, -20.6767"
-304663.1388888889,42,0,8,3,2,1146.30296,"-0.005435, 28.0135, -20.6767"
-304302.77777777775,645,0,8,3,2,15786.934925000001,"-0.005435, 28.0135, -20.6767"
-300954.72222222225,1379,0,8,3,2,28274.520965000007,"-0.005435, 28.0135, -20.6767"
-300544.8888888889,221,0,8,3,2,5904.855965000001,"-0.005435, 28.0135, -20.6767"
-298172.8888888889,1563,0,8,3,2,30486.887285,"-0.005435, 28.0135, -20.6767"
-295078.1111111111,43,0,8,3,2,1173.854485,"-0.005435, 28.0135, -20.6767"
-295021.72222222225,213,0,8,3,2,5699.6182850000005,"-0.005435, 28.0135, -20.6767"
-294959.1388888889,218,0,8,3,2,5827.97336,"-0.005435, 28.0135, -20.6767"
-294853.5,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
-294647.55555555556,1723,0,8,3,2,32111.541685000007,"-0.005435, 28.0135, -20.6767"
-291287.22222222225,31,0,8,3,2,842.518765,"-0.005435, 28.0135, -20.6767"
-291007.6111111111,1610,0,8,3,2,30992.994800000004,"-0.005435, 28.0135, -20.6767"
-290488.80555555556,136,0,8,3,2,3688.6335400000003,"-0.005435, 28.0135, -20.6767"
-289445.5,75,0,8,3,2,2049.7639249999997,"-0.005435, 28.0135, -20.6767"
-287521.5833333333,125,0,8,3,2,3396.088925,"-0.005435, 28.0135, -20.6767"
-287173.0833333333,140,0,8,3,2,3794.6873,"-0.005435, 28.0135, -20.6767"
-286626.55555555556,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
-286587.30555555556,34,0,8,3,2,925.49944,"-0.005435, 28.0135, -20.6767"
-283841.3333333333,119,0,8,3,2,3235.9647649999997,"-0.005435, 28.0135, -20.6767"
-283315.6388888889,291,0,8,3,2,7671.0105650000005,"-0.005435, 28.0135, -20.6767"
-281599.02777777775,138,0,8,3,2,3741.6821600000003,"-0.005435, 28.0135, -20.6767"
-274630.9166666667,1445,0,8,3,2,29110.414925,"-0.005435, 28.0135, -20.6767"
-274482.30555555556,94,0,8,3,2,2564.5686400000004,"-0.005435, 28.0135, -20.6767"
-273674.0,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
-272442.8611111111,57,0,8,3,2,1558.4344850000002,"-0.005435, 28.0135, -20.6767"
-272233.19444444444,102,0,8,3,2,2780.15456,"-0.005435, 28.0135, -20.6767"
-266897.94444444444,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
-265461.05555555556,1412,0,8,3,2,28698.38666,"-0.005435, 28.0135, -20.6767"
-262266.6111111111,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
-262136.27777777778,1581,0,8,3,2,30683.552765000004,"-0.005435, 28.0135, -20.6767"
-261896.91666666666,91,0,8,3,2,2483.544565,"-0.005435, 28.0135, -20.6767"
-261687.02777777778,80,0,8,3,2,2185.6193,"-0.005435, 28.0135, -20.6767"
-260217.77777777778,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
-258953.22222222222,1669,0,8,3,2,31594.330765,"-0.005435, 28.0135, -20.6767"
-258164.0,49,0,8,3,2,1338.935365,"-0.005435, 28.0135, -20.6767"
-256960.19444444444,229,0,8,3,2,6109.397965,"-0.005435, 28.0135, -20.6767"
-256454.77777777778,76,0,8,3,2,2076.95674,"-0.005435, 28.0135, -20.6767"
-255707.22222222222,261,0,8,3,2,6920.609165,"-0.005435, 28.0135, -20.6767"
-254883.30555555556,20,0,8,3,2,537.4193,"-0.005435, 28.0135, -20.6767"
-251277.13888888888,235,0,8,3,2,6262.347925,"-0.005435, 28.0135, -20.6767"
-250691.80555555556,25,0,8,3,2,676.263925,"-0.005435, 28.0135, -20.6767"
-250547.55555555556,82,0,8,3,2,2239.88536,"-0.005435, 28.0135, -20.6767"
-250359.72222222222,21,0,8,3,2,565.209965,"-0.005435, 28.0135, -20.6767"
-248934.66666666666,20,0,8,3,2,537.4193,"-0.005435, 28.0135, -20.6767"
-248736.94444444444,72,0,8,3,2,1968.12026,"-0.005435, 28.0135, -20.6767"
-247089.97222222222,68,0,8,3,2,1859.10986,"-0.005435, 28.0135, -20.6767"
-245109.08333333334,122,0,8,3,2,3316.07576,"-0.005435, 28.0135, -20.6767"
-244914.36111111112,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
-244020.66666666666,32,0,8,3,2,870.1898600000001,"-0.005435, 28.0135, -20.6767"
-242554.61111111112,74,0,8,3,2,2022.5602400000002,"-0.005435, 28.0135, -20.6767"
-240396.27777777778,38,0,8,3,2,1035.9881599999999,"-0.005435, 28.0135, -20.6767"
-240256.86111111112,33,0,8,3,2,897.850085,"-0.005435, 28.0135, -20.6767"
-239712.41666666666,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
-236843.19444444444,1737,0,8,3,2,32240.459285000004,"-0.005435, 28.0135, -20.6767"
-236839.27777777778,75,1,8,3,2,2049.7639249999997,"-0.005435, 28.0135, -20.6767"
-233863.05555555556,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
-230742.16666666666,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
-225207.30555555556,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
-225101.30555555556,357,0,8,3,2,9287.457484999999,"-0.005435, 28.0135, -20.6767"
-224570.69444444444,76,0,8,3,2,2076.95674,"-0.005435, 28.0135, -20.6767"
-224243.97222222222,103,0,8,3,2,2807.053885,"-0.005435, 28.0135, -20.6767"
-223495.47222222222,120,0,8,3,2,3262.6793,"-0.005435, 28.0135, -20.6767"
-222096.13888888888,204,0,8,3,2,5467.89434,"-0.005435, 28.0135, -20.6767"
-220070.61111111112,33,0,8,3,2,897.850085,"-0.005435, 28.0135, -20.6767"
-218878.36111111112,292,0,8,3,2,7695.85546,"-0.005435, 28.0135, -20.6767"
-216396.77777777778,32,0,8,3,2,870.1898600000001,"-0.005435, 28.0135, -20.6767"
-216322.5,21,0,8,3,2,565.209965,"-0.005435, 28.0135, -20.6767"
-205708.41666666666,23,0,8,3,2,620.758685,"-0.005435, 28.0135, -20.6767"
-205310.77777777778,141,0,8,3,2,3821.173565,"-0.005435, 28.0135, -20.6767"
-205295.41666666666,200,0,8,3,2,5364.6233,"-0.005435, 28.0135, -20.6767"
-205286.05555555556,123,0,8,3,2,3342.757685,"-0.005435, 28.0135, -20.6767"
-204211.02777777778,741,0,8,3,2,17753.071565,"-0.005435, 28.0135, -20.6767"
-197539.11111111112,178,0,8,3,2,4793.52376,"-0.005435, 28.0135, -20.6767"
-197384.75,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
-196691.83333333334,1654,0,8,3,2,31445.03584,"-0.005435, 28.0135, -20.6767"
-196664.27777777778,199,0,8,3,2,5338.778365,"-0.005435, 28.0135, -20.6767"
-196324.33333333334,36,0,8,3,2,980.76554,"-0.005435, 28.0135, -20.6767"
-192383.33333333334,39,0,8,3,2,1063.583165,"-0.005435, 28.0135, -20.6767"
-187240.5,1591,0,8,3,2,30791.289564999995,"-0.005435, 28.0135, -20.6767"
-185246.19444444444,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
-183339.69444444444,111,0,8,3,2,3021.8571650000004,"-0.005435, 28.0135, -20.6767"
-182107.02777777778,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
-178664.69444444444,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
-177071.69444444444,1567,0,8,3,2,30530.895085000007,"-0.005435, 28.0135, -20.6767"
-174717.55555555556,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
-173571.08333333334,44,0,8,3,2,1201.39514,"-0.005435, 28.0135, -20.6767"
-173567.02777777778,1667,0,8,3,2,31574.566085000002,"-0.005435, 28.0135, -20.6767"
-172166.88888888888,117,0,8,3,2,3182.5030850000003,"-0.005435, 28.0135, -20.6767"
-170338.41666666666,25,0,8,3,2,676.263925,"-0.005435, 28.0135, -20.6767"
-169690.36111111112,1540,0,8,3,2,30230.4673,"-0.005435, 28.0135, -20.6767"
-165964.55555555556,21,0,8,3,2,565.209965,"-0.005435, 28.0135, -20.6767"
-161799.83333333334,29,0,8,3,2,787.1439650000001,"-0.005435, 28.0135, -20.6767"
-160082.72222222222,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
-157128.86111111112,702,0,8,3,2,16966.41056,"-0.005435, 28.0135, -20.6767"
-157058.83333333334,82,0,8,3,2,2239.88536,"-0.005435, 28.0135, -20.6767"
-156527.63888888888,48,0,8,3,2,1311.4490600000001,"-0.005435, 28.0135, -20.6767"
-155143.36111111112,95,0,8,3,2,2591.5549250000004,"-0.005435, 28.0135, -20.6767"
-154613.33333333334,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
-153865.77777777778,26,0,8,3,2,704.00024,"-0.005435, 28.0135, -20.6767"
-153514.36111111112,541,0,8,3,2,13543.905565000001,"-0.005435, 28.0135, -20.6767"
-153238.19444444444,34,0,8,3,2,925.49944,"-0.005435, 28.0135, -20.6767"
-148834.02777777778,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
-147995.44444444444,45,0,8,3,2,1228.924925,"-0.005435, 28.0135, -20.6767"
-147578.55555555556,182,0,8,3,2,4897.75136,"-0.005435, 28.0135, -20.6767"
-141602.5,1599,0,8,3,2,30876.696365,"-0.005435, 28.0135, -20.6767"
-139255.97222222222,199,0,8,3,2,5338.778365,"-0.005435, 28.0135, -20.6767"
-137263.19444444444,110,0,8,3,2,2995.0448,"-0.005435, 28.0135, -20.6767"
-135192.0,25,0,8,3,2,676.263925,"-0.005435, 28.0135, -20.6767"
-134187.63888888888,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
-132262.36111111112,1262,0,8,3,2,26676.340160000003,"-0.005435, 28.0135, -20.6767"
-132112.80555555556,276,0,8,3,2,7297.032740000001,"-0.005435, 28.0135, -20.6767"
-131929.52777777778,65,0,8,3,2,1777.2379250000001,"-0.005435, 28.0135, -20.6767"
-124215.52777777778,1037,0,8,3,2,23184.692285,"-0.005435, 28.0135, -20.6767"
-124183.02777777778,41,0,8,3,2,1118.740565,"-0.005435, 28.0135, -20.6767"
-124179.02777777778,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
-123032.91666666667,42,0,8,3,2,1146.30296,"-0.005435, 28.0135, -20.6767"
-119548.19444444444,1096,0,8,3,2,24153.510340000004,"-0.005435, 28.0135, -20.6767"
-118956.58333333333,363,0,8,3,2,9432.059285,"-0.005435, 28.0135, -20.6767"
-115414.91666666667,34,0,8,3,2,925.49944,"-0.005435, 28.0135, -20.6767"
-113501.11111111111,1729,0,8,3,2,32167.052965000003,"-0.005435, 28.0135, -20.6767"
-113318.30555555556,161,0,8,3,2,4348.6161649999995,"-0.005435, 28.0135, -20.6767"
-112987.19444444444,40,0,8,3,2,1091.1673,"-0.005435, 28.0135, -20.6767"
-112905.91666666667,45,0,8,3,2,1228.924925,"-0.005435, 28.0135, -20.6767"
-108978.36111111111,47,0,8,3,2,1283.9518850000002,"-0.005435, 28.0135, -20.6767"
-107413.47222222222,1363,0,8,3,2,28064.749285,"-0.005435, 28.0135, -20.6767"
-102467.27777777778,331,0,8,3,2,8656.327765000002,"-0.005435, 28.0135, -20.6767"
-101601.05555555556,82,0,8,3,2,2239.88536,"-0.005435, 28.0135, -20.6767"
-100171.08333333333,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
-99127.66666666667,58,0,8,3,2,1585.8229600000002,"-0.005435, 28.0135, -20.6767"
-98944.02777777778,191,0,8,3,2,5131.627565000001,"-0.005435, 28.0135, -20.6767"
-98524.30555555556,36,0,8,3,2,980.76554,"-0.005435, 28.0135, -20.6767"
-92673.19444444444,623,0,8,3,2,15322.252685000001,"-0.005435, 28.0135, -20.6767"
-91940.36111111111,193,0,8,3,2,5183.480485,"-0.005435, 28.0135, -20.6767"
-90521.66666666667,29,0,8,3,2,787.1439650000001,"-0.005435, 28.0135, -20.6767"
-90293.47222222222,621,0,8,3,2,15279.747965,"-0.005435, 28.0135, -20.6767"
-88115.19444444444,180,0,8,3,2,4845.6593,"-0.005435, 28.0135, -20.6767"
-86703.5,120,0,8,3,2,3262.6793,"-0.005435, 28.0135, -20.6767"
-84672.86111111111,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
-83264.05555555556,45,0,8,3,2,1228.924925,"-0.005435, 28.0135, -20.6767"
-74198.61111111111,924,0,8,3,2,21223.524740000004,"-0.005435, 28.0135, -20.6767"
-69604.69444444444,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
-65292.11111111111,1560,0,8,3,2,30453.767299999996,"-0.005435, 28.0135, -20.6767"
-64948.52777777778,39,0,8,3,2,1063.583165,"-0.005435, 28.0135, -20.6767"
-63514.305555555555,1360,0,8,3,2,28025.1073,"-0.005435, 28.0135, -20.6767"
-61191.61111111111,83,0,8,3,2,2267.002085,"-0.005435, 28.0135, -20.6767"
-60555.694444444445,86,0,8,3,2,2348.28704,"-0.005435, 28.0135, -20.6767"
-59788.38888888889,34,0,8,3,2,925.49944,"-0.005435, 28.0135, -20.6767"
-59762.77777777778,33,0,8,3,2,897.850085,"-0.005435, 28.0135, -20.6767"
-59142.75,1296,0,8,3,2,27156.106340000002,"-0.005435, 28.0135, -20.6767"
-55408.02777777778,75,0,8,3,2,2049.7639249999997,"-0.005435, 28.0135, -20.6767"
-55273.97222222222,60,0,8,3,2,1640.5673,"-0.005435, 28.0135, -20.6767"
-54539.583333333336,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
-54153.61111111111,20,0,8,3,2,537.4193,"-0.005435, 28.0135, -20.6767"
-54020.13888888889,43,0,8,3,2,1173.854485,"-0.005435, 28.0135, -20.6767"
-53948.694444444445,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
-53252.916666666664,23,0,8,3,2,620.758685,"-0.005435, 28.0135, -20.6767"
-51648.194444444445,409,0,8,3,2,10527.672565,"-0.005435, 28.0135, -20.6767"
-50439.11111111111,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
-47689.055555555555,139,0,8,3,2,3768.190165,"-0.005435, 28.0135, -20.6767"
-45006.13888888889,33,0,8,3,2,897.850085,"-0.005435, 28.0135, -20.6767"
-44547.555555555555,1920,0,8,3,2,33729.65929999999,"-0.005435, 28.0135, -20.6767"
-44544.02777777778,110,1,8,3,2,2995.0448,"-0.005435, 28.0135, -20.6767"
-42985.333333333336,21,0,8,3,2,565.209965,"-0.005435, 28.0135, -20.6767"
-41523.916666666664,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
-36978.333333333336,1636,0,8,3,2,31262.653540000003,"-0.005435, 28.0135, -20.6767"
-36223.38888888889,1181,0,8,3,2,25482.740765000002,"-0.005435, 28.0135, -20.6767"
-30874.555555555555,502,0,8,3,2,12672.45856,"-0.005435, 28.0135, -20.6767"
-27019.194444444445,55,0,8,3,2,1503.624925,"-0.005435, 28.0135, -20.6767"
-26414.36111111111,558,0,8,3,2,13918.59296,"-0.005435, 28.0135, -20.6767"
-25547.166666666668,23,0,8,3,2,620.758685,"-0.005435, 28.0135, -20.6767"
-24539.333333333332,284,0,8,3,2,7496.79194,"-0.005435, 28.0135, -20.6767"
-22633.527777777777,51,0,8,3,2,1393.875365,"-0.005435, 28.0135, -20.6767"
-18185.527777777777,89,0,8,3,2,2429.474165,"-0.005435, 28.0135, -20.6767"
-11622.777777777777,790,0,8,3,2,18718.004800000002,"-0.005435, 28.0135, -20.6767"
-11221.111111111111,1523,0,8,3,2,30037.243684999998,"-0.005435, 28.0135, -20.6767"
-10311.444444444445,1375,0,8,3,2,28222.338925,"-0.005435, 28.0135, -20.6767"
-9566.611111111111,163,0,8,3,2,4401.121285,"-0.005435, 28.0135, -20.6767"
-4866.888888888889,1626,0,8,3,2,31159.808240000002,"-0.005435, 28.0135, -20.6767"
-4226.916666666667,1708,0,8,3,2,31971.05146,"-0.005435, 28.0135, -20.6767"
-288.72222222222223,95,0,8,3,2,2591.5549250000004,"-0.005435, 28.0135, -20.6767"
2261.027777777778,1340,0,8,3,2,27758.327300000004,"-0.005435, 28.0135, -20.6767"
4225.444444444444,1597,0,8,3,2,30855.409885000005,"-0.005435, 28.0135, -20.6767"
4645.333333333333,92,0,8,3,2,2510.5634600000003,"-0.005435, 28.0135, -20.6767"
9862.388888888889,805,0,8,3,2,19008.174925,"-0.005435, 28.0135, -20.6767"
10895.055555555555,1417,0,8,3,2,28761.576085000004,"-0.005435, 28.0135, -20.6767"
15974.722222222223,20,0,8,3,2,537.4193,"-0.005435, 28.0135, -20.6767"
19105.25,28,0,8,3,2,759.4402600000001,"-0.005435, 28.0135, -20.6767"
19704.916666666668,24,0,8,3,2,648.5167400000001,"-0.005435, 28.0135, -20.6767"
20164.11111111111,21,0,8,3,2,565.209965,"-0.005435, 28.0135, -20.6767"
22527.694444444445,33,0,8,3,2,897.850085,"-0.005435, 28.0135, -20.6767"
24734.777777777777,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
25721.75,20,0,8,3,2,537.4193,"-0.005435, 28.0135, -20.6767"
27832.333333333332,77,0,8,3,2,2104.138685,"-0.005435, 28.0135, -20.6767"
29963.527777777777,50,0,8,3,2,1366.4107999999999,"-0.005435, 28.0135, -20.6767"
30354.25,54,0,8,3,2,1476.2038400000001,"-0.005435, 28.0135, -20.6767"
30546.472222222223,21,0,8,3,2,565.209965,"-0.005435, 28.0135, -20.6767"
30664.277777777777,39,0,8,3,2,1063.583165,"-0.005435, 28.0135, -20.6767"
30764.833333333332,67,0,8,3,2,1831.830085,"-0.005435, 28.0135, -20.6767"
30791.277777777777,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
30795.5,20,0,8,3,2,537.4193,"-0.005435, 28.0135, -20.6767"
31029.305555555555,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
31218.694444444445,50,0,8,3,2,1366.4107999999999,"-0.005435, 28.0135, -20.6767"
31298.194444444445,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
31427.88888888889,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
31446.63888888889,31,0,8,3,2,842.518765,"-0.005435, 28.0135, -20.6767"
31511.166666666668,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
32093.722222222223,30,0,8,3,2,814.8368,"-0.005435, 28.0135, -20.6767"
32240.86111111111,94,0,8,3,2,2564.5686400000004,"-0.005435, 28.0135, -20.6767"
32435.13888888889,22,0,8,3,2,592.98976,"-0.005435, 28.0135, -20.6767"
32598.805555555555,86,0,8,3,2,2348.28704,"-0.005435, 28.0135, -20.6767"
32607.166666666668,24,0,8,3,2,648.5167400000001,"-0.005435, 28.0135, -20.6767"
32716.166666666668,53,0,8,3,2,1448.771885,"-0.005435, 28.0135, -20.6767"
32976.166666666664,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
33027.97222222222,119,0,8,3,2,3235.9647649999997,"-0.005435, 28.0135, -20.6767"
34255.36111111111,20,0,8,3,2,537.4193,"-0.005435, 28.0135, -20.6767"
34596.5,40,0,8,3,2,1091.1673,"-0.005435, 28.0135, -20.6767"
34691.02777777778,120,0,8,3,2,3262.6793,"-0.005435, 28.0135, -20.6767"
35093.02777777778,40,0,8,3,2,1091.1673,"-0.005435, 28.0135, -20.6767"
35252.38888888889,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
35592.22222222222,59,0,8,3,2,1613.2005649999999,"-0.005435, 28.0135, -20.6767"
36352.88888888889,42,0,8,3,2,1146.30296,"-0.005435, 28.0135, -20.6767"
36902.52777777778,39,0,8,3,2,1063.583165,"-0.005435, 28.0135, -20.6767"
37659.72222222222,94,0,8,3,2,2564.5686400000004,"-0.005435, 28.0135, -20.6767"
37970.333333333336,21,0,8,3,2,565.209965,"-0.005435, 28.0135, -20.6767"
40711.36111111111,367,0,8,3,2,9528.243085,"-0.005435, 28.0135, -20.6767"
41677.02777777778,21,0,8,3,2,565.209965,"-0.005435, 28.0135, -20.6767"
41920.25,1438,0,8,3,2,29024.00416,"-0.005435, 28.0135, -20.6767"
42533.75,74,0,8,3,2,2022.5602400000002,"-0.005435, 28.0135, -20.6767"
42582.13888888889,26,0,8,3,2,704.00024,"-0.005435, 28.0135, -20.6767"
45613.13888888889,22,0,8,3,2,592.98976,"-0.005435, 28.0135, -20.6767"
46711.666666666664,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
47409.25,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
47643.916666666664,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
49172.02777777778,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
50878.944444444445,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
51113.416666666664,1752,0,8,3,2,32376.221060000003,"-0.005435, 28.0135, -20.6767"
51119.333333333336,71,1,8,3,2,1940.883965,"-0.005435, 28.0135, -20.6767"
51808.833333333336,34,0,8,3,2,925.49944,"-0.005435, 28.0135, -20.6767"
52047.805555555555,33,0,8,3,2,897.850085,"-0.005435, 28.0135, -20.6767"
52591.25,31,0,8,3,2,842.518765,"-0.005435, 28.0135, -20.6767"
52604.083333333336,1609,0,8,3,2,30982.476565,"-0.005435, 28.0135, -20.6767"
54202.63888888889,64,0,8,3,2,1749.92554,"-0.005435, 28.0135, -20.6767"
56337.25,26,0,8,3,2,704.00024,"-0.005435, 28.0135, -20.6767"
57434.61111111111,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
57697.13888888889,307,0,8,3,2,8067.224485000001,"-0.005435, 28.0135, -20.6767"
58804.75,1666,0,8,3,2,31564.66744,"-0.005435, 28.0135, -20.6767"
59244.61111111111,20,0,8,3,2,537.4193,"-0.005435, 28.0135, -20.6767"
59245.555555555555,23,0,8,3,2,620.758685,"-0.005435, 28.0135, -20.6767"
62315.72222222222,35,0,8,3,2,953.137925,"-0.005435, 28.0135, -20.6767"
62646.77777777778,1629,0,8,3,2,31190.775965000004,"-0.005435, 28.0135, -20.6767"
64033.61111111111,123,0,8,3,2,3342.757685,"-0.005435, 28.0135, -20.6767"
69203.63888888889,1720,0,8,3,2,32083.639300000003,"-0.005435, 28.0135, -20.6767"
69207.05555555556,79,1,8,3,2,2158.469965,"-0.005435, 28.0135, -20.6767"
71638.41666666667,19,0,8,3,2,509.61776499999996,"-0.005435, 28.0135, -20.6767"
73409.47222222222,74,0,8,3,2,2022.5602400000002,"-0.005435, 28.0135, -20.6767"
77085.27777777778,69,0,8,3,2,1886.3787650000002,"-0.005435, 28.0135, -20.6767"
77209.86111111111,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
77565.13888888889,31,0,8,3,2,842.518765,"-0.005435, 28.0135, -20.6767"
78905.16666666667,40,0,8,3,2,1091.1673,"-0.005435, 28.0135, -20.6767"
78962.5,24,0,8,3,2,648.5167400000001,"-0.005435, 28.0135, -20.6767"
79262.86111111111,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
79639.5,1584,0,8,3,2,30715.98794,"-0.005435, 28.0135, -20.6767"
81438.19444444444,44,0,8,3,2,1201.39514,"-0.005435, 28.0135, -20.6767"
82579.33333333333,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
83005.27777777778,359,0,8,3,2,9335.701565,"-0.005435, 28.0135, -20.6767"
83698.13888888889,32,0,8,3,2,870.1898600000001,"-0.005435, 28.0135, -20.6767"
85273.25,65,0,8,3,2,1777.2379250000001,"-0.005435, 28.0135, -20.6767"
89626.13888888889,39,0,8,3,2,1063.583165,"-0.005435, 28.0135, -20.6767"
90534.97222222222,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
91355.08333333333,34,0,8,3,2,925.49944,"-0.005435, 28.0135, -20.6767"
92140.27777777778,1605,0,8,3,2,30940.294925000006,"-0.005435, 28.0135, -20.6767"
92216.86111111111,17,0,8,3,2,453.98208500000004,"-0.005435, 28.0135, -20.6767"
92898.80555555556,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
93742.55555555556,34,0,8,3,2,925.49944,"-0.005435, 28.0135, -20.6767"
93960.83333333333,16,0,8,3,2,426.14794,"-0.005435, 28.0135, -20.6767"
93988.19444444444,163,0,8,3,2,4401.121285,"-0.005435, 28.0135, -20.6767"
96484.36111111111,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
98117.83333333333,113,0,8,3,2,3075.449285,"-0.005435, 28.0135, -20.6767"
100047.94444444444,35,0,8,3,2,953.137925,"-0.005435, 28.0135, -20.6767"
102762.69444444444,24,0,8,3,2,648.5167400000001,"-0.005435, 28.0135, -20.6767"
105939.16666666667,166,0,8,3,2,4479.79744,"-0.005435, 28.0135, -20.6767"
109924.58333333333,29,0,8,3,2,787.1439650000001,"-0.005435, 28.0135, -20.6767"
110490.58333333333,1006,0,8,3,2,22660.488640000003,"-0.005435, 28.0135, -20.6767"
112243.13888888889,434,0,8,3,2,11113.46744,"-0.005435, 28.0135, -20.6767"
116460.52777777778,1173,0,8,3,2,25360.984685,"-0.005435, 28.0135, -20.6767"
117205.33333333333,349,0,8,3,2,9094.046365,"-0.005435, 28.0135, -20.6767"
119144.66666666667,1798,0,8,3,2,32777.30656,"-0.005435, 28.0135, -20.6767"
121836.55555555556,18,0,8,3,2,481.80536,"-0.005435, 28.0135, -20.6767"
122047.08333333333,25,0,8,3,2,676.263925,"-0.005435, 28.0135, -20.6767"
125559.52777777778,1391,0,8,3,2,28430.023565,"-0.005435, 28.0135, -20.6767"
125562.63888888889,100,1,8,3,2,2726.3233,"-0.005435, 28.0135, -20.6767"
126279.88888888889,771,0,8,3,2,18346.944965000002,"-0.005435, 28.0135, -20.6767"
126469.08333333333,31,0,8,3,2,842.518765,"-0.005435, 28.0135, -20.6767"
127436.66666666667,1888,0,8,3,2,33495.51465999999,"-0.005435, 28.0135, -20.6767"
127439.33333333333,103,1,8,3,2,2807.053885,"-0.005435, 28.0135, -20.6767"
128649.27777777778,78,0,8,3,2,2131.30976,"-0.005435, 28.0135, -20.6767"
